id,name,price,link,source
6061,Staifix STRTBOX Starter Ties 135mm Box 100,300,https://www.travisperkins.co.uk/wall-and-frame-ties/staifix-strtbox-starter-ties-135mm-box-100/p/334312?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6062,Ancon Timber Frame Cavity Wall Tie 75mm,117,https://www.travisperkins.co.uk/wall-and-frame-ties/ancon-timber-frame-cavity-wall-tie-75mm/p/252292?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6063,Simpson Strong Tie Light Duty Angle Bracket 80 x 80 x 18mm (Pack of 50),160.2,https://www.travisperkins.co.uk/wall-and-frame-ties/simpson-strong-tie-light-duty-angle-bracket-80-x-80-x-18mm-pack-of-50/p/487390?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6064,Ancon Staifix Building Pro UNIversal Insulation Retaining Clips,35.36,https://www.travisperkins.co.uk/wall-and-frame-ties/ancon-staifix-building-pro-universal-insulation-retaining-clips/p/252302?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6065,Ancon Staifix RT2 Type 2 General Purpose Wall Tie 200mm Box 250,138.04,https://www.travisperkins.co.uk/wall-and-frame-ties/ancon-staifix-rt2-type-2-general-purpose-wall-tie-200mm-box-250/p/260706?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6066,Staifix HRT4 Type 4/TYPE A Housing Tie 275mm Box 250,126.94,https://www.travisperkins.co.uk/wall-and-frame-ties/staifix-hrt4-type-4type-a-housing-tie-275mm-box-250/p/874084?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6067,Ancon Staifix Type 2 General Purpose Wall Tie 250mm Box of 250 - Carton of 2,286.58,https://www.travisperkins.co.uk/wall-and-frame-ties/ancon-staifix-type-2-general-purpose-wall-tie-250mm-box-of-250-carton-of-2/p/252296?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6068,Staifix Frame Tie 130mm - Box of 100,88.8,https://www.travisperkins.co.uk/wall-and-frame-ties/staifix-frame-tie-130mm-box-of-100/p/334313?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6069,Staifix 225mm Type 4 / Type A Housing Tie 4 Boxes,75.41,https://www.travisperkins.co.uk/wall-and-frame-ties/staifix-225mm-type-4-type-a-housing-tie-4-boxes/p/112571?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6070,Forterra LBC Rustic Antique Pressed Facing Brick Pack of 390,674.4,https://www.builderdepot.co.uk/forterra-lbc-rustic-antique-pressed-facing-brick-pack-of-390,Builderdepot
6070,London Brick Company Forterra Rustic Facing Brick (Pack of 390),804.3,https://www.travisperkins.co.uk/facing-bricks/london-brick-company-forterra-rustic-facing-brick-pack-of-390/p/700114?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6071,Forterra LBC Golden Buff Pressed Facing Brick Pack of 390,674.4,https://www.builderdepot.co.uk/forterra-lbc-golden-buff-pressed-facing-brick-pack-of-390,Builderdepot
6071,London Brick Company Forterra Tudor Facing Brick (Pack of 390),692.64,https://www.travisperkins.co.uk/facing-bricks/london-brick-company-forterra-tudor-facing-brick-pack-of-390/p/700116?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6072,Forterra LBC Golden Buff Pressed Facing Brick Pack of 390,674.4,https://www.builderdepot.co.uk/forterra-lbc-golden-buff-pressed-facing-brick-pack-of-390,Builderdepot
6072,London Brick Company Forterra Dapple Light Facing Brick (Pack of 390),725.4,https://www.travisperkins.co.uk/facing-bricks/london-brick-company-forterra-dapple-light-facing-brick-pack-of-390/p/700107?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6073,Forterra Facing Brick Hampton Rural Blend - Pack of 495,837.54,https://www.travisperkins.co.uk/facing-bricks/forterra-facing-brick-hampton-rural-blend-pack-of-495/p/780351?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6074,Ibstock Brick Glenfield Red Stock 65mm Facing Brick - Pack Of 500,668.4,https://www.travisperkins.co.uk/facing-bricks/ibstock-brick-glenfield-red-stock-65mm-facing-brick-pack-of-500/p/259012?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6075,Forterra LBC Golden Buff Pressed Facing Brick Pack of 390,674.4,https://www.builderdepot.co.uk/forterra-lbc-golden-buff-pressed-facing-brick-pack-of-390,Builderdepot
6075,London Brick Company LBC Forterra Heather Facing Brick - Pack of 390,767.52,https://www.travisperkins.co.uk/facing-bricks/london-brick-company-lbc-forterra-heather-facing-brick-pack-of-390/p/700110?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6076,Ibstock Brick Glenfield Antique 65mm Facing Brick - Pack Of 500,756,https://www.travisperkins.co.uk/facing-bricks/ibstock-brick-glenfield-antique-65mm-facing-brick-pack-of-500/p/371700?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6077,Forterra LBC Brecken Grey Pressed Facing Brick Pack of 390,636,https://www.builderdepot.co.uk/forterra-lbc-brecken-grey-pressed-facing-brick-pack-of-390,Builderdepot
6077,London Brick Company Forterra Selected Regrades Facing Brick (Pack of 390),519.48,https://www.travisperkins.co.uk/common-and-concrete-bricks/london-brick-company-forterra-selected-regrades-facing-brick-pack-of-390/p/701193?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6078,London Brick Company LBC Facing Brick Chiltern - Pack of 390,730.74,https://www.travisperkins.co.uk/facing-bricks/london-brick-company-lbc-facing-brick-chiltern-pack-of-390/p/700105?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6079,Wienerberger Terca Facing Brick Kassandra Multi 65mm (Pack of 528),880.7,https://www.travisperkins.co.uk/facing-bricks/wienerberger-terca-facing-brick-kassandra-multi-65mm-pack-of-528/p/870617?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6080,Wienerberger Renaissance Stock Facing Brick Pack of 528,830.4,https://www.builderdepot.co.uk/wienerberger-renaissance-stock-facing-brick-pack-of-528,Builderdepot
6080,Wienerberger Facing Brick Renaissance - Pack of 528,887.04,https://www.travisperkins.co.uk/facing-bricks/wienerberger-facing-brick-renaissance-pack-of-528/p/937149?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6081,Ibstock Brick Ashdown Bexhill Red - Pack Of 500,1092,https://www.travisperkins.co.uk/facing-bricks/ibstock-brick-ashdown-bexhill-red-pack-of-500/p/859974?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6082,Wienerberger Facing Brick Staffordshire Smooth Blue (Perforated) - Pack of 40...,744,https://www.travisperkins.co.uk/facing-bricks/wienerberger-facing-brick-staffordshire-smooth-blue-perforated-pack-of-400/p/871998?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6083,Wienerberger Smeed Dean Docklands Yellow Multi Stock Facing Brick Pack of 500,752.4,https://www.builderdepot.co.uk/wienerberger-smeed-dean-docklands-yellow-multi-stock-facing-brick-pack-of-500,Builderdepot
6083,Wienerberger Facing Brick Thames Yellow - Pack of 500,1709.7,https://www.travisperkins.co.uk/facing-bricks/wienerberger-facing-brick-thames-yellow-pack-of-500/p/310092?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6084,Forterra LBC Golden Buff Pressed Facing Brick Pack of 390,674.4,https://www.builderdepot.co.uk/forterra-lbc-golden-buff-pressed-facing-brick-pack-of-390,Builderdepot
6084,London Brick Company LBC Facing Brick Commons - Pack of 390,655.2,https://www.travisperkins.co.uk/common-and-concrete-bricks/london-brick-company-lbc-facing-brick-commons-pack-of-390/p/700113?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6085,London Brick Company Facing Brick Sandfaced - Pack of 390,694.46,https://www.travisperkins.co.uk/facing-bricks/london-brick-company-facing-brick-sandfaced-pack-of-390/p/700115?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6086,Imperial Original London Stock Brick 65mm - Pack of 612,1417.39,https://www.travisperkins.co.uk/facing-bricks/imperial-original-london-stock-brick-65mm-pack-of-612/p/236913?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6087,Imperial Reclamation Shire Blend Brick 65mm - Pack of 650,1138.8,https://www.travisperkins.co.uk/facing-bricks/imperial-reclamation-shire-blend-brick-65mm-pack-of-650/p/508081?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6088,Ibstock Tradesman Tudor Regent 65mm - Pack Of 400,494.4,https://www.travisperkins.co.uk/facing-bricks/ibstock-tradesman-tudor-regent-65mm-pack-of-400/p/698521?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6089,Imperial Bricks Facing Brick Weathered Pre War Banded Wirecut 73mm - Pack of ...,595.2,https://www.travisperkins.co.uk/facing-bricks/imperial-bricks-facing-brick-weathered-pre-war-banded-wirecut-73mm-pack-of-495/p/332306?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6090,Wienerberger Facing Brick Tuscan Red Multi - Pack of 430,546.96,https://www.travisperkins.co.uk/facing-bricks/wienerberger-facing-brick-tuscan-red-multi-pack-of-430/p/615345?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6091,Ibstock Brick Leicester Multi Cream Stock - Pack Of 430,497.89,https://www.travisperkins.co.uk/facing-bricks/ibstock-brick-leicester-multi-cream-stock-pack-of-430/p/867654?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6092,Imperial Tumbled Reclamation Red Handmade Brick 65mm - Pack of 495,748.44,https://www.travisperkins.co.uk/facing-bricks/imperial-tumbled-reclamation-red-handmade-brick-65mm-pack-of-495/p/479716?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6093,Imperial Tumbled Reclamation Buff Handmade Brick 65mm - Pack of 630,720,https://www.travisperkins.co.uk/facing-bricks/imperial-tumbled-reclamation-buff-handmade-brick-65mm-pack-of-630/p/479714?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6094,Ibstock Brick Aldridge Smooth Red 73mm - Pack Of 336,578.3,https://www.travisperkins.co.uk/facing-bricks/ibstock-brick-aldridge-smooth-red-73mm-pack-of-336/p/412284?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6095,Traditional Brick & Stone Facing Brick Audley Antique - Pack of 600,798.7,https://www.travisperkins.co.uk/facing-bricks/traditional-brick-and-stone-facing-brick-audley-antique-pack-of-600/p/621571?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6096,Imperial Reclamation Handmade Brick 65mm - Pack of 500,834,https://www.travisperkins.co.uk/facing-bricks/imperial-reclamation-handmade-brick-65mm-pack-of-500/p/100368?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6097,Imperial Reclamation Weathered Soft Red Handmade Brick 65mm - Pack of 648,1757.38,https://www.travisperkins.co.uk/facing-bricks/imperial-reclamation-weathered-soft-red-handmade-brick-65mm-pack-of-648/p/402636?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6098,Imperial Reclamation Buff Handmade Brick 65mm - Pack of 630,718.2,https://www.travisperkins.co.uk/facing-bricks/imperial-reclamation-buff-handmade-brick-65mm-pack-of-630/p/568133?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6099,Wienerberger Facing Brick Denton Old Weatherfield Blend Facing Brick 73mm Pac...,505.92,https://www.travisperkins.co.uk/facing-bricks/wienerberger-facing-brick-denton-old-weatherfield-blend-facing-brick-73mm-pack-340/p/849103?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6100,"Supreme Concrete Recessed Gravel Board 50mm x 305mm x 1830mm GBR305 - 12""",37.09,https://www.travisperkins.co.uk/gravel-boards/supreme-concrete-recessed-gravel-board-50mm-x-305mm-x-1830mm-gbr305-12/p/805329?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6101,Supreme Concrete Recessed Gravel Board 50mm x 150mm x 1830mm GBR150,25.07,https://www.travisperkins.co.uk/gravel-boards/supreme-concrete-recessed-gravel-board-50mm-x-150mm-x-1830mm-gbr150/p/700252?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6102,Supreme Concrete Smooth Gravel Board 50mm x 150mm x 1830mm,32.24,https://www.travisperkins.co.uk/gravel-boards/supreme-concrete-smooth-gravel-board-50mm-x-150mm-x-1830mm/p/855426?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6103,"Supreme Concrete Smooth Gravel Board 50mm x 305mm x 1830mm GBS305 - 12""",37.09,https://www.travisperkins.co.uk/gravel-boards/supreme-concrete-smooth-gravel-board-50mm-x-305mm-x-1830mm-gbs305-12/p/855427?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6104,Durapost Composite Gravel Board Anthracite Grey 1830mm Home Delivered,27.8,https://www.travisperkins.co.uk/gravel-boards/durapost-composite-gravel-board-anthracite-grey-1830mm-home-delivered/p/485483?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6104,DuraPost Capping Rail Anthracite Grey - 1830mm,27,https://www.wickes.co.uk/DuraPost-Capping-Rail-Anthracite-Grey---1830mm/p/249707,Wickes
6105,Gravel Board Treated Brown 22mm x 150mm,10.5,https://www.travisperkins.co.uk/gravel-boards/gravel-board-treated-brown-22mm-x-150mm/p/9000139434?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6106,Durapost Reinforce Rod for Composite Gravel Board Galvanised 1830mm Home Deli...,16.62,https://www.travisperkins.co.uk/gravel-boards/durapost-reinforce-rod-for-composite-gravel-board-galvanised-1830mm-home-delivered/p/665578?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6107,Gravel Board Treated Green 22mm x 150mm x 3000mm,18.88,https://www.travisperkins.co.uk/gravel-boards/gravel-board-treated-green-22mm-x-150mm-x-3000mm/p/917538?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6108,Supreme Concrete Rough Faced Gravel Board 50mm x 305mm x 1830mm,580.32,https://www.travisperkins.co.uk/gravel-boards/supreme-concrete-rough-faced-gravel-board-50mm-x-305mm-x-1830mm/p/872004?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6109,Durapost Composite Fencing Board Anthracite Grey 150mm x 1830mm,31.07,https://www.travisperkins.co.uk/fence-panels/durapost-composite-fencing-board-anthracite-grey-150mm-x-1830mm/p/850433?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6110,Durapost Z-BOARD Anthracite Grey 150mm x 1830mm,34.01,https://www.travisperkins.co.uk/gravel-boards/durapost-z-board-anthracite-grey-150mm-x-1830mm/p/797590?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6111,Durapost Composite Fencing Board Sepia Brown 150mm x 1830mm,31.07,https://www.travisperkins.co.uk/fence-panels/durapost-composite-fencing-board-sepia-brown-150mm-x-1830mm/p/850442?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6112,Durapost Z-BOARD Sepia Brown 150mm x 1830mm,34.01,https://www.travisperkins.co.uk/gravel-boards/durapost-z-board-sepia-brown-150mm-x-1830mm/p/797560?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6113,Durapost Z-FENCING Board Olive Grey 150mm x 1830mm,35.71,https://www.travisperkins.co.uk/fence-panels/durapost-z-fencing-board-olive-grey-150mm-x-1830mm/p/850429?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6114,Durapost Composite Fencing Board Olive Grey 150mm 1830mm,31.07,https://www.travisperkins.co.uk/fence-panels/durapost-composite-fencing-board-olive-grey-150mm-1830mm/p/850440?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6115,Durapost Composite Gravel Board Sepia Brown 1830mm Home Delivered,27.8,https://www.travisperkins.co.uk/gravel-boards/durapost-composite-gravel-board-sepia-brown-1830mm-home-delivered/p/485485?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6115,DuraPost Capping Rail Sepia Brown - 1830mm,27,https://www.wickes.co.uk/DuraPost-Capping-Rail-Sepia-Brown---1830mm/p/249706,Wickes
6116,Durapost Z-BOARD Olive Grey 150mm x 1830mm,34.01,https://www.travisperkins.co.uk/gravel-boards/durapost-z-board-olive-grey-150mm-x-1830mm/p/797546?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6117,Durapost Z-BOARD Anthracite Grey 150mm x 1830mm,34.01,https://www.travisperkins.co.uk/gravel-boards/durapost-z-board-anthracite-grey-150mm-x-1830mm/p/797590?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6118,"Supreme Concrete Recessed Gravel Board 50mm x 305mm x 1830mm GBR305 - 12""",37.09,https://www.travisperkins.co.uk/gravel-boards/supreme-concrete-recessed-gravel-board-50mm-x-305mm-x-1830mm-gbr305-12/p/805329?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6119,Supreme Concrete Recessed Gravel Board 50mm x 150mm x 1830mm GBR150,25.07,https://www.travisperkins.co.uk/gravel-boards/supreme-concrete-recessed-gravel-board-50mm-x-150mm-x-1830mm-gbr150/p/700252?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6120,Supreme Concrete Smooth Gravel Board 50mm x 150mm x 1830mm,32.24,https://www.travisperkins.co.uk/gravel-boards/supreme-concrete-smooth-gravel-board-50mm-x-150mm-x-1830mm/p/855426?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6121,"Supreme Concrete Smooth Gravel Board 50mm x 305mm x 1830mm GBS305 - 12""",37.09,https://www.travisperkins.co.uk/gravel-boards/supreme-concrete-smooth-gravel-board-50mm-x-305mm-x-1830mm-gbs305-12/p/855427?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6122,Durapost Composite Gravel Board Anthracite Grey 1830mm Home Delivered,27.8,https://www.travisperkins.co.uk/gravel-boards/durapost-composite-gravel-board-anthracite-grey-1830mm-home-delivered/p/485483?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6122,DuraPost Capping Rail Anthracite Grey - 1830mm,27,https://www.wickes.co.uk/DuraPost-Capping-Rail-Anthracite-Grey---1830mm/p/249707,Wickes
6123,Gravel Board Treated Brown 22mm x 150mm,10.5,https://www.travisperkins.co.uk/gravel-boards/gravel-board-treated-brown-22mm-x-150mm/p/9000139434?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6124,Durapost Reinforce Rod for Composite Gravel Board Galvanised 1830mm Home Deli...,16.62,https://www.travisperkins.co.uk/gravel-boards/durapost-reinforce-rod-for-composite-gravel-board-galvanised-1830mm-home-delivered/p/665578?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6125,Gravel Board Treated Green 22mm x 150mm x 3000mm,18.88,https://www.travisperkins.co.uk/gravel-boards/gravel-board-treated-green-22mm-x-150mm-x-3000mm/p/917538?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6126,Supreme Concrete Rough Faced Gravel Board 50mm x 305mm x 1830mm,580.32,https://www.travisperkins.co.uk/gravel-boards/supreme-concrete-rough-faced-gravel-board-50mm-x-305mm-x-1830mm/p/872004?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6127,Durapost Composite Fencing Board Anthracite Grey 150mm x 1830mm,31.07,https://www.travisperkins.co.uk/fence-panels/durapost-composite-fencing-board-anthracite-grey-150mm-x-1830mm/p/850433?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6128,Durapost Z-BOARD Anthracite Grey 150mm x 1830mm,34.01,https://www.travisperkins.co.uk/gravel-boards/durapost-z-board-anthracite-grey-150mm-x-1830mm/p/797590?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6129,Durapost Composite Fencing Board Sepia Brown 150mm x 1830mm,31.07,https://www.travisperkins.co.uk/fence-panels/durapost-composite-fencing-board-sepia-brown-150mm-x-1830mm/p/850442?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6130,Durapost Z-BOARD Sepia Brown 150mm x 1830mm,34.01,https://www.travisperkins.co.uk/gravel-boards/durapost-z-board-sepia-brown-150mm-x-1830mm/p/797560?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6131,Durapost Z-FENCING Board Olive Grey 150mm x 1830mm,35.71,https://www.travisperkins.co.uk/fence-panels/durapost-z-fencing-board-olive-grey-150mm-x-1830mm/p/850429?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6132,Durapost Composite Fencing Board Olive Grey 150mm 1830mm,31.07,https://www.travisperkins.co.uk/fence-panels/durapost-composite-fencing-board-olive-grey-150mm-1830mm/p/850440?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6133,Durapost Composite Gravel Board Sepia Brown 1830mm Home Delivered,27.8,https://www.travisperkins.co.uk/gravel-boards/durapost-composite-gravel-board-sepia-brown-1830mm-home-delivered/p/485485?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6133,DuraPost Capping Rail Sepia Brown - 1830mm,27,https://www.wickes.co.uk/DuraPost-Capping-Rail-Sepia-Brown---1830mm/p/249706,Wickes
6134,Durapost Z-BOARD Olive Grey 150mm x 1830mm,34.01,https://www.travisperkins.co.uk/gravel-boards/durapost-z-board-olive-grey-150mm-x-1830mm/p/797546?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6135,Durapost Z-BOARD Anthracite Grey 150mm x 1830mm,34.01,https://www.travisperkins.co.uk/gravel-boards/durapost-z-board-anthracite-grey-150mm-x-1830mm/p/797590?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6136,Basix Engineered Wood Oak Brushed and Oiled Country Black Flooring 180 x 14 x...,139.24,https://www.travisperkins.co.uk/engineered-flooring/basix-engineered-wood-oak-brushed-and-oiled-country-black-flooring-180-x-14-x-2200mm/p/177818?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6137,Elka Rustic Brushed & Oiled Oak Engineered Flooring - Pack Size 2.075m2,115.09,https://www.travisperkins.co.uk/engineered-flooring/elka-rustic-brushed-and-oiled-oak-engineered-flooring-pack-size-2-075m2/p/880508?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6138,Elka Rustic Oak Engineered Flooring - Pack Size 2.075m2,110.78,https://www.travisperkins.co.uk/engineered-flooring/elka-rustic-oak-engineered-flooring-pack-size-2-075m2/p/301818?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6139,Basix Diy Engineered Wood Silver Matte Lacquered Flooring 130 x 14 x 1092mm,45.11,https://www.travisperkins.co.uk/engineered-flooring/basix-diy-engineered-wood-silver-matte-lacquered-flooring-130-x-14-x-1092mm/p/177821?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6140,Basix Engineered Wood Oak Rustic Oak Lacquered Flooring 207 x 14 x 2200mm,122.22,https://www.travisperkins.co.uk/engineered-flooring/basix-engineered-wood-oak-rustic-oak-lacquered-flooring-207-x-14-x-2200mm/p/177822?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6141,Quick Step Palazzo Concrete Oak Oiled Engineered Flooring - Pack Size 2.075m2,158.29,https://www.travisperkins.co.uk/engineered-flooring/quick-step-palazzo-concrete-oak-oiled-engineered-flooring-pack-size-2-075m2/p/258101?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6142,Basix Engineered Wood Oak Natural Bevelled Matte Lacquered Flooring 180 x 14 ...,59.65,https://www.travisperkins.co.uk/engineered-flooring/basix-engineered-wood-oak-natural-bevelled-matte-lacquered-flooring-180-x-14-x-1092mm/p/177820?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6143,Elka 12.5mm Uniclic Brushed Matt Lacquered Engineered Flooring Nightingale Oa...,94.08,https://www.travisperkins.co.uk/engineered-flooring/elka-12-5mm-uniclic-brushed-matt-lacquered-engineered-flooring-nightingale-oak-2-075m2/p/271600?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6144,Elka Brushed & Oiled Rustic Oak Engineered Flooring - Pack Size 2.11m2,151.27,https://www.travisperkins.co.uk/engineered-flooring/elka-brushed-and-oiled-rustic-oak-engineered-flooring-pack-size-2-11m2/p/766941?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6145,Basix Diy Engineered Wood Milk Chocolate Matte Lacquered Flooring 130 x 14 x ...,44.35,https://www.travisperkins.co.uk/engineered-flooring/basix-diy-engineered-wood-milk-chocolate-matte-lacquered-flooring-130-x-14-x-1092mm/p/177829?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6146,Elka 12.5mm Uniclic Brushed Matt Lacquered Engineered Flooring Harbour Oak 2....,94.08,https://www.travisperkins.co.uk/engineered-flooring/elka-12-5mm-uniclic-brushed-matt-lacquered-engineered-flooring-harbour-oak-2-075m2/p/271925?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6147,Basix Oak Nature Lacquered Bevelled Flooring 130 x 14 x 1092mm,43.36,https://www.travisperkins.co.uk/engineered-flooring/basix-oak-nature-lacquered-bevelled-flooring-130-x-14-x-1092mm/p/177827?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6148,Basix Diy Engineered Wood Butterscotch Matte Lacquered Flooring 130 x 14 x 10...,45.11,https://www.travisperkins.co.uk/engineered-flooring/basix-diy-engineered-wood-butterscotch-matte-lacquered-flooring-130-x-14-x-1092mm/p/177819?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6149,Basix Diy Engineered Wood Alaska White Matte Lacquered Flooring 130 x 14 x 10...,45.11,https://www.travisperkins.co.uk/engineered-flooring/basix-diy-engineered-wood-alaska-white-matte-lacquered-flooring-130-x-14-x-1092mm/p/177823?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6150,Elka Caramel Oak Engineered Flooring - Pack Size 2.075m2,114.67,https://www.travisperkins.co.uk/engineered-flooring/elka-caramel-oak-engineered-flooring-pack-size-2-075m2/p/301841?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6151,Elka 12.5mm Uniclic Brushed Matt Lacquered Engineered Flooring Woodland Oak 2...,94.08,https://www.travisperkins.co.uk/engineered-flooring/elka-12-5mm-uniclic-brushed-matt-lacquered-engineered-flooring-woodland-oak-2-075m2/p/272001?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
6152,3 Strip Oak Accent Natural Matt Lacquer Engineered Flooring - Pack Size 2.508...,78.98,https://www.travisperkins.co.uk/engineered-flooring/3-strip-oak-accent-natural-matt-lacquer-engineered-flooring-pack-size-2-508m2/p/230597?awc=16300_1681378749_1cb50d302aa4bca1ead92b46b8458c6f,TP
