product,price,category,link,image,description
Internal Moulded 4 Panel Smooth FD30 Fire Door,£126.84,Clearance,https://www.travisperkins.co.uk/internal-fire-doors/internal-moulded-4-panel-smooth-fd30-fire-door/p/9000177544,https://dam-assets.apps.travisperkins.group/a6nrX/GPID_1000474870_IMG_00.jpg?width=300&height=300,"Stirling smooth moulded fire doors feature a four-panel smooth faced design that gives a welcoming, traditional appearance. Each door is supplied primed and ready to paint. They are rated to a minimum fire resistance of 30 minutes and British Standard BS 476.This four-panel moulded door combines a traditional appearance with excellent value for money. This door has a smooth faceMixed material construction using one piece smooth facings, timber and man-made materials.Moulded panel doors are highly durable and more resistant to warping, twisting and splitting than solid wood doorsThis door is supplied primed and ready to paint. It is not suitable for treatment with any type of oil, varnish, wax or polishThe door may be trimmed by up to 5mm in height from the bottom of the door and 3mm in width from each sideRated to a minimum fire resistance of 30 minutes and British Standard BS 476. Self-adhesive intumescent strips must be attached to door or frame. Sold separatelyStandard and bi-fold versions are also available in this rangeDoor furniture sold separatelyCovered by a 10 year guarantee against manufacturing defects. This does not affect your statutory rightsView more"
Honeywell HCW80 Wireless Analogue Room Thermostat,£171.23,Clearance,https://www.travisperkins.co.uk/clearance/honeywell-hcw80-wireless-analogue-room-thermostat/p/475093,https://dam-assets.apps.travisperkins.group/lkd1p/GPID_1000294417_IMG_00.jpeg?width=300&height=300,"Y6330D consists of a HCW80 room temperature controller and a HC60NG receiver module, the room unit HCW80 is used for intelligent room temperature control in combination with the relay module HC60NG, it can be used to control gas and oil boilers, variety of valves and actuators or electrical heating systems.Because of the simple HCW80 analogue user interface with absolute set point temperature scale the room set point temperature can be easily adjustedReliable RF communication technology is used in the 868MHZ frequency band. The RF communication range spans to 30 metres in a residential building environmentPre-Configured Kit means the room unit HCW80 and relay module HC60NG are already teached-in (bounded) making this unit very easy to installRoom unit HCW80 with simple analogue user interface with absolute set point temperature scale 10-30°C and frost protection symbol * 5°CSPDT potential free switch typeOperating temperature from 0 to 40°CHC60NG is 97 x 131 x 36mm (h x w x d)IP30 RatedHC60NG requires a 230V power supply and HCW80 requires 1.5V DC type LR06 AA alkaline batteries (Supplied)Low battery indicator when LED light flashes repeatedlyView more"
Bahco Folding Pruning Saw 396-LAP,£18.00,Clearance,https://www.travisperkins.co.uk/clearance/bahco-folding-pruning-saw-396-lap/p/686256,https://dam-assets.apps.travisperkins.group/N3JAV/GPID_1010000468_IMG_00.jpeg?width=300&height=300,"Bahco 396 Laplander Folding Pruning Saw has a thicker blade with a friction reducing coating and Bahco XT toothing.General-purpose folding saw for cutting both green and dry wood, plastic, bone etc.XT hardpoint toothing, 7 TPIBlade specially coated for rust protection and low friction2-component plastic handle for perfect grip, with leather strapSafety lock, locked also when foldedView more"
VELUX Insulation Collar,£38.78,Clearance,https://www.travisperkins.co.uk/velux-fixings-and-installation-products/velux-insulation-collar/p/9000197735,https://dam-assets.apps.travisperkins.group/4b26g/GPID_1000693562_IMG_00.jpg?width=300&height=300,"VELUX insulation collar for use with EDL, EDP, EDW flashings. Also includes BFX underfelt collar for additional weathertightness. Reduces heat loss and eliminates cold bridges.Insulation collar for maximum energy efficiencyEnsures a flexible and tight sealMinimise the risk of condensationIncludes BFX underfelt collar for additional weather protectionFor use with EDL, EDP, and EDW flashingsView more"
Ideal Touch Smart Programmable Thermostat,£198.76,Clearance,https://www.travisperkins.co.uk/clearance/ideal-touch-smart-programmable-thermostat/p/101886,https://dam-assets.apps.travisperkins.group/L55B2/GPID_1000795486_IMG_00.jpeg?width=300&height=300,"From Ideal, this wireless radio frequency (RF) programmable touch room thermostat, is suitable for use with Ideal Logic, Vogue GEN2, Logic + combination boilers, and is simple to install. The thermostat provides perfect heating and hot water control throughout a building, with the ability to control it all through a 7 day programmable system, creating an ideal 7 day heating schedule to match however the week is planned out, creating a more efficient and cost saving system. The easy to read digital display provides plain text operations and diagnostics, and also provides an automatic summer/winter time update. The wireless connection allows the thermostat to be away from the boiler, creating a simple installation, while the built in frost protection provides all around performance.Room temperature controlAutomatic summer/winter (GMT/BST) updateSimple user interfaceFault messages with suggested corrective actionsTimed pre-heat functionPlus hours modeHoliday modeCreates a more efficient systemCost savingQuick and easy installationView more"
Steel Roof Sheet. BS12B29 Juniper Green Plastic Coated Sheet 10ft (3050mm),£67.15,Clearance,https://www.travisperkins.co.uk/clearance/steel-roof-sheet-bs12b29-juniper-green-plastic-coated-sheet-10ft-3050mm/p/766966,https://dam-assets.apps.travisperkins.group/ddbgG/GPID_1000728859_IMG_00.jpg?width=300&height=300,"This is a 0.7mm thick Galavanised steel roof sheet with a plastisol coating in a 32/1000 profile. They are easy to install and overlap with other sheets meaning you can use them to complete any roof project. The C200 leathergrain finish is suitable for industrial and agricultural applications, where good performance is required at competitive prices.Plastisol coating is available in a wide range of colours0.7mm thick steelBox profile appearance1000mm coverage widthAvailable in various lengthsBS12B29 Juniper GreenView more"
Neff N50 KI5852SF0g 50/50 Low Frost Integrated Fridge Freezer,£699.00,Clearance,https://www.travisperkins.co.uk/clearance/neff-n50-ki5852sf0g-5050-low-frost-integrated-fridge-freezer/p/783111,https://dam-assets.apps.travisperkins.group/v618edo/GPID_1100776573_IMG_00.jpg?width=300&height=300,"This NEFF N50 50/50 Split Fridge Freezer with LowFrost, reduces frost in the freezer compartment for faster defrosting.It is the perfect place to store fruit and vegetables with very low energy consumption.LowFrost: Reduces frost in the freezer compartment for faster defrostingFreshSafe: constant temperature by intelligent sensor technologyHeight Adjustable Safety Glass Shelves: create the space you need for inspiring dishes in your fridgeBright interior LED fridge lightView more"
First Trace Heating First Trace Boiler Condensate Frost Protect Heater Kit 4m,£104.76,Clearance,https://www.travisperkins.co.uk/clearance/first-trace-heating-first-trace-boiler-condensate-frost-protect-heater-kit-4m/p/493488,https://dam-assets.apps.travisperkins.group/YDgyd/GPID_1000355145_IMG_00.jpg?width=300&height=300,"Our best selling range is our Condensate trace heater kits which have been installed to thousands of homes throughout the UK. They are designed for the frost protection of Boiler condensate lines. They are extremely easy to install and the kit comes with every thing you need.Comes with power on and heater on indicationSwitches at 5°CComes with RCD, Fixings and Warning Labels, only 10mm thick insulation required for complete installationWill frost protect up to a 32mm condensate pipeCan be strapped direct to the pipe, no need to spiralView more"
4TRADE Disc Rivets 3/4in Copper Pk 100,£9.94,Clearance,https://www.travisperkins.co.uk/clearance/4trade-disc-rivets-34in-copper-pk-100/p/154449,https://dam-assets.apps.travisperkins.group/lk1OW/GPID_1000762026_IMG_00.jpg?width=300&height=300,"Copper disc rivets for fixing fibre cement slates3/4"" Diameter"
Timco Drywall Screw PH2 Black 3.5 x 38mm 1000 Pack,£16.75,Clearance,https://www.travisperkins.co.uk/clearance/timco-drywall-screw-ph2-black-3-5-x-38mm-1000-pack/p/677919,https://dam-assets.apps.travisperkins.group/o354gln/GPID_1100768088_IMG_00.jpg?width=300&height=300,"Used to secure plasterboard to drywall and ceiling track systemsPlated in black phosphate to withstand 50 hours salt spray testMade from C10-18 Steel and sruface hardened up to 750 HV to prevent torque shearing under load.Used to secure plasterboard to wall or ceiling track systemsFeatures a sharp point which enables the screw to be used with wood, MDF, chipboard, plastics and thin sheet material.View more"
Danfoss 103 24 Hour Electro-mechanical Time Clock,£82.43,Clearance,https://www.travisperkins.co.uk/clearance/danfoss-103-24-hour-electro-mechanical-time-clock/p/833121,https://dam-assets.apps.travisperkins.group/0kmk5/GPID_1000222074_IMG_00.jpeg?width=300&height=300,"A general purpose, 24 hour, electro-mechanical timeswitch which provides a single output circuitProven reliabilityEasy to useAll units interchangeable on the same wall plateClearly shows state of output2 On/Offs per dayMaximum ambient temperature is 55°CView more"
Marley Eternit Profile 3 Fibre Cement 1525mm Corrugated Sheet Natural Grey,£37.06,Clearance,https://www.travisperkins.co.uk/clearance/marley-eternit-profile-3-fibre-cement-1525mm-corrugated-sheet-natural-grey/p/962024,https://dam-assets.apps.travisperkins.group/bb8ga/GPID_1000730822_IMG_00.jpg?width=300&height=300,"Profile 3 is easy to handle and suitable for small structures in the agricultural, industrial and domestic sectors such as housing, garages, general purpose sheds and smaller buildingsEasy to handleDoes not rust, rot or corrodeLow maintenanceExcellent noise and thermal insulationResistant to chemical attackView more"
Rockwool RW3 Insulation Slab 100mm x 1200mm x 600mm (4 Pieces),£54.40,Clearance,https://www.travisperkins.co.uk/clearance/rockwool-rw3-insulation-slab-100mm-x-1200mm-x-600mm-4-pieces/p/767876,https://dam-assets.apps.travisperkins.group/N4WNA/GPID_1000730331_IMG_00.jpg?width=300&height=300,"RW Slab Range is used for thermal, acoustic and fire insulation in general building applications, certified to EN 13162. The product range consists of high quality resin bonded slabs in a variety of thicknesses and densities. Specialist sizes and thicknesses are available to special order. Black or white tissue and aluminium foil facings are available on 600mm x 1200mm slabs.Excellent thermal, acoustic and fire insulationSuitable for a wide range of general building applications Euroclass A1 to BS EN 13501-7Easy to handle and installNon-hygroscopicNo maintenanceBlack or white tissue and aluminium foil facings availableView more"
Ideal Logic Plus 35kW Combi Gas Boiler ERP 215441,"£1,317.89",Clearance,https://www.travisperkins.co.uk/clearance/ideal-logic-plus-35kw-combi-gas-boiler-erp-215441/p/374254,https://dam-assets.apps.travisperkins.group/4G4Jb/GPID_1000790367_IMG_00.jpeg?width=300&height=300,"Available in outputs of 24, 30 and 35 kW, the Logic+ Combi is designed to ensure a quick and hassle-free installation thanks to concealed connections, built-in automatic bypass and an integral filling loop. A translucent condensate siphon also allows any debris to be spotted quickly and efficiently. Compact in size and fully modulating down to as low as 4.8kW, the Logic+ combi provides excellent energy savings making it the perfect choice for new boiler or boiler replacement installations. Siting a Logic+ combi boiler is quick and simple thanks to a range of installer friendly features such as push and clip flue turret connections and telescopic flue options, plus the in-built frost protection allows you to site the boiler anywhere in the house - even in attics or garages. Not only that, this reliable combi boiler range has a compact size so can be conveniently fitted almost anywhere in the home, even in a kitchen cupboard.7 year warranty availableEasy to see pressure gaugeLarge backlit display with user friendly controlsLow lift weightLow component count maximising reliabilityCompact cupboard fitPreformed copper tailsPrewired 1.8m mains leadPre-heat functionVisually impaired user fascia optionView more"
Simpson Strong-Tie Masonry Supported Joist Hanger 225 mm,£6.67,Clearance,https://www.travisperkins.co.uk/joist-hangers/simpson-strong-tie-masonry-supported-joist-hanger-225-mm/p/9000218842,https://dam-assets.apps.travisperkins.group/bPpWX/GPID_1000334865_IMG_00.jpeg?width=300&height=300,"The industry standard masonry hanger for solid joists Ideal for supporting timber beams, joists and trussed rafters from masonry wallsBuilt in inspection slotPerfect for resisting joist movementCan be shot fired to steel girdersSafe working load for joists shot fired to steel girders is 5.17kNMade from pre-galvanised mild steelUp to 10kN Safe Working LoadView more"
Timco Drywall Screw PH2 Black 3.5 x 32mm 1000 Pack,£8.42,Clearance,https://www.travisperkins.co.uk/clearance/timco-drywall-screw-ph2-black-3-5-x-32mm-1000-pack/p/677922,https://dam-assets.apps.travisperkins.group/o0ng2qq/GPID_1100768089_IMG_00.jpg?width=300&height=300,"Used to secure plasterboard to drywall and ceiling track systemsPlated in black phosphate to withstand 50 hours salt spray testMade from C10-18 Steel and sruface hardened up to 750 HV to prevent torque shearing under load.Used to secure plasterboard to wall or ceiling track systemsFeatures a sharp point which enables the screw to be used with wood, MDF, chipboard, plastics and thin sheet material.View more"
Sadolin Polyurethane Extra Durable Varnish Clear Gloss 2.5L,£70.88,Clearance,https://www.travisperkins.co.uk/clearance/sadolin-polyurethane-extra-durable-varnish-clear-gloss-2-5l/p/132522,https://dam-assets.apps.travisperkins.group/7PLnB/GPID_1000393671_IMG_00.jpeg?width=300&height=300,"Offers all the benefits of a water-borne varnish, low odour, quick drying and a fast re-coat time. Suitable for all interior wood including skirting, doors, tables, cupboards, sills, panelling, shelving, shelf rails, banisters and stair rails.Extreme hardness through combined polymer technologyExtremely tough and hardwearingTouch dry in one hourNon yellowingExcellent flow and brushability reduces the risk of brush marksLow odourView more"
Trend BMX Worktop Jig 700mm,£97.18,Clearance,https://www.travisperkins.co.uk/clearance/trend-bmx-worktop-jig-700mm/p/540318,https://dam-assets.apps.travisperkins.group/lvDxR/GPID_1000761623_IMG_00.jpeg?width=300&height=300,"Our worktops come in a wide variety of materials, styles, colours, thicknesses and finishes. Our range includes the very latest materials and designs to reflect up-to-the-minute fashions that will bring a truly iconic look to your kitchen. Whatever your budget, there’s lots of opportunity to customise your kitchen design with your choice of work surface.Designed for our unitsThe radius will match the curved end unitsThe radius will also fit the curved corner postComes supplied with pegsView more"
Zentia Cortega Ceiling Tile 600 x 600 x 15mm 9102m3B,£7.20,Clearance,https://www.travisperkins.co.uk/clearance/zentia-cortega-ceiling-tile-600-x-600-x-15mm-9102m3b/p/543661,https://dam-assets.apps.travisperkins.group/KOnAj/GPID_1000073621_IMG_00.jpg?width=300&height=300,"This Cortega tegular edged ceiling tile from Zentia is a multi-directional suspended ceiling panel suitable for commercial as well as residential properties. Made from 51 percent recycled content, it offers high sound absorption and humidity resistance making it a reliable addition. Coverage of 5.76m².Provides good room to room acoustic qualitiesNon-directional visualRecyclableEasy to installSquare edgeEuroclass A2-s1, d070 percent RH resistantEasy to cleanView more"
Kingspan Kooltherm K103 Floorboard Insulation 2400mm x 1200mm x 75mm,£537.06,Clearance,https://www.travisperkins.co.uk/clearance/kingspan-kooltherm-k103-floorboard-insulation-2400mm-x-1200mm-x-75mm/p/881317,https://dam-assets.apps.travisperkins.group/01EGN/GPID_1000795728_IMG_00.jpg?width=300&height=300,"Kingspan Kooltherm K103 Floorboard Insulation with a fibre-free rigid thermoset phenolic  core is suitable for beam, block, concrete and timber flooring. This product is ideal for both residential and industrial applications. It provides coverage of 11.52m2.Manufactured with a blowing agent that has zero ODP and low GWPGlass tissue facingThermal conductivity 0.019 W/mKNon-deleterious materialUnaffected to air infiltrationResistant to the passage of waterSuitable for new build and refurbishmentGreen Guide Rating A+View more"
Defender 110V 32A 2.5mm 14m Yellow Arctic Extension Lead,£73.79,Clearance,https://www.travisperkins.co.uk/clearance/defender-110v-32a-2-5mm-14m-yellow-arctic-extension-lead/p/948739,https://dam-assets.apps.travisperkins.group/xdmmn73/GPID_1000202006_IMG_00.jpg?width=300&height=300,"The Defender 110V 14M extension lead is an Arctic- Grade cable tested to BS EN 60309- Designed for use in harsh environments.BS EN 60309 Plug2.5mm, 3 Core H05-VVF VDELow Temperature Artic - Grade cable"
4Trade Dry Lining Box 2 Gang 35mm,£1.45,Dry Lining Boxes,https://www.travisperkins.co.uk/dry-lining-boxes/4trade-dry-lining-box-2-gang-35mm/p/201901,https://dam-assets.apps.travisperkins.group/KREmp/GPID_1000202828_IMG_00.jpeg?width=300&height=300,ASTA approved 2 gang white plastic dry lining box. For mounting electrics into dry line cavity wallsASTA approvedUse for mounting electrics into dry line cavity wallsSquare tap in holes that allow for trunking and cable entry
4Trade Dry Lining Box 1 Gang 35mm,£0.90,Dry Lining Boxes,https://www.travisperkins.co.uk/dry-lining-boxes/4trade-dry-lining-box-1-gang-35mm/p/201865,https://dam-assets.apps.travisperkins.group/78E3v/GPID_1000202827_IMG_00.jpeg?width=300&height=300,ASTA approved single gang white plastic dry lining box. For mounting electrics into dry line cavity wallsASTA approvedUse for mounting electrics into dry line cavity wallsSquare tap in holes that allow for trunking and cable entry
Appleby Dry Lining Boxes 2 Gang 35mm Trade Pack 10 Pk,£10.00,Dry Lining Boxes,https://www.travisperkins.co.uk/dry-lining-boxes/appleby-dry-lining-boxes-2-gang-35mm-trade-pack-10-pk/p/750601,https://dam-assets.apps.travisperkins.group/j65y1/GPID_1100774699_IMG_00.jpg?width=300&height=300,Selected products will qualify for FREE next working day delivery for online orders over 25 Pounds inc VAT and placed before 9pm Monday - Thursday or 6pm SundayFlame retardant thermoplasticTwo side cable knockouts and one 25mm base knockout
Fireangel CO-X9T-FF Carbon Monoxide Alarm 7 Year Battery Powered,£25.13,Carbon Monoxide Detectors,https://www.travisperkins.co.uk/carbon-monoxide-detectors/fireangel-co-x9t-ff-carbon-monoxide-alarm-7-year-battery-powered/p/961064,https://dam-assets.apps.travisperkins.group/zyVn3/GPID_1000728941_IMG_00.jpeg?width=300&height=300,"The CO-9XT-FF  is a battery powered carbon monoxide alarm that provides an early warning to the presence of CO in the homeAdvanced electrochemical sensor - calibrated and tested in CO gas7 year sealed for life lithium batteryLED status indicators for power and alarm modeTest Button - to test circuirty and sounderAlarm can be free standing or wall mountedSupplied with tamper resistant Fast-Fit bracket with single pin or 2 screw fitting optionCertified to BS EN 50291-1:2010+A1:2012 and BS EN 50291-2:2010Unique digital LCD screen - displays CO levels as low as 10ppmSuitable for use in any room with a fuel burning appliance, eg. Kitchen, Living Room, Boiler Room, BedroomView more"
Fireangel TP9B-ST-625-R Combination Pack - Battery Smoke Alarm and Carbon Mon...,£16.99,Carbon Monoxide Detectors,https://www.travisperkins.co.uk/smoke-and-fire-alarms/fireangel-tp9b-st-625-r-combination-pack-battery-smoke-alarm-and-carbon-monoxide-alarm-battery-powered/p/783206,https://dam-assets.apps.travisperkins.group/g424n/GPID_1100780968_IMG_00.jpg?width=300&height=300,"All homes in Scotland are now required by law to have ceiling-mounted and interlinked fire alarms. This new legislation applies to heat and smoke alarms. The law places the onus on the homeowner and/or landlord to make these changes – contact your local fire prevention officer for advice or consult the Government website. For smoke alarms that fully comply with new Scottish legislation, see: 783203, 783188, 783201.
Selected products will qualify for FREE next working day delivery for online orders over 25 Pounds inc VAT and placed before 9pm Monday - Thursday or 6pm Sunday.Combination set of one smoke and one carbon monoxide alarm for all-round protection5 year smoke alarm: Thermoptek? multi-sensor technology - a rapid response to all fires. Reduced nuisance alarms. SleepEasy & SmartSilence„? functions. Powered by: 2x AA batteries (included).7 year carbon monoxide alarm: Advanced electrochemical sensor with a loud, clear alarm. Large test button and end of life alert. Wall mountable or portable for the home and travel. Powered by: 2x AA batteries (included).View more"
Fireangel SCB10 Combination Optical Smoke and Carbon Monoxide Alarm,£35.99,Carbon Monoxide Detectors,https://www.travisperkins.co.uk/carbon-monoxide-detectors/fireangel-scb10-combination-optical-smoke-and-carbon-monoxide-alarm/p/783170,https://dam-assets.apps.travisperkins.group/29z1n/GPID_1100780961_IMG_00.jpg?width=300&height=300,"All homes in Scotland are now required by law to have ceiling-mounted and interlinked fire alarms. This new legislation applies to heat and smoke alarms. The law places the onus on the homeowner and/or landlord to make these changes – contact your local fire prevention officer for advice or consult the Government website. For smoke alarms that fully comply with new Scottish legislation, see: 783203, 783188, 783201.
Selected products will qualify for FREE next working day delivery for online orders over 25 Pounds inc VAT and placed before 9pm Monday - Thursday or 6pm Sunday.Optical smoke sensor - ideal for slow smouldering firesReduced nuisance alarmsSealed for life 10 year battery powered.View more"
Appleby Dry Lining Boxes 1 Gang 35mm Trade Pack 10 Pack,£7.00,Dry Lining Boxes,https://www.travisperkins.co.uk/dry-lining-boxes/appleby-dry-lining-boxes-1-gang-35mm-trade-pack-10-pack/p/750559,https://dam-assets.apps.travisperkins.group/0l84j/GPID_1100774702_IMG_00.jpg?width=300&height=300,Selected products will qualify for FREE next working day delivery for online orders over 25 Pounds inc VAT and placed before 9pm Monday - Thursday or 6pm SundayFlame retardant thermoplasticTwo side cable knockouts and one 25mm base knockout
Appleby Dry Lining Boxes 2 Gang 35mm Trade Pack 5 Pack,£5.50,Dry Lining Boxes,https://www.travisperkins.co.uk/dry-lining-boxes/appleby-dry-lining-boxes-2-gang-35mm-trade-pack-5-pack/p/750472,https://dam-assets.apps.travisperkins.group/5m1l4/GPID_1100774706_IMG_00.jpg?width=300&height=300,Selected products will qualify for FREE next working day delivery for online orders over 25 Pounds inc VAT and placed before 9pm Monday - Thursday or 6pm SundayFlame retardant thermoplasticTwo side cable knockouts and one 25mm base knockout
Appleby Dry Lining Boxes 2 Gang + 1 Gang Each,£2.20,Dry Lining Boxes,https://www.travisperkins.co.uk/dry-lining-boxes/appleby-dry-lining-boxes-2-gang-1-gang-each/p/750613,https://dam-assets.apps.travisperkins.group/qzn4p/GPID_1100774707_IMG_00.jpg?width=300&height=300,Selected products will qualify for FREE next working day delivery for online orders over 25 Pounds inc VAT and placed before 9pm Monday - Thursday or 6pm SundayFlame retardant thermoplasticTwo side cable knockouts and one 25mm base knockout
Fireangel FP1820W2-R Pro Connected Wireless Interlink Co Alarm Battery Powere...,£62.99,Carbon Monoxide Detectors,https://www.travisperkins.co.uk/carbon-monoxide-detectors/fireangel-fp1820w2-r-pro-connected-wireless-interlink-co-alarm-battery-powered/p/783177,https://dam-assets.apps.travisperkins.group/mjrwz/GPID_1100780957_IMG_00.jpg?width=300&height=300,"Selected products will qualify for FREE next working day delivery for online orders over 25 Pounds inc VAT and placed before 9pm Monday - Thursday or 6pm SundayAdvanced electrochemical sensor with a loud, clear, alarmLarge test button and end of life alertWall mountable or portable for the homePowered by 10 year sealed for life battery."
Smj Outdoor IP66 Twin Switched Socket,£15.61,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/smj-outdoor-ip66-twin-switched-socket/p/538290,https://dam-assets.apps.travisperkins.group/lz3XO/GPID_1000612424_IMG_00.jpg?width=300&height=300,IP66 weather proof double switched socket.Easy to open and close clip mechanism with extra locking mountWaterproof class IP66 ratedUV resistantWeatherproof socketComes with open and close clip mechanism with extra locking mountMultiple cable access points for ease of useCost-effectiveView more
Bg IP66 Outdoor Power Kit 2 Gang Switched,£34.18,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/bg-ip66-outdoor-power-kit-2-gang-switched/p/783607,https://dam-assets.apps.travisperkins.group/k5n2j/GPID_1100782416_IMG_00.jpg?width=300&height=300,Selected products will qualify for FREE next working day delivery for online orders over 25 Pounds inc VAT and placed before 9pm Monday - Thursday or 6pm SundayPre-wired 2 gang 13ABS1363-23 metre cable with prepared wires for plugEasy to wire non latched type RCDSuitable for permanent or temporary installationView more
Bg WP12 1gANG 2WAY Outdoor Switch IP66,£7.80,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/bg-wp12-1gang-2way-outdoor-switch-ip66/p/216358,https://dam-assets.apps.travisperkins.group/v44dy7d/GPID_1100371433_IMG_00.jpg?width=300&height=300,"Weatherproof switches and sockets are a great addition to outdoor space as they allow power outside whilst being protected against the elements.?IP66 RatedPart Number: WP12-01Terminal capacity 4 x 1.0mm², 4 x 1.5mm², 2 x 2.5mm² & 1 x 4.0mm²Supplied with multiple knock-out mounting boxIndicator that can be wired to illuminate when off or onView more"
Bg IP55 Socket with Switch 1 Gang 13A + 1 Gang Switch,£7.70,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/bg-ip55-socket-with-switch-1-gang-13a-1-gang-switch/p/783428,https://dam-assets.apps.travisperkins.group/r7lj5/GPID_1100782606_IMG_00.jpg?width=300&height=300,Selected products will qualify for FREE next working day delivery for online orders over 25 Pounds inc VAT and placed before 9pm Monday - Thursday or 6pm SundayIP55 socket rating when not in useIP55 switch easily switched with cover in place
Bg IP55 Switched Connection Unit 1 Gang Switched FCU,£6.86,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/bg-ip55-switched-connection-unit-1-gang-switched-fcu/p/783828,https://dam-assets.apps.travisperkins.group/w95kl/GPID_1100782492_IMG_00.jpg?width=300&height=300,Selected products will qualify for FREE next working day delivery for online orders over 25 Pounds inc VAT and placed before 9pm Monday - Thursday or 6pm SundayIP55 rating in use
Bg IP55 Socket 1 Gang 13A,£6.64,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/bg-ip55-socket-1-gang-13a/p/786962,https://dam-assets.apps.travisperkins.group/d1wy8/GPID_1100782666_IMG_00.jpg?width=300&height=300,Selected products will qualify for FREE next working day delivery for online orders over 25 Pounds inc VAT and placed before 9pm Monday - Thursday or 6pm SundayIP55 rating when not in use
Bg IP55 Socket 2 Gang 13A,£8.29,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/bg-ip55-socket-2-gang-13a/p/784081,https://dam-assets.apps.travisperkins.group/7r8ed/GPID_1100782665_IMG_00.jpg?width=300&height=300,Selected products will qualify for FREE next working day delivery for online orders over 25 Pounds inc VAT and placed before 9pm Monday - Thursday or 6pm SundayIP55 rating when not in use
Bg IP55 Switch 1 Gang 10AX,£4.97,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/bg-ip55-switch-1-gang-10ax/p/785602,https://dam-assets.apps.travisperkins.group/n8n82/GPID_1100782692_IMG_00.jpg?width=300&height=300,Selected products will qualify for FREE next working day delivery for online orders over 25 Pounds inc VAT and placed before 9pm Monday - Thursday or 6pm SundayIP55 rating in use
Bg IP55 Switch 2 Gang 10AX,£6.30,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/bg-ip55-switch-2-gang-10ax/p/785763,https://dam-assets.apps.travisperkins.group/qzq64/GPID_1100782693_IMG_00.jpg?width=300&height=300,Selected products will qualify for FREE next working day delivery for online orders over 25 Pounds inc VAT and placed before 9pm Monday - Thursday or 6pm SundayIP55 rating in use
Wavin OsmaSoil S/S pipe 110mm black 3m,£31.40,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-ss-pipe-110mm-black-3m/p/793483,https://dam-assets.apps.travisperkins.group/Md35e/GPID_1000128320_IMG_00.jpeg?width=300&height=300,Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.With one ring-seal socket and one plain end spigotSoil pipe with at least 50% recycled contentRecycore® Technology uses as much recycled material as possible whilst ensuring that products have at least the same proven performance characteristics as the virgin products they replaceKitemarked to BS EN 1453-1:2000View more
Wavin OsmaSoil pipe bracket 110mm grey,£3.07,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-pipe-bracket-110mm-grey/p/860773,https://dam-assets.apps.travisperkins.group/8N42v/GPID_1000318971_IMG_00.jpeg?width=300&height=300,Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.Use to support Wavin OsmaSoil pipeFor 110mm Wavin OsmaSoilVertical pipe should be bracketed every 2m (max.)Kitemarked to BS EN 1329-1:2000
Wavin OsmaSoil S/S boss adaptor (ring-seal) 40mm grey,£3.68,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-ss-boss-adaptor-ring-seal-40mm-grey/p/758541,https://dam-assets.apps.travisperkins.group/VBxDz/GPID_1000424606_IMG_00.jpeg?width=300&height=300,Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.Suitable for all Wavin OsmaSoil fittings with boss socket positionsConnects to 40mm plastic pipe to BS EN 1451-1/1455-1/566-1Also connects to copper pipe manufactured to BS 659 or BS 2871Horizontal adaptors have an inbuilt 2.5° fallKitemarked to BS EN 1329-1:2000View more
Wavin OsmaSoil D/SW short bossed pipe 110mm grey,£6.61,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-dsw-short-bossed-pipe-110mm-grey/p/504248,https://dam-assets.apps.travisperkins.group/7WmYv/GPID_1000379816_IMG_00.jpg?width=300&height=300,Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.With two solvent weld socketsContains three closed boss socket positions for use with the appropriate boss socket adaptorThree closed 40mm spigot tail positions allow for direct connection of 40mm solvent weld socketsKitemarked to BS EN 1329-1:2000
