id,name,image,description,category,sub_category,main_category,top_seller,price
3054,Grey Stainless steel effect Solar-powered Integrated LED Outdoor Stake light,/images/products/grey-stainless-steel-effect-solar-powered-integrated-led-outdoor-stake-light.png,"No extension wire needed, you just have to stick the light into the ground and enlighten a path, a flowerbed. No extension wire needed, you just have to place the light into the ground and enlighten a path. The solar panel included enables you to install your light without any electrical work. High resistance to corrosion, stainless steel is a lightweight material enabling you to move the product easily.",Ground lights,outdoor_lights,lighting_electrical,0,4
3055,4lite GU10 Outdoor Garden Spike Light x 3 Pack,/images/products/4lite-gu10-outdoor-garden-spike-light-x-3-pack.png,Power coated die-cast aluminium body ensures maximum product endurance. This 4lite GU10 multi purpose garden spot light can be fitted using the wall mounting bracket or the garden spike. Multi purpose garden spotlight supplied with wall mounting bracket and spike. Pre-wired with 2 metres of rubber insulated cable.,Ground lights,outdoor_lights,lighting_electrical,0,44.99
3056,Solar Silver effect Starburst Solar-powered LED Outdoor Stake light,/images/products/solar-silver-effect-starburst-solar-powered-led-outdoor-stake-light.png,"Decorate your exterior with these stylish and exciting starburst stake lights, perfect for parties and lighting up outdoor spaces. Charges in direct sunlight120 x warm white LE. A matching outdoor pendant light and string lights are also available in this range. This Starburst solar powered stake light would make a fun, quirky addition to your outdoor space.",Ground lights,outdoor_lights,lighting_electrical,0,16
3057,Silver Stainless steel effect Crackled ball Solar-powered Integrated LED Outdoor Stake light,/images/products/silver-stainless-steel-effect-crackled-ball-solar-powered-integrated-led-outdoor-stake-light.png,"Once it's fully charged, you have an autonomy up to 8 hours (depending upon variable hours of sunshine). Adapted waterproof IP rating for high weather resistance. Great for lighting up your outdoor space, No mains connection required. The solar panel included enables you to install your light without any electrical work.",Ground lights,outdoor_lights,lighting_electrical,0,6
3058,CGC Black GU10 Ground Spot Light Spike or Surface Mount IP44 Weatherproof Polycarbonate Garden Outside Outdoor Path Tree Lamp,/images/products/cgc-black-gu10-ground-spot-light-spike-or-surface-mount-ip44-weatherproof-polycarbonate-garden-outside-outdoor-path-tree-lamp.png,"IP44 Rated for outdoor use, 220-240V mains power, ambient temperature -20 to +30, class 2APPLICATIONS: Perfect light for gardens, patios, porch, decking, bbqs, beach, outdoor seating areas for the front of house, driveways, garages, sheds, conservatories. Elegant and modern cylinder design and polycarbonate body which is weather and rust proof with clear diffuserLIGHT OUTPUT: 1 x GU10 bulb (not included), 7W maxSIZE:. Height: 19.4 cm, Width: 11 cm, Light Diameter: 6 cmTECHNICAL:. Our Belinda outdoor spot light surface mount would look perfect in a modern or more traditional home design.",Ground lights,outdoor_lights,lighting_electrical,0,15.99
3059,"Blooma Candiac Silver effect LED Spike light (D)60mm, Pack of 4",/images/products/blooma-chignik-silver-effect-mains-powered-3-lamp-halogen-post-lantern-h-2000mm.png,"Comes with 4x spikes, 12x wall plugs, 12x mounting screws, 12x washers, 3x deck parts & 3x ties. Features and benefitsA durable spike light perfect for lighting up walls, walkways and other features around the garden. A single spike light made from stainless steel pack of 4. These modern LED spike lights are perfect for lighting up your outdoor space.",Ground lights,outdoor_lights,lighting_electrical,0,75
3060,Faroz Brown Rattan effect Rattan Solar-powered LED Outdoor Stake light,/images/products/faroz-brown-rattan-effect-rattan-solar-powered-led-outdoor-stake-light.png,Adapted waterproof IP rating for high weather resistance. The solar panel included enables you to install your light without any electrical work. Perfect for areas where conventional electrical supply is not available. Helps you save energy thanks to solar technology.,Ground lights,outdoor_lights,lighting_electrical,0,8
3061,Philips Hue Outdoor Black & white LED Outdoor Spike light (D)84mm,/images/products/philips-hue-outdoor-black-white-led-outdoor-spike-light-d-84mm.png,"Philips Hue even works with Amazon Alexa, Apple Home kit and the Google Assistant to allow you to control your lights with your voice. Control your lights from your smart phone or tablet via the Philips Hue app, or add the indoor switches to your system to change your lights. Or control your Philips Hue lights with the Philips Hue dimmer indoor switch for on/off and dimming functionalities. Connect your Philips Hue lights with the Bridge to control your lights from your smart phone or tablet via the Philips Hue app.",Ground lights,outdoor_lights,lighting_electrical,0,80
3062,GoodHome Candiac Matt Dark Grey Integrated LED Outdoor Stake light (D)60mm,/images/products/goodhome-candiac-matt-dark-grey-integrated-led-outdoor-stake-light-d-60mm.png,"This mains powered Candiac silver effect double spike light is ideal for lighting and decorating a pathway or a driveway to help you to walk safely at night time. Comes with 1 x ground spike, 3x wall plugs, 3x mounting screws. A single spike light made from stainless steel pack of 4. These modern LED spike lights are perfect for lighting up your outdoor space.",Ground lights,outdoor_lights,lighting_electrical,0,25
3063,Blooma Candiac Silver effect LED Single Spike light (D)60mm,/images/products/blooma-candiac-silver-effect-led-single-spike-light-d-60mm.png,"This mains powered Candiac silver effect single spike light is ideal for lighting and decorating a pathway or a driveway to help you to walk safely at night time. This mains powered Candiac silver effect single spike light is ideal for lighting and decorating a pathway or a driveway to help you to walk safely at night time. Comes with 1x spike, 3x wall plugs, 3x mounting screws, 3x washers & deck part. A single spike light made from stainless steel.",Ground lights,outdoor_lights,lighting_electrical,0,25
3064,Livingandhome Solar Sun Flame LED Light Garden Light Outdoor Stake Light,/images/products/livingandhome-solar-sun-flame-led-light-garden-light-outdoor-stake-light.png,"Dimensions: 29.5cm W x 5cm D x 98cm HMaterial: Iron, GlassFinish: Gold. With the built-in LED light emitting a warm glow, this light will create a warm and romantic touch in the your outdoor area. Made of premium iron and glass, our lights can withstand all outdoor weather conditions, so please feel confident to install it out in your yard, it promises to stand on the ground steadily. It is energy-saving solar-powered LED lights and premium iron material withstands outdoor environment.",Ground lights,outdoor_lights,lighting_electrical,0,16
3065,MEADOW - CGC Four Round Large Stainless Steel Inground Or Decking Lights,/images/products/livingandhome-solar-sun-flame-led-light-garden-light-outdoor-stake-light.png,"CONSTRUCTION: Modern round design with aluminium body, stainless steel body and glass diffuserLIGHT OUTPUT: 1 x GU10 bulb, max 50WDIMENSIONS: 
Height: 12.1 cm
Width: 11 cm
Cut Out: 10 cm
 TECHNICAL:. IP67 Rated for outdoor use, 220-240V mains power, ambient temperature -20 to +30, class 1
APPLICATIONS:. Perfect ground light for gardens, patios, porch, driveways, garages, sheds, conservatories.",Ground lights,outdoor_lights,lighting_electrical,0,75.99
3066,"GoodHome Eriksson Matt Black LED Outdoor Stake light (D)120mm, Pack of 3",/images/products/meadow-cgc-four-round-large-stainless-steel-inground-or-decking-lights.png,Helps you save energy thanks to the LED integrated technology. Adapted waterproof IP rating for high weather resistance. Suitable use type-Brickwork. Without dusk-to-dawn sensor.,Ground lights,outdoor_lights,lighting_electrical,0,65
3067,NOLA - CGC Four Round Small With Bulbs Stainless Steel Inground Or Decking Lights,/images/products/goodhome-eriksson-matt-black-led-outdoor-stake-light-d-120mm-pack-of-3.png,"CONSTRUCTION: Modern round design with aluminium body, stainless steel body and glass diffuserLIGHT OUTPUT: 1 x GU10 bulb, max 10WDIMENSIONS: 
Height: 10 cm
Width: 10 cm
Cut Out: 8.5 cm
 TECHNICAL:. IP67 Rated for outdoor use, 220-240V mains power, ambient temperature -20 to +30, class 1
APPLICATIONS:. Perfect ground light for gardens, patios, porch, driveways, garages, sheds, conservatories.",Ground lights,outdoor_lights,lighting_electrical,0,75.99
3068,Solar Esque Blue & pink Neon effect Floral Solar-powered LED Outdoor Decorative light,/images/products/solar-esque-blue-pink-neon-effect-floral-solar-powered-led-outdoor-decorative-light.png,Solar powered flower stake light that looks stunning by day and illuminates with vibrant neon effect at night. Beautiful solar powered flower design stake light. Illuminates with a vibrant neon effect at night. Charges in direct sunlight.,Ground lights,outdoor_lights,lighting_electrical,0,8
3069,"Luminosa 24V Small Stainless Steel Ground Fitting 4 x White LED, IP67",/images/products/solar-esque-blue-pink-neon-effect-floral-solar-powered-led-outdoor-decorative-light.png,"Recessed ground light supplied with 3m of 2core 1.00mm2 H05RN-F cable. IP67 4 x White LED Small Round Stainless Steel Ground Fitting

Input voltage: 24V DC. Maximum of 10 fittings when used with our 24VDCA driver (not supplied with fitting - see Transformers & Drivers). Constant voltage (suitable for use only with a constant voltage driver).",Ground lights,outdoor_lights,lighting_electrical,0,39.73
3070,Zinc Neo Matt Black LED Outdoor Walkover light (D)210mm,/images/products/zinc-neo-matt-black-led-outdoor-walkover-light-d-210mm.png,"The Neo light is ideal for lighting and decorating a pathway or a driveway, and to help you to walk safely at night time. No need to change integrated LED bulbs. Durable rust & weather-proof materialIP67. Suitable use type - Brickwork.",Ground lights,outdoor_lights,lighting_electrical,0,35
3071,Set of 2 Solar LED Garden Spotlights,/images/products/set-of-2-solar-led-garden-spotlights.png,"This Solar Spotlight has two lighting modes – low (10 – 12 hours lighting time) or high (6 – 8 hours duration) lighting. The built-in solar panel charges the 2200m. Ah lithium battery in 8 to 10 hours, providing 10 to 12 hours working time.

. The built-in solar panel charges the 2200m. Ah lithium battery in 8 to 10 hours, providing 10 to 12 hours working time. Two lighting options – Dim (100lm) and High (200lm)Optically treated reflector.",Ground lights,outdoor_lights,lighting_electrical,0,42
3072,Large Flickering Flame Effect Solar Torch,/images/products/set-of-2-solar-led-garden-spotlights.png,"Flickering solar flame torch8 hours of active light once charged. Simple black plastic design11cm diameter. Ideal for plant pots, gravel or garden edges. Large flickering garden solar torch light.",Ground lights,outdoor_lights,lighting_electrical,0,18.99
3073,"Luminosa Cast Bollards Outdoor Ground Light Grey, LED, IP65",/images/products/large-flickering-flame-effect-solar-torch.png,IP65 | Height (cm): 50 | Width (cm): 13 | Length (cm): 15 | Lamp Type: LED | Weight (kg): 13.65 | Bulb Included:. IP65 | Height (cm): 50 | Width (cm): 13 | Length (cm): 15 | Lamp Type: LED | Weight (kg): 13.65 | Bulb Included:. Yes | Wattage (max): 10W | Driver Included: Yes | Material: Cement Ik06 |. Yes | Wattage (max): 10W | Driver Included: Yes.,Ground lights,outdoor_lights,lighting_electrical,0,310.95
3074,CALEX E14 4W 150lm Candle Extra warm white LED Dimmable Filament Light bulb,/images/products/calex-e14-4w-150lm-candle-extra-warm-white-led-dimmable-filament-light-bulb.png,This lamp has a 35mm diameter and a height of 97mm4W. Dimmable with LED dimmer. This lamp has a E14 fitting This fitting is also known as a small or edison fitting. Light colour: 2100K This LED lamp provides extra warm and attractive white light. An extra warm white light will fill your room of choice with a warm and cosy ambience whilst allowing you to create a space in your home that is personal and stylish.,Light bulbs,indoor_lights,lighting_electrical,0,5
3075,Philips WiZ B22 60W LED Cool white A60 Smart Light bulb,/images/products/philips-wiz-b22-60w-led-cool-white-a60-smart-light-bulb.png,"Get hands-free control of your lights by using your voice and Google Assistant, Amazon Alexa or Siri Shortcuts Use simple voice commands to turn lights on or off, brighten and dim, change colour, and set custom light scenes. Wi. Z works with your existing Wi-Fi router, no additional gateway is needed Simply plug in your new light, download the Wi. Z app and you're ready to go!Mix different colour and white lights modes to create the perfect light ambience for your daily moment. Create a cosy atmosphere with warm white light A smart light that simply adapts to your daily activities. Use with your existing Wi-Fi to control with the Wi. Z app or your voice.",Light bulbs,indoor_lights,lighting_electrical,0,10
3076,Philips E27 4.5W 470lm A60 Cool white LED Light bulb,/images/products/philips-e27-4-5w-470lm-a60-cool-white-led-light-bulb.png,A60 LED light bulb has a 4.5W power consumption and gives off a cool white light. Energy rating pre 2021 - A++Life length - 25000h. This Edison screw cap (E27). Non-dimmable.,Light bulbs,indoor_lights,lighting_electrical,0,6
3077,Philips Classic B22 13W 1521lm A60 Warm white & neutral white LED Dimmable Light bulb,/images/products/philips-classic-b22-13w-1521lm-a60-warm-white-neutral-white-led-dimmable-light-bulb.png,A60 LED light bulb has a 13W power consumption and can be adjusted from warm white to neutral white light. Energy rating pre 2021 - A++Life length - 25000h. This bayonet cap (B22). Dimmable.,Light bulbs,indoor_lights,lighting_electrical,0,9
3078,Litecraft G9 2W Pack of 6 Warm White Capsule COB LED Light Bulbs,/images/products/litecraft-g9-2w-pack-of-6-warm-white-capsule-cob-led-light-bulbs.png,"Our range of LED light bulbs come in a variety of cap types, with a choice a cool white, warm white and decorative.  . Suitable for G9 light fittingsLED bulbs provide energy-efficient lighting3000k Warm white colour temperature. Make the switch to LED and save money on your energy bills.6 packs are great for multi-bulb light fittings. Features and benefitsLED light bulbs offer an energy efficient option of lighting your home.",Light bulbs,indoor_lights,lighting_electrical,0,21
3079,"Philips WiZ GU10 50W LED Cool white, RGB & warm white PAR16 Smart Light bulb, Pack of 2",/images/products/philips-wiz-gu10-50w-led-cool-white-rgb-warm-white-par16-smart-light-bulb-pack-of-2.png,"Get hands-free control of your lights by using your voice and Google Assistant, Amazon Alexa or Siri Shortcuts Use simple voice commands to turn lights on or off, brighten and dim, change colour, and set custom light scenes. Wi. Z works with your existing Wi-Fi router, no additional gateway is needed Simply plug in your new light, download the Wi. Z app and you're ready to go!Mix different colour and white lights modes to create the perfect light ambience for your daily moment. Choose from a palette of millions of light colours to create an amazing atmosphere in your home Enjoy the subtle differences that our dynamic light effects glow your environment. Use with your existing Wi-Fi to control with the Wi. Z app or your voice.",Light bulbs,indoor_lights,lighting_electrical,0,24
3080,"Diall GU10 3W 230lm Reflector Neutral white LED Light bulb, Pack of 3",/images/products/diall-gu10-3w-230lm-reflector-neutral-white-led-light-bulb-pack-of-3.png,"The neutral colour is perfect for relaxing, working or socialisingLED technology delivers huge energy savings (over 80%) and has a rated lifetime of 25,000 hours without compromising on light quality. The glass clear material provides a direct and bright light. An ideal replacement for an ordinary bulb, with a narrow beam angle and a good quality of light diffusion. A+Post 2021 energy rating - FGuarantee - 5 years.",Light bulbs,indoor_lights,lighting_electrical,0,8
3081,"Diall E14 3W 250lm Candle Warm white LED Light bulb, Pack of 3",/images/products/diall-e14-3w-250lm-candle-warm-white-led-light-bulb-pack-of-3.png,"The warm white light creates a relaxing atmosphere, perfect for winding down after a long dayLED technology delivers huge energy savings (over 80%) and has a rated lifetime of 15,000 hours without compromising on light quality. The plastic milky material provides soft, homogeneous light with no glare. An ideal replacement for an ordinary bulb, with a wide beam angle and a good quality of light diffusion. A+Post 2021 energy rating - GGuarantee - 5 years.",Light bulbs,indoor_lights,lighting_electrical,0,8.5
3082,"Diall E14 6W 470lm Mini globe Warm white LED Light bulb, Pack of 3",/images/products/diall-e14-6w-470lm-mini-globe-warm-white-led-light-bulb-pack-of-3.png,"The warm white light creates a relaxing atmosphere Perfect for winding down after a long dayLED technology delivers huge energy savings (over 80%) and has a rated lifetime of 15,000 hours without compromising on light quality. The glass material provides homogeneous light without the glare. An ideal replacement for an ordinary bulb, with a wide beam angle and a good quality of light diffusion. A+Post 2021 energy rating - FGuarantee - 5 years.",Light bulbs,indoor_lights,lighting_electrical,0,11
3083,"Diall E14 8W 806lm Mini globe Warm white LED Light bulb, Pack of 3",/images/products/diall-e14-8w-806lm-mini-globe-warm-white-led-light-bulb-pack-of-3.png,"Easy to install, make sure the size fits your fixture before purchaseLED technology delivers over 80% energy savings, with a rated lifetime of 25,000 hours, minimises maintenance costs without compromising light quality. Choose a warm colour temperature to create a relaxing atmosphere. Designed to last for a longer time, reducing the hassle of frequent replacement. The glass material provides homogeneous light without the glare.",Light bulbs,indoor_lights,lighting_electrical,0,13
3084,"Diall E14 5W 470lm Candle Warm white LED Light bulb, Pack of 3",/images/products/diall-e14-5w-470lm-candle-warm-white-led-light-bulb-pack-of-3.png,"Easy to install, make sure the size fits your fixture before purchaseLED technology delivers over 80% energy savings, with a rated lifetime of 25,000 hours, minimises maintenance costs without compromising light quality. The glass material provides soft, homogeneous light without the glare. Choose a warm colour temperature to create a relaxing atmosphere. Designed to last for a longer time, reducing the hassle of frequent replacement.",Light bulbs,indoor_lights,lighting_electrical,0,10
3085,"Diall E27 8W 806lm GLS Warm white LED Light bulb, Pack of 3",/images/products/diall-e14-5w-470lm-candle-warm-white-led-light-bulb-pack-of-3.png,"Perfect for winding down after a long dayLED technology delivers huge energy savings (over 80%) and has a rated lifetime of 15,000 hours without compromising on light quality. The glass milky material provides homogeneous light with no glare. The warm white light creates a relaxing atmosphere. Ideal to replace ordinary bulb with a wide beam angle and a good quality of light diffusion.",Light bulbs,indoor_lights,lighting_electrical,0,13
3086,Philips Hue GU10 57W LED Warm white Dimmable Bluetooth Smart Light bulb,/images/products/philips-hue-gu10-57w-led-warm-white-dimmable-bluetooth-smart-light-bulb.png,"Unlock your homes full potential–add a Philips Hue Bridge (sold separately, optional) to your cart and unlock full home control, either when you’re home or away. Easily connect your Philips Hue Bluetooth smart lighting directly to devices such as Amazon Echo Dot (3rd Gen), Echo Plus and Echo Show (2nd Gen) and more. Simply screw in your new bulb and connect to the Bluetooth app for in room smart lighting control. Control lights with your voice-works with Alexa and Google assistant for hands-free voice control.",Light bulbs,indoor_lights,lighting_electrical,0,15
3087,Diall E27 3.4W 470lm GLS Warm white LED filament Light bulb,/images/products/diall-e27-3-4w-470lm-gls-warm-white-led-filament-light-bulb.png,"With a rated lifetime of 15,000 hours, maintenance costs are minimised without any compromise on light quality. The clear glass material brings a direct and bright light, while the filament LED adds a stylish, modern touch to your home. The wide beam angle ensures a good diffusion of light. LED technology delivers huge energy savings (over 80%).",Light bulbs,indoor_lights,lighting_electrical,0,6
3088,Diall E27 10.5W 1521lm GLS Neutral white LED filament Dimmable Filament Light bulb,/images/products/diall-e27-10-5w-1521lm-gls-neutral-white-led-filament-dimmable-filament-light-bulb.png,"With a rated lifetime of 15,000 hours, maintenance costs are minimised without any compromise on light quality. The clear glass material brings a direct and bright light, while the filament LED adds a stylish, modern touch to your home. LED technology delivers huge energy savings (over 80%). Adjust the light depending on your needs from low intensity to high intensity.",Light bulbs,indoor_lights,lighting_electrical,0,9
3089,Diall E27 5.9W 806lm A60 Warm white LED filament Light bulb,/images/products/diall-e27-5-9w-806lm-a60-warm-white-led-filament-light-bulb.png,"With a rated lifetime of 15,000 hours, maintenance costs are minimised without any compromise on light quality. The wide beam angle ensures a good diffusion of light. LED technology delivers huge energy savings (over 80%). The filament LED also adds a stylish, modern touch to your home.",Light bulbs,indoor_lights,lighting_electrical,0,5.5
3090,Philips PhilipsSmart E27 60W LED Cool white & warm white ST64 Dimmable Filament Smart Light bulb,/images/products/philips-philipssmart-e27-60w-led-cool-white-warm-white-st64-dimmable-filament-smart-light-bulb.png,"Wi. Z works with your existing Wi-Fi router, no additional gateway is needed Simply plug in your new light, download the Wi. Z app and you're ready to go!Mix different colour and white lights modes to create the perfect light ambience for your daily moment. Choose from a wide range of energizing cool white to soft warm white, or simply select from the pre-set modes such as Focus and Relax to create the best ambience for your activities. Get hands-free control of your lights by using your voice and Google Assistant, Amazon Alexa or Siri Shortcuts Use simple voice commands to turn lights on or off, brighten and dim, change colour, and set custom light scenes. Use with your existing Wi-Fi to control with the Wi. Z app or your voice.",Light bulbs,indoor_lights,lighting_electrical,0,14
3091,"Extrastar 4W Vintage Filament Light Bulb E27, Warm White (pack of 6)",/images/products/extrastar-4w-vintage-filament-light-bulb-e27-warm-white-pack-of-6-.png,"An ideal replacement for an ordinary bulb, with a wide beam angle and a good quality of light diffusion. Features and benefits4WE27suitable for home and office. Non-dimmable.",Light bulbs,indoor_lights,lighting_electrical,0,18.99
3092,CALEX E27 4W 200lm ST64 Extra warm white LED Dimmable Filament Light bulb,/images/products/extrastar-4w-vintage-filament-light-bulb-e27-warm-white-pack-of-6-.png,"An extra warm white light will fill your room of choice with a warm and cosy ambience whilst allowing you to create a space in your home that is personal and stylish. This 3.8-watt LED lamp namely has a light temperature of 2100 Kelvin, so you can enjoy the warm atmosphere this bulb creates. Light colour: 2100K This LED lamp provides extra warm and attractive white light. This lamp has a 64mm diameter and a height of 136mm.",Light bulbs,indoor_lights,lighting_electrical,0,10
3093,Philips Hue B22 60W LED Warm white Classic Dimmable Bluetooth Smart Light bulb,/images/products/philips-hue-b22-60w-led-warm-white-classic-dimmable-bluetooth-smart-light-bulb.png,"Unlock your homes full potential–add a Philips Hue Bridge (sold separately, optional) to your cart and unlock full home control, either when you’re home or away. Easily connect your Philips Hue Bluetooth smart lighting directly to devices such as Amazon Echo Dot (3rd Gen), Echo Plus and Echo Show (2nd Gen) and more. Simply screw in your new bulb and connect to the Bluetooth app for in room smart lighting control. Control lights with your voice-works with Alexa and Google assistant for hands-free voice control.",Light bulbs,indoor_lights,lighting_electrical,0,15
3094,"paul russells LED GLS Light Bulbs Bayonet B22, 100w Equivalent, 15W 1521LM LED Bulbs, 3000K Warm White, Pack of 10",/images/products/philips-hue-b22-60w-led-warm-white-classic-dimmable-bluetooth-smart-light-bulb.png,"The light will be bright and comfortable for you without flickering.[Wide Application] paul russells 3000K Warm White LED bulbs can be used in living rooms, kitchens, bedrooms , bathrooms, hallways or ceiling fixtures etc.[Visual Impact] High colour rendering (CRI > 80) provides vivid and natural smooth colour; beam angle of 220 degree provides a wide Visual(Images are for illustration purpose only). If you have any issues, please feel free to contact us as soon as you need.[Quality Highlights] paul russells Non-Dimmable LED bulbs are CE / UKCA certified and inspected carefully, made of premium quality materials (plastic and aluminium), which is safe and perfect for household use.[Bright & Comfortable] paul russells. These LED GLS B22/BC cap bulbs boast a powerful 1521 lumens of bright light, with a mercury-free make that makes them safe for home-usage. 15W LED Bulbs provides 1521 luminous fluxes, with less than a blink time to warm up to full brightness.",Light bulbs,indoor_lights,lighting_electrical,0,22.99
3095,"Harper Living 3 Watts G9 LED Bulb Clear Capsule Cool White Non-Dimmable, Pack of 5",/images/products/paul-russells-led-gls-light-bulbs-bayonet-b22-100w-equivalent-15w-1521lm-led-bulbs-3000k-warm-white-pack-of-10.png,Features and benefitsLED Bulbs Energy EfficientNon-Dimmable. This Pack of 5 bulbs offers atmospheric lighting to give your space a vibrant and cozy ambiance. Add necessary ease and reliability to your life with our Capsule LED light bulbs that are made affordable with functionality in mind. Non-dimmable.,Light bulbs,indoor_lights,lighting_electrical,0,18
3096,Diall E27 5.9W 806lm GLS Warm white LED filament Light bulb,/images/products/diall-e27-5-9w-806lm-gls-warm-white-led-filament-light-bulb.png,"With a rated lifetime of 15,000 hours, maintenance costs are minimised without any compromise on light quality. The clear glass material brings a direct and bright light, while the filament LED adds a stylish, modern touch to your home. The wide beam angle ensures a good diffusion of light. LED technology delivers huge energy savings (over 80%).",Light bulbs,indoor_lights,lighting_electrical,0,6.5
3097,Diall E27 11W 1055lm GLS Warm white LED Light bulb,/images/products/diall-e27-5-9w-806lm-gls-warm-white-led-filament-light-bulb.png,"Perfect for winding down after a long dayLED technology delivers huge energy savings (over 80%) and has a rated lifetime of 15,000 hours without compromising on light quality. The plastic milky material provides homogeneous light with no glare. The warm white light creates a relaxing atmosphere. Ideal to replace ordinary bulb with a wide beam angle and a good quality of light diffusion.",Light bulbs,indoor_lights,lighting_electrical,0,5
3098,MARTHA - CGC Black Double Wall Outdoor Garden LED Floodlight With Motion Sensor,/images/products/goodhome-grandy-fixed-matt-silver-pir-motion-sensor-outdoor-half-wall-light.png,"Height: 14.5 cm, Width: 25.3 cm, Depth: 15.6 cmTECHNICAL: Motion sensor can detect up to 15 metres & in a 120 degree angleLIGHT OUTPUT: 1700 lumens, 23.5W, 4000k built in cool white LED, clear diffuser delivers a smooth LED light in any 41 degree angleAPPLICATIONS:. Perfect wall light for gardens, patios, porch, driveways, garages, sheds, conservatories. Elegant yet powerful security floodlight in black with typical ""bike lamp"" design with adjustable PIR motion sensor. Elegant and modern design, aluminium or polycarbonate body with clear diffusersSIZE:.",Security lights,outdoor_lights,lighting_electrical,0,79.99
3099,Black Solar-powered Cold white Integrated LED Floodlight 800lm,/images/products/black-solar-powered-cold-white-integrated-led-floodlight-800lm.png,Adapted waterproof IP rating for high weather resistance. The solar panel included enables you to install your light without any electrical work. Perfect for areas where conventional electrical supply is not available. Helps you save energy thanks to solar technology.,Security lights,outdoor_lights,lighting_electrical,0,34
3100,Litecraft Nura Stainless Steel Outdoor Wall Light with PIR Sensor,/images/products/litecraft-nura-stainless-steel-outdoor-wall-light-with-pir-sensor.png,"Exterior wall lights offered in a stylish range with different finishes3000K Warm White. The Nura 1 Light Outdoor Wall Light in Stainless Steel with PIR Sensor is the ideal wall lamp for helping to keep your home secure. Adjustable wall lights offer practical task lighting to direct the light where you need it. Wall Lights are ideal for adding style, illumination or brightening dark corners or alcoves.",Security lights,outdoor_lights,lighting_electrical,0,41
3101,Litecraft Alma Black 2 Lamp Outdoor LED Wall Flood Light,/images/products/litecraft-alma-black-2-lamp-outdoor-led-wall-flood-light.png,"Exterior wall lights offered in a stylish range with different finishes. Adjustable wall lights offer practical task lighting to direct the light where you need it. This twin flood light is IP65 rated for durability against weather conditions and is LED integrated for energy efficient illumination that you don't need to purchase bulbs for. Adjustable lighting for your driveway, garage, or back garden with the Alma Black 2 Lamp Modern Outdoor LED Wall Light, finished in black for a modern appearance.",Security lights,outdoor_lights,lighting_electrical,0,27
3102,Stanley Black Mains-powered Cool white Outdoor LED PIR Floodlight 800lm,/images/products/stanley-black-mains-powered-cool-white-outdoor-led-pir-floodlight-800lm.png,"Whether this be to ensure light over your garage, driveway or garden, or to provide you with an increased feeling of safety, this floodlight is both practical and functional. Angled bracket for easy installation180° beam angle. Integral LEDPIR sensor with adjustable LUX, sensitivity and timer. This slimline 10W LED floodlight with PIR from Stanley is the perfect light needed for your outdoor space.",Security lights,outdoor_lights,lighting_electrical,0,23
3103,Lyyt LED 20 LED Solar IP44 Security Light,/images/products/lyyt-led-20-led-solar-ip44-security-light.png,"This easy to install security light uses 2 fixing screws and wall plugs (supplied) and has 3 operational modes:
Mode 1: Operates at 100% brightness when triggered by movement
Mode 2: Operates at 50% brightness until triggered by movement
Mode 3: Constant light in the hours of darkness
. The intelligent motion sensor triggers a super bright LED light in the hours of darkness when motion is detected, providing a reliable and energy efficient solution for outdoor lighting illumination and security lighting.
. Features and benefitsA solar powered LED light with motion sensor and a super bright LED light for outdoor illumination and security lighting. The run time will be reduced during non-summer months as charge times are reduced by hours of daylight and light strength.",Security lights,outdoor_lights,lighting_electrical,0,11.65
3104,Zinc Oust Black Mains-powered Cool white Outdoor LED PIR Double floodlight 480lm,/images/products/zinc-oust-black-mains-powered-cool-white-outdoor-led-pir-double-floodlight-480lm.png,"Durable rust & weather-proof polycarbonate bodyPIR sensor with adjustable LUX, sensitivity and timer. Made from high grade polycarbonate and rated to IP44 this unit should offer many years of service. This twin spot wall light features two bright LED heads which are adjustable so you can highlight specific items or dark areas. It can detect movement up to 8m away from the sensor, making it a perfect light for security purposes.",Security lights,outdoor_lights,lighting_electrical,0,26.5
3105,GoodHome Black Solar-powered Cool white Integrated LED Floodlight 400lm,/images/products/goodhome-black-solar-powered-cool-white-integrated-led-floodlight-400lm.png,"Multiple settings for time, sensitivity, and twilight allow you to tailor the sensor functions to meet your needs. Head adjusts up & down and from left to right to focus light on essential areas. The integrated sensor can be tilted to improve the detection range and angle. Adapted waterproof IP rating for very high weather resistance.",Security lights,outdoor_lights,lighting_electrical,0,34
3106,Brennenstuhl Battery Powered Security Light PIR - Motion Detector Outdoor Light,/images/products/brennenstuhl-battery-powered-security-light-pir-motion-detector-outdoor-light.png,Lasts up to 800 days on one set of batteries (assuming 6 switches daily).Battery: 3x LR14/C/Baby (included)Lighting head can be tilted and swivelled. Battery powered PIR light - Infrared motion sensor with 180° detection angle and 10m range. Brennenstuhl Battery Powered Security Light PIR – Motion Detector Indoor or Outdoor Light - IP44.Wall-mounted. Its infrared motion detector has a 180° detection angle and a 10 metre range.,Security lights,outdoor_lights,lighting_electrical,0,34.72
