id,name,image,description,category,sub_category,main_category,top_seller,price
285,GoodHome Hopa Chrome Bath Shower mixer Tap,/images/products/goodhome-hopa-chrome-bath-shower-mixer-tap~3663602665045_01bq_$MOB_PREV$&$width=500&$height=500.png,"This tap is suitable for high pressure water systems. Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many years. High pressure - Suitable for combi-boiler or pumped systems. Minimum bar pressure - 1.5 bar. This identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",Bath taps,bathrooms,kitchen_bathroom,0,65.0
286,"GoodHome Bynea Bath Shower mixer Tap, Pack of 1",/images/products/goodhome-bynea-bath-shower-mixer-tap-pack-of-1~3663602665618_01bq_$MOB_PREV$&$width=500&$height=500.png,"This tap is suitable for high and low pressure water systems. Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many years. High and low pressure - Suitable for all boiler systems. Minimum bar pressure - 0.2 bar. This identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",Bath taps,bathrooms,kitchen_bathroom,0,80.0
287,GoodHome Blyth Bath Shower mixer Tap,/images/products/goodhome-blyth-bath-shower-mixer-tap~3663602665588_01bq_$MOB_PREV$&$width=500&$height=500.png,"This tap is suitable for high and low pressure water systems. Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many years. High and low pressure - Suitable for all boiler systems. Minimum bar pressure - 0.2 bar. This identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",Bath taps,bathrooms,kitchen_bathroom,0,78.0
288,Sensio Aspect Round Illuminated Framed Illuminated mirror (H)600mm (W)600mm,/images/products/sensio-aspect-round-illuminated-framed-illuminated-mirror-h-600mm-w-600mm~5060522084693_01c_bq_$MOB_PREV$&$width=500&$height=500.png,"The illuminated mirrors by Sensio are exclusively LED. Sensio has a vast selection of bathroom mirrors ranging from diffused illuminated mirrors, LED mirrors and illuminated cabinets. This contemporary and stylish Aspect black matt finish framed mirror creates an ambience in any modern bathroom with its fully diffused, cool white LED.Fully diffused, cool white LE. Contemporary matt black finish.",Bathroom Mirrors,home_accessories,home_furniture,0,125.0
289,Sensio Isla Rectangular Illuminated Bathroom mirror (H)650mm (W)500mm,/images/products/sensio-isla-rectangular-illuminated-bathroom-mirror-h-650mm-w-500mm~5060522088530_01c_bq_$MOB_PREV$&$width=500&$height=500.png,"The illuminated mirrors by Sensio are exclusively LED. Sensio has a vast selection of bathroom mirrors ranging from diffused illuminated mirrors, LED mirrors and illuminated cabinets. Simple yet functional battery powered Isla LED mirror is a great addition to any bathroom. No wiring required as it is battery powered (suitable for use with rechargeable batteries)Rocker",Bathroom Mirrors,home_accessories,home_furniture,0,75.0
290,Soft Square Rectangular Ambient Touch Sensor Mirror with Demister - 700mm x 500mm,/images/products/sensio-isla-rectangular-illuminated-bathroom-mirror-h-650mm-w-500mm~5060522088530_01c_bq_wid=500&hei=500.png,"An eye-catching addition to your bathroom, this functional and stylish wall hung rectangular mirror brings light to any bathroom with it's ambient LE. DsIn a sleek finish to fit with any modern bathroom design, and large mirror surface creates a lighter atmosphere. The large mirror surface and LED's give the impression of a bigger bathroom, making it perfect for all sized bathrooms. With touch sensor technology and contemporary elegant design. Space saving wall hung design. With touch sensor technology this mirror brings stunning design as well as practical features to your room. Soft square design. Film backed glass mirror for added safetyIP44 Splash ProofEasy to install.",Bathroom Mirrors,home_accessories,home_furniture,0,139.0
291,GoodHome Perma White Rectangular Bathroom Mirror (H)700mm (W)500mm,/images/products/goodhome-perma-white-rectangular-bathroom-mirror-h-700mm-w-500mm~5059340257013_01c_bq_$MOB_PREV$&$width=500&$height=500.png,"The Perma range of mirrors are designed with a traditional look, in a choice of colours and sizes to suit your bathroom. This stylish and beautiful mirror with lacquered finish and pop of colour brings elegance and style to your bathroom. The simplicity of the mirror is perfect for any style of bathroom.",Bathroom Mirrors,home_accessories,home_furniture,0,50.0
292,Cooke & Lewis Dunnet Rectangular Bathroom Mirror (H)600mm (W)450mm,/images/products/cooke-lewis-dunnet-rectangular-bathroom-mirror-h-600mm-w-450mm~3663602941910_01bq_$MOB_PREV$&$width=500&$height=500.png,"This simple and classic mirror is a perfect finishing touch to your bathroom, helping you create the feeling of light and space and ideal for all your bathroom tasks. Mirror with a safety back film",Bathroom Mirrors,home_accessories,home_furniture,0,15.0
293,Livingandhome Black Round Aluminum Wall Hanging Bathroom Framed Mirror 50 cm,/images/products/livingandhome-black-round-aluminum-wall-hanging-bathroom-framed-mirror-50-cm~0735940281461_01c_MP_$MOB_PREV$&$width=500&$height=500.png,"This is a beautiful practical round mirror. A simple yet classically designed mirror, perfect for quick check-ups before you leave the house. Use our practical wall mirrors to add a touch of simple beauty to your bedroom, living room or dressing room; Decorate with this mirror, your room will look very spacious; The black border is fast defogging and clear imaging. The circular shape makes it look very simple. Blast-proof film covering the mirror50cm diameter wall mounted circular mirror.",Bathroom Mirrors,home_accessories,home_furniture,0,27.99
294,Showerdrape Chelsea Rectangular Frameless Bathroom Mirror (L)600mm (W)450mm,/images/products/showerdrape-chelsea-rectangular-frameless-bathroom-mirror-l-600mm-w-450mm~5023653042017_01c_MP_$MOB_PREV$&$width=500&$height=500.png,"The diamond cut linear lines etched into our rectangular Chelsea bathroom mirror really bring it to life and it could be the centre piece to your bathroom. Mount on the wall above the sink or a shelf and not only will it make your bathroom appear bigger, it will become a vital part of your morning and evening routines!Diamond CutRectangularBevelled Edge60cm (h) x 45cm (w)Please note this mirror does not come with a shelf.",Bathroom Mirrors,home_accessories,home_furniture,0,38.0
295,Cooke & Lewis Golspie Grey Rectangular Bathroom Mirror (H)600mm (W)400mm,/images/products/cooke-lewis-golspie-grey-rectangular-bathroom-mirror-h-600mm-w-400mm~3663602942177_01bq_$MOB_PREV$&$width=500&$height=500.png,Mirror with a safety back film,Bathroom Mirrors,home_accessories,home_furniture,0,25.0
296,Cooke & Lewis Elbury Rectangular Bathroom Mirror (H)600mm (W)400mm,/images/products/cooke-lewis-elbury-rectangular-bathroom-mirror-h-600mm-w-400mm~3663602942092_01bq_$MOB_PREV$&$width=500&$height=500.png,"This simple and classic mirror is a perfect finishing touch to your bathroom, helping you create the feeling of light and space and ideal for all your bathroom tasks. Mirror with a safety back film",Bathroom Mirrors,home_accessories,home_furniture,0,17.0
297,Cooke & Lewis Dunnet Rectangular Bathroom Mirror (H)800mm (W)600mm,/images/products/cooke-lewis-dunnet-rectangular-bathroom-mirror-h-800mm-w-600mm~3663602941934_01bq_$MOB_PREV$&$width=500&$height=500.png,"This simple and classic mirror is a perfect finishing touch to your bathroom, helping you create the feeling of light and space and ideal for all your bathroom tasks. Mirror with a safety back film",Bathroom Mirrors,home_accessories,home_furniture,0,18.0
298,Cooke & Lewis Dunnet Rectangular Bathroom Mirror (H)450mm (W)300mm,/images/products/cooke-lewis-dunnet-rectangular-bathroom-mirror-h-800mm-w-600mm~3663602941934_01bq_wid=500&hei=500.png,"This simple and classic mirror is a perfect finishing touch to your bathroom, helping you create the feeling of light and space and ideal for all your bathroom tasks. Mirror with a safety back film",Bathroom Mirrors,home_accessories,home_furniture,0,10.0
299,Sensio Isla Rectangular Illuminated Bathroom mirror (H)500mm (W)390mm,/images/products/sensio-isla-rectangular-illuminated-bathroom-mirror-h-500mm-w-390mm~5060522088523_01c_bq_$MOB_PREV$&$width=500&$height=500.png,"The illuminated mirrors by Sensio are exclusively LED. Sensio has a vast selection of bathroom mirrors ranging from diffused illuminated mirrors, LED mirrors and illuminated cabinets. Simple yet functional battery powered Isla LED mirror is a great addition to any bathroom. No wiring required as it is battery powered (suitable for use with rechargeable batteries)Rocker",Bathroom Mirrors,home_accessories,home_furniture,0,65.0
300,Cooke & Lewis Greenhill Round Bathroom Mirror (H)405mm (W)225mm,/images/products/cooke-lewis-greenhill-round-bathroom-mirror-h-405mm-w-225mm~3663602941699_01bq_$MOB_PREV$&$width=500&$height=500.png,"This extendable mirror is ideal for completing your bathroom space, the foldaway design means it’s compact enough for small spaces. Swivel arm, telescopic arm and maximum extension 625mm. Maximum extension of 625mm. Double-sided mirror offers 1x and 5x magnification options. Features extendable and rotatable arms.",Bathroom Mirrors,home_accessories,home_furniture,0,12.0
301,Sensio Ester Plus Rectangular Frameless Illuminated mirror (H)650mm (W)500mm,/images/products/sensio-ester-plus-rectangular-frameless-illuminated-mirror-h-650mm-w-500mm~5060522089070_01c_bq_$MOB_PREV$&$width=500&$height=500.png,"The Sensio Ester Illuminated mirror is the perfect addition to any bathroom. Featuring LED lights and hand activation what more could you want. Simple, hand swipe, infra-red sensor activation and control. Integrated demister pad safely heats up the mirror surface to clear away steam - automatically activated when the lights are on",Bathroom Mirrors,home_accessories,home_furniture,0,100.0
302,Livingandhome Black Bathroom Round Space Aluminum Wall Mirror 60 cm,/images/products/sensio-ester-plus-rectangular-frameless-illuminated-mirror-h-650mm-w-500mm~5060522089070_01c_bq_wid=500&hei=500.png,"This is a beautiful practical round mirror. A simple yet classically designed mirror, perfect for quick check-ups before you leave the house. Use our practical wall mirrors to add a touch of simple beauty to your bedroom, living room or dressing room; Decorate with this mirror, your room will look very spacious; The black border is fast defogging and clear imaging. The circular shape makes it look very simple. Blast-proof film covering the mirror60cm diameter wall mounted circular mirror.",Bathroom Mirrors,home_accessories,home_furniture,0,39.0
303,Livingandhome White Bathroom Round Space Aluminum Wall Mirror 40 cm,/images/products/livingandhome-black-bathroom-round-space-aluminum-wall-mirror-60-cm~0735940281508_01c_MP_wid=500&hei=500.png,"This is a beautiful practical round mirror. A simple yet classically designed mirror, perfect for quick check-ups before you leave the house. Use our practical wall mirrors to add a touch of simple beauty to your bedroom, living room or dressing room; Decorate with this mirror, your room will look very spacious; The white border is fast defagging and clear imaging. The circular shape makes it look very simple. Blast-proof film covering the mirror40cm diameter wall mounted circular mirror.",Bathroom Mirrors,home_accessories,home_furniture,0,21.0
304,Rectangular Illuminated Bathroom mirror (H)450mm (W)300mm,/images/products/rectangular-illuminated-bathroom-mirror-h-450mm-w-300mm~5031978031548_01c_$MOB_PREV$&$width=500&$height=500.png,This battery operated illuminated bathroom mirror is great for completing your bathroom space. Features and benefitsA stylish addition to your bathroom this mirror is a dream for beauty addicts. Battery operated for easy installation10x LED lights. Compact design ideal for small bathrooms.,Bathroom Mirrors,home_accessories,home_furniture,0,40.0
305,Showerdrape Fitzrovia Round Frameless Bathroom Mirror Small (L)450mm (W)450mm,/images/products/x2-pre-drilled-holes-clear-rectangular-frameless-mirror-h-45cm-w-30cm~5023076021897_01c_bq_wid=500&hei=500.png,"Fitzrovia  is a chic circular wall mirror with bevelled edge exemplifies simple, minimalist design. Wall MountedFramelessWall fixings supplied45cm",Bathroom Mirrors,home_accessories,home_furniture,0,30.5
306,Sensio Fern Rectangular Non illuminated Framed Bathroom mirror (H)600mm (W)400mm,/images/products/sensio-fern-rectangular-non-illuminated-framed-bathroom-mirror-h-600mm-w-400mm~5060522089117_01c_bq_$MOB_PREV$&$width=500&$height=500.png,Assembly not required. The Sensio Fern rectangular framed mirror will look great in any bathroom. With its brass frame it will add a modern look and feel whilst looking stylish on the wall. Non-illuminated mirror for simple installation in the bathroom,Bathroom Mirrors,home_accessories,home_furniture,0,65.0
307,GoodHome Perma Blue Rectangular Bathroom Mirror (H)700mm (W)500mm,/images/products/sensio-fern-rectangular-non-illuminated-framed-bathroom-mirror-h-600mm-w-400mm~5060522089117_01c_bq_wid=500&hei=500.png,"The Perma range of mirrors are designed with a traditional look, in a choice of colours and sizes to suit your bathroom. This stylish and beautiful mirror with lacquered finish and pop of colour brings elegance and style to your bathroom. The simplicity of the mirror is perfect for any style of bathroom.",Bathroom Mirrors,home_accessories,home_furniture,0,50.0
308,Handmade Modern Mosaic Crackle Round Silver Framed Mirror,/images/products/handmade-modern-mosaic-crackle-round-silver-framed-mirror~1273347587889_01c_MP_$MOB_PREV$&$width=500&$height=500.png,"Handmade from the highest quality materials. This is the perfect mirror for any room in the home. This beautiful handmade crackle effect mirror is the perfect addition to any home. Made from the highest quality materials and built to last. With its round 4mm annealed mirror. Ready to hang the moment it arrives,These handmade mirrors are made to the highest quality. Guaranteed to add an elegant touch to any room of the home. Each mirror quality controlled and inspected for the perfect addition.",Bathroom Mirrors,home_accessories,home_furniture,0,11.99
309,Livingandhome LED Illuminated Anti Fog Sensor Bathroom Mirror with Digital Clock and Sensor Shaver Socket,/images/products/handmade-modern-mosaic-crackle-round-silver-framed-mirror~1273347587889_01c_MP_wid=500&hei=500.png,"It’s important to choose a satisfactory mirror since you use it on a daily basis. Our Livingandhome mirror is the key to your superior bathroom experience. With this high-performance mirror, the problem of a steamy mirror after the shower will be solved for good. It is engineered from top-grade materials for a long-lasting life span in bathroom environments. Comes with 1 x MirrorGuarantee - 1 month. The cabinet emits single white light that is perfect for the bathroom environment. Dimensions: 50 cm W x 4.5 cm D x 70 cm H; Mirror Thickness: 5 mm. 5050/6000 K; On/Off Operation: SensorMount Type: Wall Mount; Shape: RectangularMaintenance tips: 1. Don’t touch the mirror with your wet hands, and don’t wipe the mirror with a wet cloth to prevent water stains from entering the glass surface. Avoid putting the mirror in contact with grease, acids, or salt which can easily corrode the mirror. Maintenance tips: 3. Turn off the LED light when the mirror is not in use for a long time.",Bathroom Mirrors,home_accessories,home_furniture,0,119.0
310,Litecraft Leith Chrome LED Bathroom Mirror Wall Light with Shaving Socket,/images/products/livingandhome-led-illuminated-anti-fog-sensor-bathroom-mirror-with-digital-clock-and-sensor-shaver-socket~0735940281652_01c_MP_wid=500&hei=500.png,"Stylish but practical décor for your bathroom with the Leith LED Bathroom Mirror Wall Light, featuring a shaver socket for practicality. Illuminated mirrors are ideal for adding style and light, perfect above the bathroom sink. LED mirrors offer practical task lighting to your bathroom.",Bathroom Mirrors,home_accessories,home_furniture,0,137.0
311,Cooke & Lewis Hayle Round Bathroom Mirror (H)310mm (W)225mm,/images/products/cooke-lewis-hayle-round-bathroom-mirror-h-310mm-w-225mm~3663602942245_01i_bq_$MOB_PREV$&$width=500&$height=500.png,"This extendable mirror is ideal for completing your bathroom space, the foldaway design means it’s compact enough for small spaces. Swivel arm, telescopic arm and maximum extension 410mm. Features extendable and rotatable arms. Maximum extension of 410mm. Double-sided mirror offers 1x and 5x magnification options.",Bathroom Mirrors,home_accessories,home_furniture,0,18.0
312,27mm GoodHome Hartland Natural Straight Oak Worktop (L)1.83m,/images/products/27mm-goodhome-hartland-natural-straight-oak-worktop-l-1-83m~3663602933755_02bq_$MOB_PREV$&$width=500&$height=500.png,"Cooke & Lewis Hartland natural Oak bathroom worktop. All cut-outs for the sink, induction plate, etc. must be minimum 5 mm larger than the size of the equipment to be installed. The cut-out for the kitchen tap must have a diameter 3 mm larger than the diameter of the pipe. After making cut-outs, the untreated edges of the worktop and the hole made for the sink or induction plate must be coated with plenty of oil before the equipment is mounted. In addition, the opening for the induction plate should be lined with aluminium tape which will protect the wood from excessive drying. Openings should be made minimum 250 mm from the short edge of the worktop. Ensure a minimum distance of 250 mm between the openings. Openings should be made minimum 50 mm from the longer. edge of the worktop. Leave a gap of 3-4 mm between the wall and the worktop. This solid oak worktop is ideal for topping our Imandra bathroom furniture vanity units with. Once installed you can pick any one of our counter top basins for a contemporary feel to your bathroom. Compatible with the Imandra bathroom furniture range.",Accessories,bathrooms,kitchen_bathroom,0,120.0
313,28mm Astral dove Grey Stone effect Round edge Laminate Worktop (L)2m (D)365mm,/images/products/28mm-astral-dove-grey-stone-effect-round-edge-laminate-worktop-l-2m-d-365mm~3663602061632_36c_$MOB_PREV$&$width=500&$height=500.png,"Create a functional yet stylish bathroom with this Astral Dove stone effect grey Laminate vanity top. Add a sleek and professional finish to your bathroom with an Earthstone worktop, ideal for creating a look and feel similar to quartz and granite and great for updating your bathroom decor",Accessories,bathrooms,kitchen_bathroom,0,115.0
314,28mm GoodHome Marloes Gloss White Chipboard Bathroom Basin vanity worktop (W)1200mm,/images/products/28mm-astral-dove-grey-stone-effect-round-edge-laminate-worktop-l-2m-d-365mm~3663602061632_36c_wid=500&hei=500.png,This Marloes gloss white worktop is an ideal for topper our Imandra bathroom furniture vanity units. Once installed you can pick any one of our counter top basins to create a versatile and contemporary feel within your bathroom. You'll also be able to utilise the space underneath your basin for extra storage - an all round win!Our gloss white Marloes Bathroom Worktops are suitable for 1200mm furniture. This identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed,Accessories,bathrooms,kitchen_bathroom,0,70.0
315,18mm GoodHome Avela Matt Oak effect Square edge Chipboard Worktop (L)0.6m,/images/products/18mm-goodhome-avela-matt-oak-effect-square-edge-chipboard-worktop-l-0-6m~5059340017983_01c_$MOB_PREV$&$width=500&$height=500.png,The Avela range is the perfect bathroom furniture range for your bathroom. It helps enhance style and elegance while adding functional storage to your bathroom. This ranges comes in a beautiful in oak veneer finish to give a long-lasting durability. Designed to save space and add a storage capacity,Accessories,bathrooms,kitchen_bathroom,0,55.0
316,24mm Matt White Marble effect Round edge Chipboard & laminate Worktop (L)1.5m,/images/products/24mm-matt-white-marble-effect-round-edge-chipboard-laminate-worktop-l-1-5m~5065012980011_01c_bq_$MOB_PREV$&$width=500&$height=500.png,"A perfect combination of style and funtionality, this laminate worktop is an effortless addition to keep your bathroom both looking sleek and remaining hygenic. Intricately designed laminate worktops to ensure a natural and authentic look",Accessories,bathrooms,kitchen_bathroom,0,100.0
317,28mm GoodHome Marloes Gloss White Chipboard Bathroom Basin vanity worktop (W)800mm,/images/products/28mm-goodhome-marloes-gloss-white-chipboard-bathroom-basin-vanity-worktop-w-800mm~3663602400004_01c_bq_$MOB_PREV$&$width=500&$height=500.png,This Marloes gloss white worktop is an ideal for topper our Imandra bathroom furniture vanity units. Once installed you can pick any one of our counter top basins to create a versatile and contemporary feel within your bathroom. You'll also be able to utilise the space underneath your basin for extra storage - an all round win!Our gloss white Marloes Bathroom Worktops are suitable for 800mm furniture. This identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed,Accessories,bathrooms,kitchen_bathroom,0,50.0
318,28mm Cooke & Lewis Gloss White Laminate Worktop (L)2m (D)365mm,/images/products/28mm-cooke-lewis-gloss-white-laminate-worktop-l-2m-d-365mm~04002994_01i_bq_$MOB_PREV$&$width=500&$height=500.png,"Create a functional yet stylish bathroom with this Astral white white Laminate worktop. Changing your bathroom worktop is one of the simplest ways to update your bathroom! Our worktops offer a wide selection of shades, designs and textures. Matching upstands are available to complement your worktop and offer a hygienic, seamless line between the worktop and wall.",Accessories,bathrooms,kitchen_bathroom,0,115.0
319,28mm GoodHome Marloes Gloss White Chipboard Bathroom Basin vanity worktop (W)1000mm,/images/products/28mm-goodhome-marloes-gloss-white-chipboard-bathroom-basin-vanity-worktop-w-1000mm~3663602414865_01c_bq_$MOB_PREV$&$width=500&$height=500.png,This Marloes gloss white worktop is an ideal for topper our Imandra bathroom furniture vanity units. Once installed you can pick any one of our counter top basins to create a versatile and contemporary feel within your bathroom. You'll also be able to utilise the space underneath your basin for extra storage - an all round win!Our gloss white Marloes Bathroom Worktops are suitable for 1000mm furniture. This identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed,Accessories,bathrooms,kitchen_bathroom,0,60.0
320,28mm Cooke & Lewis Gloss Granite effect Round edge Laminate Worktop (L)2m (D)365mm,/images/products/28mm-cooke-lewis-gloss-granite-effect-round-edge-laminate-worktop-l-2m-d-365mm~04003106_36c_$MOB_PREV$&$width=500&$height=500.png,"Create a functional yet stylish bathroom with this Midnight granite effect black Laminate worktop. Changing your bathroom worktop is one of the simplest ways to update your bathroom! Our worktops offer a wide selection of shades, designs and textures. Matching upstands are available to complement your worktop and offer a hygienic, seamless line between the worktop and wall. Matching and coordinating edging strips are available to buy separately",Accessories,bathrooms,kitchen_bathroom,0,115.0
321,28mm Cooke & Lewis Gloss Black Laminate Worktop (L)2m (D)365mm,/images/products/28mm-cooke-lewis-gloss-black-laminate-worktop-l-2m-d-365mm~04002987_36c_$MOB_PREV$&$width=500&$height=500.png,"Create a functional yet stylish bathroom with this Astral black gloss black Laminate worktop. Changing your bathroom worktop is one of the simplest ways to update your bathroom! Our worktops offer a wide selection of shades, designs and textures. Matching upstands are available to complement your worktop and offer a hygienic, seamless line between the worktop and wall.",Accessories,bathrooms,kitchen_bathroom,0,115.0
322,28mm Cooke & Lewis Gloss White Laminate Worktop (L)2m (D)365mm,/images/products/28mm-cooke-lewis-gloss-white-laminate-worktop-l-2m-d-365mm~04002994_01i_bq_$MOB_PREV$&$width=500&$height=500.png,"Create a functional yet stylish bathroom with this Astral white white Laminate worktop. Changing your bathroom worktop is one of the simplest ways to update your bathroom! Our worktops offer a wide selection of shades, designs and textures. Matching upstands are available to complement your worktop and offer a hygienic, seamless line between the worktop and wall.",Accessories,bathrooms,kitchen_bathroom,0,115.0
323,24mm Matt Brown Oak effect Round edge Chipboard & laminate Worktop (L)1.5m,/images/products/24mm-matt-brown-oak-effect-round-edge-chipboard-laminate-worktop-l-1-5m~5065012980004_01c_bq_$MOB_PREV$&$width=500&$height=500.png,"A perfect combination of style and funtionality, this laminate worktop is an effortless addition to keep your bathroom both looking sleek and remaining hygenic. Intricately designed laminate worktops to ensure a natural and authentic look",Accessories,bathrooms,kitchen_bathroom,0,100.0
324,28mm Cooke & Lewis Gloss White Laminate Worktop (L)2m (D)365mm,/images/products/28mm-cooke-lewis-gloss-white-laminate-worktop-l-2m-d-365mm~04002994_01i_bq_$MOB_PREV$&$width=500&$height=500.png,"Create a functional yet stylish bathroom with this Astral white white Laminate worktop. Changing your bathroom worktop is one of the simplest ways to update your bathroom! Our worktops offer a wide selection of shades, designs and textures. Matching upstands are available to complement your worktop and offer a hygienic, seamless line between the worktop and wall.",Accessories,bathrooms,kitchen_bathroom,0,115.0
325,24mm High gloss White Glitter effect Round edge Chipboard & laminate Worktop (L)1.5m,/images/products/24mm-high-gloss-white-glitter-effect-round-edge-chipboard-laminate-worktop-l-1-5m~5065012980042_01c_bq_$MOB_PREV$&$width=500&$height=500.png,"A perfect combination of style and funtionality, this laminate worktop is an effortless addition to keep your bathroom both looking sleek and remaining hygenic. Intricately designed laminate worktops to ensure a natural and authentic look",Accessories,bathrooms,kitchen_bathroom,0,125.0
326,28mm Carnival granite Brown Marble effect Round edge Laminate Worktop (L)2m (D)365mm,/images/products/28mm-carnival-granite-brown-marble-effect-round-edge-laminate-worktop-l-2m-d-365mm~3663602061649_36c_$MOB_PREV$&$width=500&$height=500.png,"Create a functional yet stylish bathroom with this Carnival Granite marble effect brown Laminate vanity top. Laminate vanity tops are an effective way to update your bathroom décor. New carnival granite provides a stunning granite effect work surface that is also affordable. Highly durable, the Aeon technology used in the finish of this vanity top is 3-5x more scratch and scuff resistant than standard laminate worktops",Accessories,bathrooms,kitchen_bathroom,0,115.0
327,18mm GoodHome Avela Matt Oak effect Square edge Chipboard Worktop (L)0.8m,/images/products/18mm-goodhome-avela-matt-oak-effect-square-edge-chipboard-worktop-l-0-8m~5059340017990_01c_$MOB_PREV$&$width=500&$height=500.png,The Avela range is the perfect bathroom furniture range for your bathroom. It helps enhance style and elegance while adding functional storage to your bathroom. This ranges comes in a beautiful in oak veneer finish to give a long-lasting durability. Designed to save space and add a storage capacity,Accessories,bathrooms,kitchen_bathroom,0,70.0
328,12.5mm Exilis Woodstone Grey Square edge Laminate Worktop (L)2.4m (D)425mm,/images/products/12-5mm-exilis-woodstone-grey-square-edge-laminate-worktop-l-2-4m-d-425mm~3663602061595_03c_bq_$MOB_PREV$&$width=500&$height=500.png,"Create a functional yet stylish bathroom with this Exilis grey Laminate vanity worktop. Exilis worktops are solid-core laminate work surface, for fitted bathroom furniture. 100% waterproof, it's flexible to create curves and heat resistant. The ideal finish to your bathroom. Being 100% waterproof allows it to be utilised effortlessly in bathrooms. The double sided decorative surface makes it ideal for cabinet framing, waterfall sides and co-ordinated shelving. Surface+ superior performance provides a vanity surface that is as reliable as it is stunning. Realistic and sensual surface textures to enhance designs",Accessories,bathrooms,kitchen_bathroom,0,220.0
329,12.5mm Exilis Woodstone Grey Square edge Laminate Worktop (L)1.5m (D)425mm,/images/products/12-5mm-exilis-woodstone-grey-square-edge-laminate-worktop-l-1-5m-d-425mm~3663602061601_02c_bq_$MOB_PREV$&$width=500&$height=500.png,"Create a functional yet stylish bathroom with this Exilis grey Laminate vanity worktop. Exilis worktops are solid-core laminate work surface, for fitted bathroom furniture. 100% waterproof, it's flexible to create curves and heat resistant. The ideal finish to your bathroom. Being 100% waterproof allows it to be utilised effortlessly in bathrooms. The double sided decorative surface makes it ideal for cabinet framing, waterfall sides and co-ordinated shelving. Surface+ superior performance provides a vanity surface that is as reliable as it is stunning. Realistic and sensual surface textures to enhance designs",Accessories,bathrooms,kitchen_bathroom,0,150.0
330,24mm High gloss Black Glitter effect Round edge Chipboard & laminate Worktop (L)1.5m,/images/products/24mm-high-gloss-black-glitter-effect-round-edge-chipboard-laminate-worktop-l-1-5m~5065012980035_01c_bq_$MOB_PREV$&$width=500&$height=500.png,"A perfect combination of style and funtionality, this laminate worktop is an effortless addition to keep your bathroom both looking sleek and remaining hygenic. Intricately designed laminate worktops to ensure a natural and authentic look",Accessories,bathrooms,kitchen_bathroom,0,125.0
331,18mm GoodHome Avela Matt Oak effect Square edge Chipboard Worktop (L)1m,/images/products/18mm-goodhome-avela-matt-oak-effect-square-edge-chipboard-worktop-l-1m~5059340018003_01c_$MOB_PREV$&$width=500&$height=500.png,The Avela range is the perfect bathroom furniture range for your bathroom. It helps enhance style and elegance while adding functional storage to your bathroom. This ranges comes in a beautiful in oak veneer finish to give a long-lasting durability. Designed to save space and add a storage capacity,Accessories,bathrooms,kitchen_bathroom,0,85.0
332,12mm Matt White Marble effect Chamfered straight edge Acrylic Worktop (L)1.22m,/images/products/12mm-matt-white-marble-effect-chamfered-straight-edge-acrylic-worktop-l-1-22m~5065012980059_01c_bq_$MOB_PREV$&$width=500&$height=500.png,"A perfect combination of style and funtionality, this laminate worktop is an effortless addition to keep your bathroom both looking sleek and remaining hygenic. Intricately designed laminate worktops to ensure a natural and authentic look",Accessories,bathrooms,kitchen_bathroom,0,275.0
333,12.5mm Exilis Lave black Granite effect Square edge Laminate Worktop (L)2.4m (D)425mm,/images/products/12mm-matt-white-marble-effect-chamfered-straight-edge-acrylic-worktop-l-1-22m~5065012980059_01c_bq_wid=500&hei=500.png,"Create a functional yet stylish bathroom with this Exilis granite effect black Laminate vanity worktop. Exilis worktops are solid-core laminate work surface, for fitted bathroom furniture. 100% waterproof, it's flexible to create curves and heat resistant. The ideal finish to your bathroom. Being 100% waterproof allows it to be utilised effortlessly in bathrooms. The double sided decorative surface makes it ideal for cabinet framing, waterfall sides and co-ordinated shelving. Surface+ superior performance provides a vanity surface that is as reliable as it is stunning. Realistic and sensual surface textures to enhance designs",Accessories,bathrooms,kitchen_bathroom,0,220.0
334,12mm Matt White Stone effect Chamfered straight edge Solid core laminate Worktop (L)1.22m,/images/products/12-5mm-exilis-lave-black-granite-effect-square-edge-laminate-worktop-l-2-4m-d-425mm~3663602061618_03c_bq_wid=500&hei=500.png,"A perfect combination of style and funtionality, this laminate worktop is an effortless addition to keep your bathroom both looking sleek and remaining hygenic. Intricately designed laminate worktops to ensure a natural and authentic look",Accessories,bathrooms,kitchen_bathroom,0,195.0
