product,price,category,link,image,description
OsmaSoil 4S291G 110mm Ring-Seal Corner Branch 87.5Å™ Grey,£108.65,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/osmasoil-4s291g-110mm-ring-seal-corner-branch-87-5-grey/p/754896,https://dam-assets.apps.travisperkins.group/OXmYX/GPID_1000424430_IMG_00.jpg?width=300&height=300,"The OsmaSoil and vent range offers an exceptional choice of pipe and fittings including brackets, bends, junctions, access fittings, terminations and problem solvers.Conforms to BS 4514:1983Recycore is certified to BS EN 13476Highly secure installationEasy mobility as it is lightweightDesigned in with a unique keyway to ensure the correct fall is achievedDuring fitting the seals will not dislodgeEasy to useView more"
4TRADE AF110 Push Fit Air Admittance Valve Grey,£30.23,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/4trade-af110-push-fit-air-admittance-valve-grey/p/336570,https://dam-assets.apps.travisperkins.group/v44nl66/GPID_1000248153_IMG_00.jpeg?width=300&height=300,"The Air Admittance ValvesÊare designed to allow the free entry of air into the sanitary pipework system without the escape of foul gasses into the building.Product is A1Êapproved in accordance with BS EN 12380, it can be installed below the flood level of connected appliancesTested and approved for use in installations varying between -20¡ & +60¡C (no insulation required)Airflow: 43 L/sAir Admittance Valve may also be used as a secondary rodding point to remove such blockagesView more"
Wavin OsmaSoil S/S bend 87.5° 110mm black,£16.08,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-ss-bend-87-5-110mm-black/p/758806,https://dam-assets.apps.travisperkins.group/21RoJ/GPID_1000424453_IMG_00.jpeg?width=300&height=300,Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.With one push-fit ring-seal socket and one plain endRing-seal socket incorporates captive seal technologySeals cannot dislodge during fittingKitemarked to BS EN 1329-1:2000
Wavin OsmaSoil solvent cement 250ml can,£14.20,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-solvent-cement-250ml-can/p/860840,https://dam-assets.apps.travisperkins.group/7yJx6/GPID_1000319166_IMG_00.jpeg?width=300&height=300,"Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.Use to make secure solvent weld jointsUse to aid assembly of ring-seal socket and spigot jointsIdeally suited for waste, soil and ventilation systemsSufficient for 11 joints of 110mm pipe"
Wavin OsmaSoil vent cowl 110mm black,£22.88,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-vent-cowl-110mm-black/p/818108,https://dam-assets.apps.travisperkins.group/KLBp3/GPID_1000178258_IMG_00.jpeg?width=300&height=300,Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.Provides an alternative weather-proof termination for soil and vent pipeOr can be used as an outlet for a mechanical-ventilation systemCan be used in a vertical or horizontal positionKitemarked to BS EN 1329-1:2000
Wavin OsmaSoil D/SW short bossed pipe 110mm black,£7.01,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-dsw-short-bossed-pipe-110mm-black/p/504247,https://dam-assets.apps.travisperkins.group/arbae/GPID_1000379826_IMG_00.jpg?width=300&height=300,N/A
Wavin OsmaSoil S/S bossed access pipe 110mm black,£33.11,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-ss-bossed-access-pipe-110mm-black/p/758811,https://dam-assets.apps.travisperkins.group/7EQnY/GPID_1000424458_IMG_00.jpeg?width=300&height=300,"Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.With one plain end and one push-fit ring-seal socketFitted with bolted, oval access doorRing-seal socket incorporates captive seal technologySeals cannot dislodge during fittingKitemarked to BS EN 1329-1:2000View more"
Wavin OsmaSoil S/S bend 45° 110mm black,£19.60,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-ss-bend-45-110mm-black/p/758807,https://dam-assets.apps.travisperkins.group/lAJxa/GPID_1000424454_IMG_00.jpeg?width=300&height=300,Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.With one push-fit ring-seal socket and one plain endRing-seal socket incorporates captive seal technologySeals cannot dislodge during fittingKitemarked to BS EN 1329-1:2000
Wavin OsmaSoil D/S tight radius bend 87.5° 110m black,£24.43,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-ds-tight-radius-bend-87-5-110m-black/p/608397,https://dam-assets.apps.travisperkins.group/N43bg/GPID_1000698901_IMG_00.jpg?width=300&height=300,"Wavin OsmaSoil and vent range offers an exceptional choice of pipe and fittings including brackets, bends, junctions, access fittings, terminations and problem solvers.Push-fit 87.5° tight radius bendRing-Seal sockets at both endsWavin Osma 110 and 160mm fittings incorporate captive seal technologySeals cannot dislodge during fittingA more secure installation for peace of mindKitemarked to BS EN 1329-1:2000View more"
OsmaSoil 4S326B 110mm Hopper Head Black,£38.72,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/osmasoil-4s326b-110mm-hopper-head-black/p/754893,https://dam-assets.apps.travisperkins.group/nemRV/GPID_1000424441_IMG_00.jpg?width=300&height=300,"The OsmaSoil and vent range offers an exceptional choice of pipe and fittings including brackets, bends, junctions, access fittings, terminations and problem solvers.Flow capacity of 6.47 litres per secondIncorporated with captive seal technologySeals cannot dislodge during fittingEasy and secure installation"
Wavin OsmaSoil D/S tight radius bend 87.5° 110m grey,£24.43,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-ds-tight-radius-bend-87-5-110m-grey/p/608376,https://dam-assets.apps.travisperkins.group/bmPLx/GPID_1000698900_IMG_00.jpg?width=300&height=300,"Wavin OsmaSoil and vent range offers an exceptional choice of pipe and fittings including brackets, bends, junctions, access fittings, terminations and problem solvers.Push-fit 87.5° tight radius bendRing-Seal sockets at both endsWavin Osma 110 and 160mm fittings incorporate captive seal technologySeals cannot dislodge during fittingA more secure installation for peace of mindKitemarked to BS EN 1329-1:2000View more"
Wavin OsmaSoil S/S pipe 110mm black 2m,£25.54,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-ss-pipe-110mm-black-2m/p/758801,https://dam-assets.apps.travisperkins.group/Mgyna/GPID_1000424450_IMG_00.jpeg?width=300&height=300,Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.With one ring-seal socket and one plain end spigotSoil pipe with at least 50% recycled contentRecycore® Technology uses as much recycled material as possible whilst ensuring that products have at least the same proven performance characteristics as the virgin products they replaceKitemarked to BS EN 1453-1:2000View more
Smj Outdoor IP66 Twin Switched Socket,£15.61,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/smj-outdoor-ip66-twin-switched-socket/p/538290,https://dam-assets.apps.travisperkins.group/lz3XO/GPID_1000612424_IMG_00.jpg?width=300&height=300,IP66 weather proof double switched socket.Easy to open and close clip mechanism with extra locking mountWaterproof class IP66 ratedUV resistantWeatherproof socketComes with open and close clip mechanism with extra locking mountMultiple cable access points for ease of useCost-effectiveView more
Bg WP12 1gANG 2WAY Outdoor Switch IP66,£7.80,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/bg-wp12-1gang-2way-outdoor-switch-ip66/p/216358,https://dam-assets.apps.travisperkins.group/v44dy7d/GPID_1100371433_IMG_00.jpg?width=300&height=300,"Weatherproof switches and sockets are a great addition to outdoor space as they allow power outside whilst being protected against the elements.?IP66 RatedPart Number: WP12-01Terminal capacity 4 x 1.0mm², 4 x 1.5mm², 2 x 2.5mm² & 1 x 4.0mm²Supplied with multiple knock-out mounting boxIndicator that can be wired to illuminate when off or onView more"
Bg IP55 Switch 2 Gang 10AX,£6.30,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/bg-ip55-switch-2-gang-10ax/p/785763,https://dam-assets.apps.travisperkins.group/qzq64/GPID_1100782693_IMG_00.jpg?width=300&height=300,Selected products will qualify for FREE next working day delivery for online orders over 25 Pounds inc VAT and placed before 9pm Monday - Thursday or 6pm SundayIP55 rating in use
Bg IP66 Outdoor Power Kit 2 Gang Switched,£34.18,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/bg-ip66-outdoor-power-kit-2-gang-switched/p/783607,https://dam-assets.apps.travisperkins.group/k5n2j/GPID_1100782416_IMG_00.jpg?width=300&height=300,N/A
Bg IP55 Switched Connection Unit 1 Gang Switched FCU,£6.86,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/bg-ip55-switched-connection-unit-1-gang-switched-fcu/p/783828,https://dam-assets.apps.travisperkins.group/w95kl/GPID_1100782492_IMG_00.jpg?width=300&height=300,Selected products will qualify for FREE next working day delivery for online orders over 25 Pounds inc VAT and placed before 9pm Monday - Thursday or 6pm SundayIP55 rating in use
Bg IP55 Socket with Switch 1 Gang 13A + 1 Gang Switch,£7.70,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/bg-ip55-socket-with-switch-1-gang-13a-1-gang-switch/p/783428,https://dam-assets.apps.travisperkins.group/r7lj5/GPID_1100782606_IMG_00.jpg?width=300&height=300,Selected products will qualify for FREE next working day delivery for online orders over 25 Pounds inc VAT and placed before 9pm Monday - Thursday or 6pm SundayIP55 socket rating when not in useIP55 switch easily switched with cover in place
Bg IP55 Socket 2 Gang 13A,£8.29,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/bg-ip55-socket-2-gang-13a/p/784081,https://dam-assets.apps.travisperkins.group/7r8ed/GPID_1100782665_IMG_00.jpg?width=300&height=300,N/A
Bg IP55 Socket 1 Gang 13A,£6.64,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/bg-ip55-socket-1-gang-13a/p/786962,https://dam-assets.apps.travisperkins.group/d1wy8/GPID_1100782666_IMG_00.jpg?width=300&height=300,N/A
Bg IP55 Switch 1 Gang 10AX,£4.97,Outdoor Switches & Sockets,https://www.travisperkins.co.uk/outdoor-switches-and-sockets/bg-ip55-switch-1-gang-10ax/p/785602,https://dam-assets.apps.travisperkins.group/n8n82/GPID_1100782692_IMG_00.jpg?width=300&height=300,Selected products will qualify for FREE next working day delivery for online orders over 25 Pounds inc VAT and placed before 9pm Monday - Thursday or 6pm SundayIP55 rating in use
4Trade Oval Wire Nail 50mm Bright 1/2Kg,£4.61,Lost Head Nails,https://www.travisperkins.co.uk/lost-head-nails/4trade-oval-wire-nail-50mm-bright-12kg/p/153233,https://dam-assets.apps.travisperkins.group/0kvP4/GPID_1000761989_IMG_00.jpeg?width=300&height=300,4Trade Oval Wire Nail 50mm Bright 1/2KgFor joinery applications where appearance is importantOval head reduces the risk of splitting the timber when driven in the same direction of the wood grainUsed when concealment is requiredTapped below the level of the timberSmall headAvailable in a large range of sizesView more
4Trade Floor Brads 65mm 1/2Kg,£4.15,Lost Head Nails,https://www.travisperkins.co.uk/lost-head-nails/4trade-floor-brads-65mm-12kg/p/735377,https://dam-assets.apps.travisperkins.group/gYoka/GPID_1000762380_IMG_00.jpg?width=300&height=300,N/A
4Trade Floor Brads 50mm 1/2Kg,£4.14,Lost Head Nails,https://www.travisperkins.co.uk/lost-head-nails/4trade-floor-brads-50mm-12kg/p/929444,https://dam-assets.apps.travisperkins.group/5Lwmm/GPID_1000762458_IMG_00.jpg?width=300&height=300,N/A
4TRADE Losthead Wire Nail 65mm Bright 1/2kg,£4.98,Lost Head Nails,https://www.travisperkins.co.uk/lost-head-nails/4trade-losthead-wire-nail-65mm-bright-12kg/p/347256,https://dam-assets.apps.travisperkins.group/AGdx6/GPID_1000762097_IMG_00.jpg?width=300&height=300,For the ultimate concealment into timberUsed when concealment is requiredTapped below the level of the timberSmall headFor joinery applications where appearance is important
4TRADE Losthead Wire Nail 75mm Bright 1/2kg,£5.15,Lost Head Nails,https://www.travisperkins.co.uk/lost-head-nails/4trade-losthead-wire-nail-75mm-bright-12kg/p/347264,https://dam-assets.apps.travisperkins.group/PmV0d/GPID_1000762096_IMG_00.jpg?width=300&height=300,For the ultimate concealment into timberUsed when concealment is requiredTapped below the level of the timberSmall headFor joinery applications where appearance is important
Soudal 310ml Firecryl Fire Resistant Sealant - White,£12.70,Fire Rated Sealants,https://www.travisperkins.co.uk/fire-rated-sealants/soudal-310ml-firecryl-fire-resistant-sealant-white/p/487812,https://dam-assets.apps.travisperkins.group/v6wyd5m/GPID_1100670811_IMG_00.png?width=300&height=300,Soudal Firecryl is a fire-resistant acrylic sealant and gap filler that resists fire for up to four hours and will expand when exposed to temperatures above 120ï¿½C to prevent smoke and fire passing through joints and gaps.Resists the passage of fire and smokeIntumescent in contact with fireSwells when exposed to temperatures in excess of 120ï¿½CVery good adhesion on many porous surfacesStays elastic and can be painted overWater-resistant once curedView more
4Trade Ready Mixed Fire Cement Neutral Colour 2Kg,£7.19,Fire Rated Sealants,https://www.travisperkins.co.uk/fire-rated-sealants/4trade-ready-mixed-fire-cement-neutral-colour-2kg/p/861486,https://dam-assets.apps.travisperkins.group/BJA30/GPID_1000293988_IMG_00.jpeg?width=300&height=300,"Fire cement of putty like consistency, odourless with excellent storage life. There is no better product for forming smoke tight, fume seals in fireplaces, stoves, cookers etc.Ready mixedFor the repair of surfaces exposed to heatProduced from natural mineral productsAsbestos free, ready mixed for direct useChemical resistance: excellent to acid conditionsSealing surfaces in contact with extreme temperaturesNot suitable for rendering or screedingView more"
Dow Corning Firestop 400 Sealant White 380ml,£13.20,Fire Rated Sealants,https://www.travisperkins.co.uk/fire-rated-sealants/dow-corning-firestop-400-sealant-white-380ml/p/796802,https://dam-assets.apps.travisperkins.group/vWZwP/GPID_1000083301_IMG_00.jpg?width=300&height=300,N/A
Multipanel Linda Barker Bathroom Wall Panel Unlipped Calacatta Marble 3460,£172.30,Bathroom Wall Panels,https://www.travisperkins.co.uk/bathroom-wall-panels/multipanel-linda-barker-bathroom-wall-panel-unlipped-calacatta-marble-3460/p/9000261657,https://dam-assets.apps.travisperkins.group/j63r1/GPID_1100398178_IMG_01.jpg?width=300&height=300,N/A
Multipanel Linda Barker Bathroom Wall Panel Unlipped Concrete Elements 8830,£156.55,Bathroom Wall Panels,https://www.travisperkins.co.uk/bathroom-wall-panels/multipanel-linda-barker-bathroom-wall-panel-unlipped-concrete-elements-8830/p/9000261687,https://dam-assets.apps.travisperkins.group/8k7qw/GPID_1100398195_IMG_01.jpg?width=300&height=300,N/A
Multipanel Linda Barker Bathroom Wall Panel Hydrolock Jet Noir 3476,£168.68,Bathroom Wall Panels,https://www.travisperkins.co.uk/bathroom-wall-panels/multipanel-linda-barker-bathroom-wall-panel-hydrolock-jet-noir-3476/p/9000261665,https://dam-assets.apps.travisperkins.group/1077r/GPID_1100398166_IMG_00.jpg?width=300&height=300,"Jet Noir, from the Linda Barker Collection of Multipanel waterproof wall panels will light up any bathroom. Highly versatile, Jet Noir can easily be combined with other materials and colours to create striking contrasts and focal points in bathrooms and wet rooms of all sizes. Multipanel panels are the luxurious and cost-effective alternative to tiles.  Quick and easy to install, they can be fitted directly on top of almost any surface, including tiles, thereby dramatically reducing the downtime and disruption normally associated with a bathroom renovation. Mutlipanel’s Jet Noir employs Hydrolock® technology which ensures near seamless joints for a flawless completely waterproof finish. Additionally, the risk of your fabulous look being spoiled by the growth of bacteria and mould is completely eliminated — with no grout lines, a quick wipe is all you need to keep your walls looking as good as the day they were installed. Multipanel panels are backed by a 15 year guarantee.Completely waterproof with 30 year guaranteeOn-trend colours and texturesQuick and easy to install with no need to use groutEasy to cleanThe Multipanel Hydrolock join allows panels to be connected together with a virtual seamless join.HygienicVast range of colour optionsFSC Forest friendly certifiedMade in BritainView more"
Multipanel Linda Barker Bathroom Wall Panel Hydrolock Calacatta Marble 3460,£272.86,Bathroom Wall Panels,https://www.travisperkins.co.uk/bathroom-wall-panels/multipanel-linda-barker-bathroom-wall-panel-hydrolock-calacatta-marble-3460/p/9000261667,https://dam-assets.apps.travisperkins.group/erl8d/GPID_1100398152_IMG_00.jpg?width=300&height=300,N/A
Multipanel Linda Barker Bathroom Wall Panel Unlipped Dolce Macchiato 3478,£121.66,Bathroom Wall Panels,https://www.travisperkins.co.uk/bathroom-wall-panels/multipanel-linda-barker-bathroom-wall-panel-unlipped-dolce-macchiato-3478/p/9000261688,https://dam-assets.apps.travisperkins.group/w9p1m/GPID_1100398193_IMG_01.jpg?width=300&height=300,"Create a sense of drama and luxury in your wet room or bathroom with Dolce Macchiato from the Linda Barker Collection of Multipanel waterproof wall panels. Inspired by nature, the striking colour and wonderful texture of this panel will transform your bathroom from a work-a-day functional space into one that is truly special. The luxurious and cost-effective alternative to tiles, panels are quick and easy to install: they can be fitted on top of almost any surface such as concrete and wood. And, because they can also be fitted on top of tiles, they are a great innovation for reducing the downtime normally associated with a bathroom renovation. Mutlipanel’s Dolce Macchiato employs Hydrolock® technology. This ensures near seamless joints for a flawless completely waterproof finish. Additionally, the risk of your fabulous look being spoiled by the growth of bacteria and mould is eliminated — with no grout lines, a quick wipe is all that’s needed to keep your walls looking perfect for years to come. Multipanel panels are backed by a 15 year guarantee.Completely waterproof with 30 year guaranteeOn-trend colours and texturesQuick and easy to install with no need to use groutEasy to cleanDurableHygienicVast range of colour optionsFSC Forest friendly certifiedMade in BritainView more"
Multipanel Linda Barker Bathroom Wall Panel Unlipped Nero Grafite 9485,£135.36,Bathroom Wall Panels,https://www.travisperkins.co.uk/bathroom-wall-panels/multipanel-linda-barker-bathroom-wall-panel-unlipped-nero-grafite-9485/p/9000261668,https://dam-assets.apps.travisperkins.group/0l7ej/GPID_1100398201_IMG_01.jpg?width=300&height=300,"Multipanel and the nation’s favourite interior designer, Linda Barker have teamed up to help you give your bathroom the love it deserves. Nero Grafite, from the Linda Barker Collection for Multipanel, combines a high-end luxury look with durability and easy care. The subtle marbling of this completely waterproof wall panel has the look of real stone which will enhance any bathroom. Panels can be attached to almost any wall and also on top of old tiles, and come with a 15 year guarantee. Much quicker and more cost effective than tiling, Multipanel has no grout lines and banishes the prospect of mould. A quick wipe is all that’s needed to keep them looking perfect for years to come.Completely waterproof with 30 year guaranteeOn-trend colours and texturesQuick and easy to install with no need to use groutEasy to cleanDurableHygienicVast range of colour optionsFSC Forest friendly certifiedMade in BritainView more"
Multipanel Linda Barker Bathroom Wall Panel Hydrolock Concrete Formwood 6362,£169.46,Bathroom Wall Panels,https://www.travisperkins.co.uk/bathroom-wall-panels/multipanel-linda-barker-bathroom-wall-panel-hydrolock-concrete-formwood-6362/p/9000261684,https://dam-assets.apps.travisperkins.group/zm0w7/GPID_1100398142_IMG_00.jpg?width=300&height=300,"With a slightly weathered look, Concrete Formwood, from the Linda Barker Collection of Multipanel waterproof wall panels, exude gentle warmth and texture that will transform your bathroom into a place of calm and tranquility. Panels are quick and easy to install and provide a luxurious and easy-care alternative to tiles. They can be fitted on top of almost any surface such as wood and concrete and also on top of tiles, which makes them a great choice for reducing the downtime often associated with a bathroom or wet room renovation. And because they have no grout lines, the prospect of mould is consigned to history— a quick wipe is all that’s needed to keep them looking perfect for years to come. Near invisible joints using Hydrolock® technology provide near seamless joints for a flawless completely waterproof finish. Multipanel panels are backed by a 15 year guarantee.Completely waterproof with 30 year guaranteeOn-trend colours and texturesQuick and easy to install with no need to use groutEasy to cleanThe Multipanel Hydrolock join allows panels to be connected together with a virtual seamless join.HygienicVast range of colour optionsFSC Forest friendly certifiedMade in BritainView more"
Multipanel Linda Barker Bathroom Wall Panel Hydrolock Salvaged Plank Elm 9480,£189.55,Bathroom Wall Panels,https://www.travisperkins.co.uk/bathroom-wall-panels/multipanel-linda-barker-bathroom-wall-panel-hydrolock-salvaged-plank-elm-9480/p/9000261673,https://dam-assets.apps.travisperkins.group/5m7jm/GPID_1100398160_IMG_00.jpg?width=300&height=300,"Salvaged Planked Elm from the Linda Barker Collection of Multipanel waterproof wall panels, takes you back to nature with its rich tones and fossilised texture. This panel is a great choice for creating a relaxed contemporary bathroom. The luxurious and cost-effective alternative to tiles, panels are quick and easy to install: they can be fitted on top of almost any surface such as concrete and wood. And, because they can be fitted on top of tiles, they are a great innovation for reducing the downtime often associated with a bathroom or wet room renovation. Mutlipanel’s Salvaged Planked Elm uses Hydrolock® technology to achieve near seamless joints for a flawless completely waterproof finish. What’s more, there is no risk that bacteria and mould will develop to spoil your fabulous look— with no grout lines, a quick wipe is all that’s needed to keep your walls looking perfect for years to come. Multipanel panels are backed by a 15 year guarantee.Completely waterproof with 30 year guaranteeOn-trend colours and texturesQuick and easy to install with no need to use groutEasy to cleanThe Multipanel Hydrolock join allows panels to be connected together with a virtual seamless join.HygienicVast range of colour optionsFSC Forest friendly certifiedMade in BritainView more"
Multipanel Linda Barker Bathroom Wall Panel Unlipped Stone Elements 8831,£138.44,Bathroom Wall Panels,https://www.travisperkins.co.uk/bathroom-wall-panels/multipanel-linda-barker-bathroom-wall-panel-unlipped-stone-elements-8831/p/9000261654,https://dam-assets.apps.travisperkins.group/g40m8/GPID_1100398196_IMG_01.jpg?width=300&height=300,N/A
Multipanel Linda Barker Bathroom Wall Panel Unlipped Corten Elements 8832,£132.65,Bathroom Wall Panels,https://www.travisperkins.co.uk/bathroom-wall-panels/multipanel-linda-barker-bathroom-wall-panel-unlipped-corten-elements-8832/p/9000261662,https://dam-assets.apps.travisperkins.group/yg6ql/GPID_1100398197_IMG_01.jpg?width=300&height=300,N/A
Multipanel Linda Barker Bathroom Wall Panel Unlipped Graphite Elements 8833,£429.05,Bathroom Wall Panels,https://www.travisperkins.co.uk/bathroom-wall-panels/multipanel-linda-barker-bathroom-wall-panel-unlipped-graphite-elements-8833/p/9000261649,https://dam-assets.apps.travisperkins.group/n82w6/GPID_1100398211_IMG_01.jpg?width=300&height=300,"With its dark moody tones and texture, Graphite Elements, from the Linda Barker Collection of Multipanel waterproof wall panels, is the perfect choice for creating an urban industrial vibe in bathrooms and wet rooms. Near invisible joints using Hydrolock® technology provide near seamless joints for a flawless completely waterproof finish. Installing the panels couldn’t be easier and offers a beautiful and easy-care alternative to tiles. They can be fitted on top of tiles, and on almost any other surface such as wood and concrete. And because panels have no grout lines, the prospect of mould is immediately banished — a quick wipe is all that’s needed to keep them looking perfect for years to come. Multipanel panels are backed by a 15 year guarantee.Completely waterproof with 30 year guaranteeOn-trend colours and texturesQuick and easy to install with no need to use groutEasy to cleanThe Multipanel Hydrolock join allows panels to be connected together with a virtual seamless join.HygienicVast range of colour optionsFSC Forest friendly certifiedMade in BritainView more"
Multipanel Linda Barker Bathroom Wall Panel Hydrolock Concrete Elements 8830,£285.00,Bathroom Wall Panels,https://www.travisperkins.co.uk/bathroom-wall-panels/multipanel-linda-barker-bathroom-wall-panel-hydrolock-concrete-elements-8830/p/9000261683,https://dam-assets.apps.travisperkins.group/g406g/GPID_1100398156_IMG_00.jpg?width=300&height=300,"You can afford to give your bathroom the love it deserves with Concrete Elements from the Linda Barker Collection of waterproof wall panels for Multipanel. With subtle grey hues and a textured finish, this completely waterproof wall panel has an ultra-modern urban feel and will look great in bathrooms, both large and small. Near invisible joints using Hydrolock® technology provide almost seamless and completely waterproof joints. Panels can be fitted on top of tired mould-ridden tiles, and on almost any other surface such as wood and concrete. When it comes to care and maintenance, Multipanel practically looks after itself – a quick wipe is all that’s needed to keep panels looking perfect for years to come. Panels also come with a 15 year guarantee.Completely waterproof with 30 year guaranteeOn-trend colours and texturesQuick and easy to install with no need to use groutEasy to cleanThe Multipanel Hydrolock join allows panels to be connected together with a virtual seamless join.HygienicVast range of colour optionsFSC Forest friendly certifiedMade in BritainView more"
Multipanel Linda Barker Bathroom Wall Panel Hydrolock Ferro Grafite 9483,£172.67,Bathroom Wall Panels,https://www.travisperkins.co.uk/bathroom-wall-panels/multipanel-linda-barker-bathroom-wall-panel-hydrolock-ferro-grafite-9483/p/9000261653,https://dam-assets.apps.travisperkins.group/4g7m3/GPID_1100398148_IMG_00.jpg?width=300&height=300,"You can afford to give your bathroom the love it deserves with Concrete Elements from the Linda Barker Collection of waterproof wall panels for Multipanel. With subtle grey hues and a textured finish, this completely waterproof wall panel has an ultra-modern urban feel and will look great in bathrooms, both large and small. Near invisible joints using Hydrolock® technology provide almost seamless and completely waterproof joints. Panels can be fitted on top of tired mould-ridden tiles, and on almost any other surface such as wood and concrete. When it comes to care and maintenance, Multipanel practically looks after itself – a quick wipe is all that’s needed to keep panels looking perfect for years to come. Panels also come with a 15 year guarantee.Completely waterproof with 30 year guaranteeOn-trend colours and texturesQuick and easy to install with no need to use groutEasy to cleanThe Multipanel Hydrolock join allows panels to be connected together with a virtual seamless join.HygienicVast range of colour optionsFSC Forest friendly certifiedMade in BritainView more"
Multipanel Linda Barker Bathroom Wall Panel Hydrolock Stone Elements 8831,£240.73,Bathroom Wall Panels,https://www.travisperkins.co.uk/bathroom-wall-panels/multipanel-linda-barker-bathroom-wall-panel-hydrolock-stone-elements-8831/p/9000261681,https://dam-assets.apps.travisperkins.group/yg68j/GPID_1100398170_IMG_00.jpg?width=300&height=300,N/A
Multipanel Linda Barker Bathroom Wall Panel Unlipped Concrete Formwood 6362,£249.76,Bathroom Wall Panels,https://www.travisperkins.co.uk/clearance/multipanel-linda-barker-bathroom-wall-panel-unlipped-concrete-formwood-6362/p/9000261677,https://dam-assets.apps.travisperkins.group/297yy/GPID_1100398181_IMG_01.jpg?width=300&height=300,N/A
Multipanel Linda Barker Bathroom Wall Panel Unlipped Soapstone Stellar 3459,£237.88,Bathroom Wall Panels,https://www.travisperkins.co.uk/bathroom-wall-panels/multipanel-linda-barker-bathroom-wall-panel-unlipped-soapstone-stellar-3459/p/9000261658,https://dam-assets.apps.travisperkins.group/pyndn/GPID_1100398177_IMG_01.jpg?width=300&height=300,"The rich creamy tones and riven texture of Soapstone Stellar, from the Linda Barker Collection of Multipanel waterproof wall panels will transform your bathroom from a work-a-day functional space into one that exudes elegance and sophistication. For home renovators, a big advantage of choosing Multipanel wall panels over tiles is that, as well as being beautiful, they can be fitted directly on top of almost any wall surface– wood, concrete and, importantly, on top of old tiles, which makes for a super quick and cost effective bathroom refresh or makeover. Soapstone Stellar uses Hydrolock® technology to ensure near seamless joints for a flawless completely waterproof finish. And because a Multipanel panel has no grout lines, the prospect of mould is consigned to history— a quick wipe is all that’s needed to keep them looking perfect for years to come. Multipanel panels are backed by a 15 year guarantee.Completely waterproof with 30 year guaranteeOn-trend colours and texturesQuick and easy to install with no need to use groutEasy to cleanDurableHygienicVast range of colour optionsFSC Forest friendly certifiedMade in BritainView more"
