ï»¿id,name,price,category,link,image,description,source,sub_category
2342,Evo-Stik Multi-purpose PVA adhesive 5L,28.00,Glues & adhesives,https://www.diy.com/departments/evo-stik-multi-purpose-pva-adhesive-5l/5010591115217_BQ.prd,https://media.diy.com/is/image/Kingfisher/evo-stik-multi-purpose-pva-adhesive-5l~5010591115217_01bq?wid=284&hei=284,"This by Evo-Stik is suitable for domestic use.Suitable for CementFeatures and benefitsThis adhesive is ready to use and suitable for a wide range of building jobs. It is a highly effective primer, bonding agent, dustproofer and may also be used as an adhesive.Excellent primer for most building surfacesFor plastering, priming, sealing and dustproofingImproves bond strengthKeep out of reach of children. Use personal protective equipment as requiredStore in dry conditions between 5°C & 25°C",BQ,decorating_supplies
2342,Evo-Stik General Purpose PVA 5L,29.34,Glues & adhesives,https://www.builderdepot.co.uk/evo-stik-general-purpose-pva-5l,"https://www.builderdepot.co.uk/media/catalog/product/L/0/L064598_s_01_764d.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=400&width=400&canvas=400:400","Evo-Stik General Purpose PVA 5L is ready to use and is suitable for a wide range of building jobs. It is a highly effective primer, bonding agent, dustproofer and may also be used as an adhesive. Evo-Stik General Purpose PVA is economical and suitable for interior use in dry service conditions only.Key FeaturesCan be used as a primer to improve adhesion to porous or difficult surfaces prior to plasteringBonds most materials, provided one of the surfaces has a degree of porosity e.g.timber,plywood,blockboard,chipboard,fibreboard,expanded polystyrene, polyurethane foam, brick, concrete,and masonryCan be used as a sealer to reduce dusting of concrete and plaster surfacesImproves bond strength",Builderdepot,decorating_supplies
2342,Evo-Stik White for Life Waterproof Ceramic Wall Tile Adhesive & Grout 5L,27.00,Glues & adhesives,https://www.wickes.co.uk/Evo-Stik-White-for-Life-Waterproof-Ceramic-Wall-Tile-Adhesive+Grout-5L/p/253282,https://media.wickes.co.uk/is/image/wickes/GPID_5000024935_00?$normal$,"EVO-STIK Wall Tile Adhesive and Grout White for Life is a non-slip, ready mixed, easy to apply formulation that both bonds and grouts all types of ceramic wall tiles. With superior mould and stain resistance properties, it's ideal for use in kitchen and bathroom areas subject to frequent and prolonged wetting, including shower walls. Fixes and grouts ceramic tiles directly onto most interior surfaces (such as plaster, plasterboard, brick, plywood and cement renders) provided they are rigid and clean.Ready to use ceramic tile adhesive and Grout White for Life, superior mould and stain resistance Tile directly on to existing tiles Waterproof Suitable for interior use 
		COSHH Sheet 1 - Evo-Stik White for Life Waterproof Ceramic Wall Tile Adhesive & Grout 5L ",Wickes,decorating_supplies
2343,No More Nails White Construction Grab adhesive 280ml,9.82,Glues & adhesives,https://www.diy.com/departments/no-more-nails-white-construction-grab-adhesive-280ml/5010383319021_BQ.prd,https://media.diy.com/is/image/Kingfisher/evo-stik-multi-purpose-pva-adhesive-5l~5010591115217_01bq?wid=284&hei=284,"UniBond No More Nails All Materials Interior & Exterior is a high quality bonding solution for most household jobs. Application: Ensure the surface is clean, free from dust, grease and loose material. Only apply when the temperature is between +5°C to +40°C. Apply to one surface and immediately make the bond. Remove excess immediately with white spirit. Cures in 24hrs.Guarantee - StatutorySuitable for Chipboard, concrete, masonry, plaster & woodStore sealed in a cool, dry place.1. Ensure the surface is clean, free from dust and loose material. 2. Only apply when temperature is between +5°C and +40°C. 3. Apply to one surface and immediately make the bond. 4. Remove excess immediately with white spirit. 5. Cures in 24 hours. 11m of 5mm beadFeatures and benefitsA building and sealing adhesive, which is ideal for building and repairing on a range of materials and applications.It contains a flextec polymer, a Henkel technology that combines the flexibility to bond with outstanding adhesion and resistance to vibration under extreme temperaturesDue to its strong flexible adhesion and high resistance it is suitable for use under extreme conditions inside and outside",BQ,decorating_supplies
2344,Solvite All purpose Wallpaper Adhesive 185g - 10 rolls,5.68,Glues & adhesives,https://www.diy.com/departments/solvite-all-purpose-wallpaper-adhesive-185g-10-rolls/36051_BQ.prd,https://media.diy.com/is/image/Kingfisher/no-more-nails-white-construction-grab-adhesive-280ml~5010383319021_02c_bq?wid=284&hei=284,"This wallpaper adhesive is suitable for normal wallpapers including lining paper, heavy embossed wallpapers, washables, vinyls and blown vinyls and covers 10 rolls on average.Paste application: PaperFeatures and benefitsThis Solvite All Purpose wallpaper has a durable, extra strong formula for long lasting results. It has fast mix properties for quick and easy preparation.Mixes in just 20 seconds and ready to use in just 2 minutes for less effort and a faster jobExtra smooth formula, no nasty lumpsExtra strong formula, ideal for all paste the paper wallpapers",BQ,decorating_supplies
2344,Solvite 185g/10 Rolls All Purpose Wallpaper Adhesive,9.31,Glues & adhesives,https://www.travisperkins.co.uk/high-strength-adhesives/solvite-185g10-rolls-all-purpose-wallpaper-adhesive/p/350007,https://dam-assets.apps.travisperkins.group/x210zr7/GPID_1000428991_IMG_00.jpg?width=300&height=300,N/A,TP,decorating_supplies
2345,Solvite All purpose Wallpaper Adhesive 92g - 5 rolls,4.68,Glues & adhesives,https://www.diy.com/departments/solvite-all-purpose-wallpaper-adhesive-92g-5-rolls/36050_BQ.prd,https://media.diy.com/is/image/Kingfisher/solvite-all-purpose-wallpaper-adhesive-185g-10-rolls~5010305101109_02c_bq?wid=284&hei=284,"This wallpaper adhesive is suitable for normal wallpapers including lining paper, heavy embossed wallpapers, washables, vinyls and blown vinyls and covers 5 rolls on average.Paste the paperFeatures and benefitsThis Solvite All Purpose wallpaper has a durable, extra strong formula for long lasting results. It has fast mix properties for quick and easy preparation.Mixes in just 20 seconds and ready to use in just 2 minutes for less effort and a faster jobExtra smooth formula, no nasty lumpsExtra strong formula, ideal for all paste the paper wallpapers",BQ,decorating_supplies
2346,Evo-Stik Sticks Like White Grab adhesive 290ml,8.00,Glues & adhesives,https://www.diy.com/departments/evo-stik-sticks-like-white-grab-adhesive-290ml/36275_BQ.prd,https://media.diy.com/is/image/Kingfisher/solvite-all-purpose-wallpaper-adhesive-92g-5-rolls~5010305101000_02c_bq?wid=284&hei=284,"EVO-STIK Sticks Like is a high performance grab adhesive that can be used on almost all building materials, even in the wet.Resistant to cracking, moisture, ultraviolet & vibration. WeatherproofStore between +5°C and +25°C and in shaded conditions in original unopened packagingCut off the dome at the top of the cartridge taking care not to damage the thread. Cut the nozzle to the desired width and angle and screw onto the cartridge. Insert the cartridge into a cartridge gun and repeatedly squeeze the trigger until the adhesive appears. Apply parallel beads of adhesive to one of the surfaces, align and bring the surfaces together within 10 minutes. Beads 5mm in diameter are generally sufficient. For close fitting surfaces the bead may be reduced to 3mm diameter. Consult TDS before use.Keep out of reach of childrenFeatures and benefitsThe SM Polymer formulation has a superior bond strength and is both weather-proof and water resistant, making it ideal for interior and exterior use. Available in white and clear, EVO-STIK Sticks Like is solvent free and is unaffected by extreme temperatures and movement.Bonds to wet surfaces and can even be used under waterWill bond most surfaces, even if both are non porousCan be used in extreme weather conditionsExcellent adhesion and initial grabWide service temperature range -40°C to +100°C",BQ,decorating_supplies
2346,Evo-Stik Sticks Like Adhesive 290ml White,7.66,Glues & adhesives,https://www.bradfords.co.uk/evo-stik-sticks-like-adhesive-abp681,https://www.bradfords.co.uk/media/catalog/product/cache/f7c81111a4a19ad296e9f8fd0fc16840/5/b/5b6faa2c7a030f7dae14922bbdc687c7.jpg,"EVO-STIK Sticks Like Adhesive 290ml White is a superior bond strength, all weather grab adhesive that can be used on most building materials. It will even stick to wet surfaces! It will resist extreme temperatures and movement and can be used in both interior and exterior applications. Features & Benefits:   The polymer formula has superior bond strength and is both weather-proof and water resistant, meaning it is perfect for interior and exterior use.  Water-Resistant and will bond most materials, even sticks to wet surfaces.  Weather Proof - resists extreme temperatures and movement.  Low odour.  Can be painted.  Solvent-free MS Polymer.  Available in Clear or White.",Bradfords,decorating_supplies
2346,Evo-Stik Sticks Like Sh*t Adhesive 290ml,7.14,Glues & adhesives,https://www.builderdepot.co.uk/evo-stik-sticks-like-sh*t-adhesive-310ml,"https://www.builderdepot.co.uk/media/catalog/product/L/0/L021224_s_01_2946.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=400&width=400&canvas=400:400","Evo-Stik Sticks Like Sh*t Adhesive 290ml is a high performance, one component, moisture curing adhesive that offers excellent initial grab and a high strength bond. It will bond most surfaces even if both are impervious and can be applied to damp or wet surfaces.Sticks Like Adhesive Clear bonds to most surfaces including; wood, concrete, brick, plaster, glass, ceramics, metals, rigid pvc, grp, insulation boards and foam polystyrene.Key FeaturesExcellent adhesion and initial grabDries to a clear finishCan be used in all weather conditionsWide service temperature range of -40°C to +100°CLow odourSuitable for interior and exterior use   Evo-Stik_Sticks_Like_Sh!t_Adhesive_White_Safety_Data_Sheet (PDF)",Builderdepot,decorating_supplies
2346,Evo-Stik Sls Adhesive Clear - 290ml,9.00,Glues & adhesives,https://www.homebase.co.uk/evo-stik-sls-adhesive-clear-290ml/12816753.html,https://static.thcdn.com/images/xsmall/webp//productimg/original/12816753-7364831945410096.jpg,"Ultimate strength, waterproof grab adhesive",Homebase,decorating_supplies
2346,Evo-Stik Sticks Like Sh*t Turbo All Weather Adhesive 290ml White,9.59,Glues & adhesives,https://www.jewson.co.uk/p/evo-stik-sticks-like-sh-t-turbo-white-LE606785,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/54979","You must be 18 years old or over to buy this product.The Evo-Stik Sticks Like Sh*t Turbo White is a high-quality grab adhesive based on a silyl modified polymer (SMP) that offers a high bond strength. It is resistant to temperatures up to 100°C and as low as -40°C. It will even adhere to damp surfaces and can be used for sticking a wide range of building materials including vertical bonding of heavy items such as brick, stone, and ceramic tiles. The Evo-Stik is also used in both internally and externally and is suitable for roof tiles, skirting boards, panels, siding materials and plasterboard rails.Features & benefitsResistant to natural weatheringWater resistantHeat resistant as it withstands up to 100 degree CelsiusLow odour which makes it eco friendlyFast setting provides a quick build up strength",Jewson,decorating_supplies
2346,Evo-Stik Sticks Like Sh*t Turbo Grab Adhesive White 290ml,9.59,Glues & adhesives,https://www.screwfix.com/p/evo-stik-sticks-like-sh-t-turbo-grab-adhesive-white-290ml/4072p,https://media.screwfix.com/is/image/ae235/4072P_P?$autoprodblock$=&wid=136&hei=136&dpr=on,"All-weather, high strength interior and exterior grab adhesive. Fast setting and cures in 15 minutes. Resists extreme temperatures and movement. Solvent-free.Solvent-FreePaintable with Most Non-Alkyd Resin-Based PaintsFor Interior & Exterior UseWeatherproofLow OdourWater-ResistantHolds up to 300kgSticks to Wet Surfaces",Screwfix,decorating_supplies
2346,Sticks Like Sh*t 290ml White,7.79,Glues & adhesives,https://www.toolstation.com/sticks-like-sht/p89121,https://cdn.aws.toolstation.com/images/141020-UK/250/85802.jpg,"If you're looking for a high strength adhesive that works well in all weathers, Sticks Like Sh*t is a perfect choice. The versatile grab adhesive bonds two surfaces together, including impervious non-porous materials. It even works on wet surfaces and can withstand a wide temperature range of -40°C to +100°C.The high performance adhesive has an excellent initial grab, so you don't need supports to ensure a proper bond. It doesn't contain any water or solvent, making it ideal for gluing together foam polystyrene sheets. You can clean up the residue with ease using white spirit when it's wet. And, because it's low in odour and dries to a non-hazardous rubber, it's suitable for indoor use too.• Superior strength high tech SM polymer• Weatherproof grab adhesive• Resists extreme temperatures and movement• Sticks to wet surfaces even under water• Solvent free• Coverage: 44m of 3mm diameter bead per cartridge• Touch dry within 30 to 40 minutes• Tensile strength of 1.5 MPa to 1.8 MPa• Good resistance to oil, petrol, chemicals and abrasion• Interior and exterior use• Overpaintable",Toolstation,decorating_supplies
2346,Evo Stik Sticks Like 290ml - White,7.80,Glues & adhesives,https://www.travisperkins.co.uk/filling-and-grab-adhesives/evo-stik-sticks-like-290ml-white/p/345251,https://dam-assets.apps.travisperkins.group/lZaGQ/GPID_1000251398_IMG_00.jpg?width=300&height=300,"Evo-Stik Sticks Like is a high performance, one component, moisture curing adhesive that offers excellent initial grab and a high strength bond.One of the strongest adhesives and can bond most surfacesSuitable for both exterior and interior useCan be used for wood, concrete, brick, plaster, rigid PVC, ceramics, glass, insulation boards, metals, etc.Can be used underwater and for bonding damp surfacesIt will bond most surfaces even if both are impervious and can be applied to damp or wet surfacesCan be over paintedCan be used in extreme weather conditions ranging from -40 deg C to +100 deg CPlease note this is an age restricted item, ID will be required upon collectionView more",TP,decorating_supplies
2347,No More Nails Original White Grab adhesive 280ml,5.00,Glues & adhesives,https://www.diy.com/departments/no-more-nails-original-white-grab-adhesive-280ml/1049661_BQ.prd,https://media.diy.com/is/image/Kingfisher/evo-stik-sticks-like-white-grab-adhesive-290ml~5000403109855_01c_bq?wid=284&hei=284,"This grab adhesive from the No more nails range by UniBond has a 48 hour drying time, and is suitable for use with for all types of wood, brick, concrete, plaster, plasterboard around the interior of your home.Features and benefitsHigh strength adhesive that eliminates the need for nails and screws in many DIY ad repair jobsAdheres to most common building materialsNo More Nails invisible provides unparalleled support for heavier objectsWater clean-upRepositionable bond",BQ,decorating_supplies
2348,Evo-Stik Gripfill Grey Grab adhesive 350ml,2.98,Glues & adhesives,https://www.diy.com/departments/evo-stik-gripfill-grey-grab-adhesive-350ml/36273_BQ.prd,https://media.diy.com/is/image/Kingfisher/no-more-nails-original-white-grab-adhesive-280ml~5010383312848_02c_bq?wid=284&hei=284,"This grab adhesive from the Gripfill range by Evo-Stik has a 24 hour drying time, and is suitable for use with most materials and surfaces around the interior & exterior of your home.Features and benefitsEvo-Stik Gripfill is a solvent-borne, filled rubber resin adhesive, developed to bond a large variety of rigid materials together, regardless of the evenness of the surface. It has a range of uses; in the building of home extensions, caravans and cars.Excellent strength, including on vertical applicationsBonds almost any surface",BQ,decorating_supplies
2348,Evo-Stik Gripfill Adhesive 350ml,3.12,Glues & adhesives,https://www.bradfords.co.uk/evo-stik-gripfill-adhesive-350ml,https://www.bradfords.co.uk/media/catalog/product/cache/f7c81111a4a19ad296e9f8fd0fc16840/6/c/6cb36634d36abfcfe97b54d039e48e72.jpg,"EVO-STIK GRIPFILL™ is a multi-purpose, high-strength gap filling adhesive. It is suitable for interior and exterior use (provided the bond is covered) and is specially formulated to stick a wide range of building materials including wood, plasterboard, tiles, stone, metal, breeze blocks, bricks, ceramic, concrete, UPVC and more. Features & Benefits:   Will bond most building materials.  Superior final bond strength.  Suitable for interior and exterior use.  Can be used on uneven surfaces.  Coverage: Approx. 11m of a 6mm diameter bead per C20 cartridge, or 12m of a 6mm diameter bead per C30 cartridge.",Bradfords,decorating_supplies
2348,Gripfill Adhesive 350ml,2.87,Glues & adhesives,https://www.builderdepot.co.uk/gripfill-adhesive-350ml,"https://www.builderdepot.co.uk/media/catalog/product/L/0/L000897_s_01_0071.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=400&width=400&canvas=400:400","Gripfill Adhesive 350ml is a solvent-borne, filled rubber resin adhesive, developed to bond a large variety of rigid materials together, regardless of the evenness of the surface. Gripfill is specially formulated to bond a largevariety of materials such as;PlywoodBlockboard, chipboard, hardboardLaminated plasticsRigid uPVC and PU insulation materialsMetal sheeting (including aluminium, steel, galvanized iron, tin plate and nonferrous metals) to each other (as long as one surface is porous)Brick, stone, breeze block, sand/cement screeds, concrete, plaster, plasterboard and insulation boardsBonding wall signs, window frames, sink units, fitted furniture (including light fittings) to a variety of surfacesKey FeaturesBonds almost any surfaceExcellent strength including vertical applicationsSuitable for interior and exterior use (provided bond iscovered)    Evo-Stik_Gripfill_Safety_Data_Sheet (PDF)",Builderdepot,decorating_supplies
2348,Evo-Stik Gripfill Adhesive 350ml,3.49,Glues & adhesives,https://www.jewson.co.uk/p/evo-stik-gripfill-adhesive-350ml-CMCLS150,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/25573","You must be 18 years old or over to buy this product. Evo-Stik Gripfill is a multi-purpose, high-strength gap filling adhesive. It’s suitable for interior and exterior use (provided the bond is covered) and is specially formulated to stick a wide range of building materials including wood, plasterboard, tiles, stone, metal, breeze blocks, bricks, ceramic, concrete, UPVC and more. Thanks to its gap filling qualities, it can even be used on uneven surfaces.Features & benefitsWill bond most building materialsSuperior final bond strengthSuitable for interior and exterior useUp to 12 metres of 6mm bead coverage",Jewson,decorating_supplies
2348,Gripfill  Adhesive 350ml,3.49,Glues & adhesives,https://www.screwfix.com/p/gripfill-adhesive-350ml/10261,https://media.screwfix.com/is/image/ae235/10261_P?$autoprodblock$=&wid=136&hei=136&dpr=on,"Gives excellent adhesion and bonding strength to most solid building materials. Bonds plasterboard, skirting boards, electrical conduit, stone, ferrous and non-ferrous metals.For Interior & Exterior UseExcellent Bonding Strength Even When VerticalNot Water-Resistant",Screwfix,decorating_supplies
2348,Gripfill 350ml,3.49,Glues & adhesives,https://www.toolstation.com/gripfill/p79630,https://cdn.aws.toolstation.com/images/141020-UK/250/96154.jpg,"Need a nail-free fixing solution for uneven surfaces? Gripfill is a multi-purpose adhesive that's handy around the construction site or the home. It's got incredible gap-filling qualities and works on a wide range of building materials. You can apply it on vertical and horizontal surfaces.Gripfill is suitable for indoor and outdoor applications, as long as you cover the bond. It cures quickly and forms a strong bond to ensure a durable, permanent solution. Common uses for the adhesive include bonding of stair nosings and carpet edging strips, as well as for home extension projects. And you won't have any problem with application as the nozzle is part of the tube. Capable bonds include wood, plywood, hardboard, chipboard, laminated plastic, brick, rigid insulation material (except polystyrene), metal, stone, breeze block, ceramics, concrete, sand/cement screeds, plasterboard, cement composite boards and GRP.• Excellent strength• Fast bonding with almost any material• Solvent-based• Application temperature range of +5°C to +25°C• Interior and exterior use• Cut, sand or scrape to remove cured adhesive• Coverage: 12m of 6mm diameter bead per cartridge (normally sufficient for one 2440mm x 1220mm panel)",Toolstation,decorating_supplies
2348,Evo Stik Gripfill 350ml,3.79,Glues & adhesives,https://www.travisperkins.co.uk/filling-and-grab-adhesives/evo-stik-gripfill-350ml/p/799278,https://dam-assets.apps.travisperkins.group/K2aqy/GPID_1000082969_IMG_00.jpeg?width=300&height=300,N/A,TP,decorating_supplies
2349,Solvite Paste the wall Wallpaper Adhesive 237g - 5 rolls,5.48,Glues & adhesives,https://www.diy.com/departments/solvite-paste-the-wall-wallpaper-adhesive-237g-5-rolls/190271_BQ.prd,https://media.diy.com/is/image/Kingfisher/evo-stik-gripfill-grey-grab-adhesive-350ml~5021523186014_01bq?wid=284&hei=284,"This wallpaper adhesive is suitable for paste the wall and non-woven wall coverings and covers 5 rolls on average.Paste application: WallFeatures and benefitsThis wallpaper adhesive has been specially formulated for hanging Paste the Wall wall coverings, eliminating the need for a pasting table and reducing the amount of mess.Mixes in just 20 seconds and ready to use in just 2 minutes for less effort and a faster jobPaste the wall for less messExtra strong formulation",BQ,decorating_supplies
2350,Gorilla White Grab adhesive 290ml,10.50,Glues & adhesives,https://www.diy.com/departments/gorilla-white-grab-adhesive-290ml/1700303_BQ.prd,https://media.diy.com/is/image/Kingfisher/solvite-paste-the-wall-wallpaper-adhesive-237g-5-rolls~5010305004967_02c_bq?wid=284&hei=284,"Gorilla Grab Adhesive is so versatile, it grabs virtually anything. The flexible, gap filling formula provides a heavy duty bond that’ll last.Resistant to cracking. WaterproofKeep only in the original container in a cool, well ventilated place. Keep container closed when not in useCut off the tip of the cartridge above the screw thread. Screw on nozzle and cut the desired bead size. Insert into cartridge gun. Squeeze adhesive on to one surface in a zig-zag pattern. When working on uneven surfaces, use enough adhesive to fill gaps. Best results achieved if applied above 5°C. Within 5 minutes, press surfaces together and hold for 20-60 seconds. Heavy items may require temporary support and mechanical fastening. Full cure achieved in 24 hours.Store away from children and animalsFeatures and benefitsGorilla Grab Adhesive is 100% waterproof and withstands extreme temperatures, meaning you can use it indoors or out, for an extra-tough bond.Easy to Use - Flexible, fast grab formula which bonds virtually anything.Ultra-High Strength - Provides a long-lasting heavy duty bond.Indoor / Outdoor - 100% waterproof formula which withstands extreme heat and cold.Gap Filling - Fills voids with little or no shrinkage.",BQ,decorating_supplies
2350,Gorilla Heavy Duty Grab Adhesive White 290ml,9.49,Glues & adhesives,https://www.builderdepot.co.uk/gorilla-heavy-duty-grab-adhesive-white-290ml,"https://www.builderdepot.co.uk/media/catalog/product/L/0/L062143_s_01_8514.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=400&width=400&canvas=400:400","Gorilla Heavy Duty Grab Adhesive 290ml  is the all-purpose way to bond building materials. Extremely versatile, it grabs and bonds virtually anything instantly. Suitable for use indoors or out, even underwater for an extra-tough bond that will last. Its flexible, easy flow formula means it can even be used for gap filling plus it is paintable.",Builderdepot,decorating_supplies
2350,Evo-Stik Sticks Like Sh*t Turbo All Weather Adhesive 290ml White,9.59,Glues & adhesives,https://www.jewson.co.uk/p/evo-stik-sticks-like-sh-t-turbo-white-LE606785,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/54979","You must be 18 years old or over to buy this product.The Evo-Stik Sticks Like Sh*t Turbo White is a high-quality grab adhesive based on a silyl modified polymer (SMP) that offers a high bond strength. It is resistant to temperatures up to 100°C and as low as -40°C. It will even adhere to damp surfaces and can be used for sticking a wide range of building materials including vertical bonding of heavy items such as brick, stone, and ceramic tiles. The Evo-Stik is also used in both internally and externally and is suitable for roof tiles, skirting boards, panels, siding materials and plasterboard rails.Features & benefitsResistant to natural weatheringWater resistantHeat resistant as it withstands up to 100 degree CelsiusLow odour which makes it eco friendlyFast setting provides a quick build up strength",Jewson,decorating_supplies
2350,Evo-Stik Sticks Like Sh*t Turbo Grab Adhesive White 290ml,9.59,Glues & adhesives,https://www.screwfix.com/p/evo-stik-sticks-like-sh-t-turbo-grab-adhesive-white-290ml/4072p,https://media.screwfix.com/is/image/ae235/4072P_P?$autoprodblock$=&wid=136&hei=136&dpr=on,"All-weather, high strength interior and exterior grab adhesive. Fast setting and cures in 15 minutes. Resists extreme temperatures and movement. Solvent-free.Solvent-FreePaintable with Most Non-Alkyd Resin-Based PaintsFor Interior & Exterior UseWeatherproofLow OdourWater-ResistantHolds up to 300kgSticks to Wet Surfaces",Screwfix,decorating_supplies
2350,Gorilla Grab Adhesive 290 ml,10.49,Glues & adhesives,https://www.travisperkins.co.uk/filling-and-grab-adhesives/gorilla-grab-adhesive-290-ml/p/763007,https://dam-assets.apps.travisperkins.group/WGZPo/GPID_1000782912_IMG_00.jpg?width=300&height=300,N/A,TP,decorating_supplies
2351,Evo-Stik Impact Spray contact adhesive 200ml,6.68,Glues & adhesives,https://www.diy.com/departments/evo-stik-impact-spray-contact-adhesive-200ml/5010591003125_BQ.prd,https://media.diy.com/is/image/Kingfisher/gorilla-white-grab-adhesive-290ml~5704947002527_02c?wid=284&hei=284,"Suitable for - Wood, glass, carpet, leather & cardFeatures and benefitsContact spray adhesiveNo need for clamping or supportEasy spray applicationMulti purposeWear protective gloves/protective clothing/eye protection/face protection. Avoid breathing vapour/sprayStore in dry conditions between 5°C & 25°C",BQ,decorating_supplies
2352,Soudal Vinyl Flooring Adhesive 1kg,8.00,Glues & adhesives,https://www.diy.com/departments/soudal-vinyl-flooring-adhesive-1kg/5411183002388_BQ.prd,https://media.diy.com/is/image/Kingfisher/evo-stik-impact-spray-contact-adhesive-200ml~5010591003125_01bq?wid=284&hei=284,"Soudal floor covering is a ready-to-use, universal adhesive for bonding floor coverings such as fitted carpeting (with or without foam backing), and linoleum, vinyl and PVC floor covering (with foam backing).Suitable for Vinyl, rubber PVC & carpetCoverage per pack: 400m²Adhesive can be removed with water before it is cured. Cured adhesive must be removed mechanicallyStore in a dry place at temperatures between +5°C and +25 °CApply the adhesive with a trowel (B1 for vinyl/PVC and B2 for carpets with a sackcloth or synthetic backing) on the substrate. Don't apply more adhesive on the substrate as the amount you can handle in the next 20-30 minutesMay produce an allergic reactionFeatures and benefitsReady to useHigh adhesive strengthEasy to applySuitable for use on porous surfaces such as stone, concrete & woodFlexibleCoverage of 400-600g/m²",BQ,decorating_supplies
2352,Soudal  Parquet Flooring Adhesive 1kg,8.99,Glues & adhesives,https://www.screwfix.com/p/soudal-parquet-flooring-adhesive-1kg/425kv,https://media.screwfix.com/is/image/ae235/425KV_P?$autoprodblock$=&wid=136&hei=136&dpr=on,"Ready to use, high-strength, solvent-free dispersion parquet adhesive. Suitable for bonding most common types of parquet onto highly absorbent substrates and also tapis floors on wooden subfloors.Water-Based AdhesiveEasy to Tool",Screwfix,decorating_supplies
2352,Soudal 1KG Floor covering adhesive,8.00,Glues & adhesives,https://www.wickes.co.uk/Soudal-1KG-Floor-covering-adhesive/p/276120,https://media.wickes.co.uk/is/image/wickes/GPID_5000080001_00?$normal$,"High performance, solvent free adhesive for bonding floor coverings onto porous surfaces such as stone, concrete, plaster or wood. Ideal for bonding linoleum flooring and wall to wall carpets with or without foam backing.For bonding of all types of floor covering High adhesive strength Elastic adhesive layer Ideal for porous surfaces Long open time Professional quality Solvent free Easy to tool 
		COSHH Sheet 1 - Soudal 1KG Floor covering adhesive ",Wickes,decorating_supplies
2353,Loctite Power control Gel Superglue 4g,3.63,Glues & adhesives,https://www.diy.com/departments/loctite-power-control-gel-superglue-4g/5010305061175_BQ.prd,https://media.diy.com/is/image/Kingfisher/soudal-vinyl-flooring-adhesive-1kg~5411183002388_01c?wid=284&hei=284,"Loctite Super Glue Power Control Gel - The reliable Super Glue to tackle your household repairs and crafting jobs! Are you looking for a strong adhesive without the mess? This versatile and reliable repair glue is easy to use with its easy grip squeeze bottle and nozzle for pinpoint applications, covering those hard to reach places.Guarantee - StatutorySuitable for Metals, plastics, porcelain, rubber & wood1. Ensure surfaces to be bonded are clean and close fitting. Lightly dampen absorbent surfaces, e.g. broken china. 2. Apply a small quantity to one surface only, immediately press together and hold for 30 secs, then leave undisturbed for at least 10 mins. 3. Replace cap immediately and store uprightStore in a cool, dry placeSee Safety Data SheetFeatures and benefitsThe side squeeze design gives greater control and air-tight storage. It provides instant strength and transparent drying for a range of different materials. The unique rubber-infused gel formula allows high strength powerful bonds that are extremely precise even on flexible materials with no mess or drips. The specially formulated instant adhesive is strong enough to resist impact, shock, vibration and extreme temperature.Fast Bonding - The All Purpose glue bonds materials within 60 seconds, ensuring a fast application for all home repairs. Possible to reposition within 40 secondsSuper Strength - Rubber-infused gel formula for extra-strong and flexible bonds enabling it to withstand heavy loadsMulti-Purpose Glue – This glue is suitable for various materials such as china, leather or rubber and can also be used as a wood glue, metal glue or plastic glue *(except PE/PP)Transparent - Allowing a natural finish on a range of surfaces, achieving a consistently high-quality bond, every time",BQ,decorating_supplies
2354,Loctite Precision max Liquid Superglue 10g,4.72,Glues & adhesives,https://www.diy.com/departments/loctite-precision-max-liquid-superglue-10g/5010305061229_BQ.prd,https://media.diy.com/is/image/Kingfisher/loctite-power-control-gel-superglue-4g~5010305061175_04c_bq?wid=284&hei=284,"Loctite Super Glue Precision Max – Especially suited for precise applications. Are you looking for a glue for those hard to reach places? Do you need a strong adhesive without the mess? This convenient repair glue with its extra-long nozzle is especially suited for precise applications on hard to reach surfaces.Guarantee - StatutorySuitable for Metals, plastics, porcelain, rubber & wood1. Ensure surfaces to be bonded are clean and close fitting. Lightly dampen absorbent surfaces, e.g. broken china. 2. Apply a small quantity to one surface only, immediately press together and hold for 30 secs, then leave undisturbed for at least 10 mins. 3. Replace cap immediately and store uprightStore in a cool, dry placeSee Safety Data SheetFeatures and benefitsProviding instant strength, transparent drying technology and an anti-clog cap, Loctite Super Glue Precision Max ensures durable, long-lasting and invisible repairs with an accurate delivery.Functional design – This strong glue is specially designed for accuracy with an extra-long nozzle for precise applications and even for hard-to-reach placesAll-purpose glue – This glue is suitable for various materials such as china or rubber and can also be used as a wood glue, metal glue, leather glue or plastic* glue *(except PE, PP)Long-lasting – With instant strength in a single drop, Loctite Precision superglue combines cyanoacrylate technology to ensure durability whilst drying transparentlyExtra Strength – Loctite Super Glue is not only water and dishwasher resistant but also shock and temperature resistant and can withstand heavy loads. This proves ideal for use in a range of locations",BQ,decorating_supplies
