id,name,price,category,link,image,description,source,sub_category
271,Wickes Waterfall Bath Shower Mixer Tap - Chrome,192,Bath taps,https://www.wickes.co.uk/Wickes-Waterfall-Bath-Shower-Mixer-Tap---Chrome/p/212338,https://media.wickes.co.uk/is/image/wickes/X0016_212338_00?$normal$,"All of our taps are constructed from solid brass for strength, durability and longevity, and built using ceramic disc cartridges for a smoother turn and longer life.Suitable for 2 tap hole baths Suitable for both high and low water pressure systems Ceramic disc valves for a longer life water tight seal Quarter turn operation for rapid on/off flow Brass back nuts for a more secure fit Height: 169mm Spout Reach: 162mm Spout Height: 103mm ",Wickes,bathrooms
272,Waterfall Bath Filler Mixer Tap Chrome,79.95,Bath taps,https://www.diy.com/departments/waterfall-bath-filler-mixer-tap-chrome/5060966970989_BQ.prd,https://media.diy.com/is/image/Kingfisher/bristan-mercury-chrome-effect-bath-filler-tap~5014868068039_03c_BQ?wid=284&hei=284,"These waterfall taps are perfect for complimenting any modern bathroom or updating an existing bathroom for a more modern touch, and the high quality chrome finish is guaranteed to add that sparkle to your bathroom.Guarantee - 10 yearsFeatures and benefitsPolished Chrome with Cross Top Handles ensures a look of traditional style.Manufactured from high quality solid brassLatest ceramic disc technologyHigh quality chrome polishWaterfall SpoutMade to fit 2 tap hole baths with 180mm centres",BQ,bathrooms
272,Trisen Hiron Bath Filler Tap Chrome,78.54,Bath taps,https://www.builderdepot.co.uk/trisen-hiron-bath-filler-tap-chrome,"https://www.builderdepot.co.uk/media/catalog/product/K/0/K024475_s_01_e651.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=400&width=400&canvas=400:400",The Trisen Hiron Bath Filler Chrome has been designed with square linear edges and finished in chrome giving it a very designer feel. It has been constructed using high quality materials to ensure strength and durability. Key Features Deck mounted bath mixer tap Lever handles for smooth operation and precise water control Complete with 3/4’’ flexible tails Minimum operating pressure 0.2 bar Height: 114mm Spout projection: 115mm Pipe centres: 180mm Material: Brass Chrome finish Waste not included WarrantyLifetime guarantee,Builderdepot,bathrooms
272,Amwell Bath Filler Chrome Tap,100,Bath taps,https://www.homebase.co.uk/amwell-bath-filler-chrome-tap/13490266.html,https://static.thcdn.com/images/xsmall/original//productimg/original/13490266-3244943599202784.jpg,"The Amwell high quality quarter turn bath mixer adds a stunning style to your bathroom to create a complete designer look. Made from solid brass to ensure great durability, this bath filler features a superb finish and stunning modern looks. It incorporates ceramic disc technology to prevent leaks and drips. The effortless levers turn the handles to control both the flow and temperature of the water. Coordinate the finish for your bathroom with the Amwell basin mixer. Built in Premium Quarter Turn Ceramic Disc Cartridge providing effortless flow control High Quality solid brass construction with hard wearing polished chrome finish Easy installation with step by step guide Contemporary design for any modern home Matching Basin Mixer Available",Homebase,bathrooms
272,Lowther Bath Filler Tap,89.88,Bath taps,https://www.travisperkins.co.uk/bath-taps/lowther-bath-filler-tap/p/604588,https://dam-assets.apps.travisperkins.group/lxEN5/GPID_1000301111_IMG_00.jpeg?width=300&height=300,N/A,TP,bathrooms
272,Remi Chrome Bath Filler Tap,86,Bath taps,https://www.wickes.co.uk/Remi-Chrome-Bath-Filler-Tap/p/229422,https://media.wickes.co.uk/is/image/wickes/GPID_1100659123_00?$normal$,"The Remi Chrome Bath Filler Tap  is a contemporary tap with subtle curved edges. Featuring a simple and stylish design, perfect for every bathroom, this tap is suitable for high and low pressure systems and 2 tap hole baths, and features a beautiful chrome finish that is easy to clean.Suitable for 2 tap hole baths Suitable for both high and low water pressure systems 3/4 Ceramic Disc (CD) valve operation Chrome finish WRAS approved 5 year guarantee ",Wickes,bathrooms
273,Chrome Sleek Waterfall Bath Shower Mixer Tap With Round 3 Way Overhead Shower Kit,119.95,Bath taps,https://www.diy.com/departments/chrome-sleek-waterfall-bath-shower-mixer-tap-with-round-3-way-overhead-shower-kit/5060966973218_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-perma-satin-light-blue-0-door-freestanding-bathroom-vanity-cabinet-w-600mm-h-806mm~5059340488042_01c?wid=284&hei=284,"Manufactured by leading industry experts.

Features adjustable wall fixing brackets (ideal for replacing existing slide rails)Comes with 1 x Bath Shower Mixer Tap, 1 x Overhead Rigid Riser KitLever operationFeatures and benefitsCrafted from the highest quality heavyweight stainless steelLuxury Polished Mirror Chrome finishDeck-Mounted installation360° swivel head for enhanced comfort & easy-access5 spray mode multi-function handsetFeatures latest 1/4 turn ceramic disc cartridge technology for long-lasting performanceLatest rubber nozzle technology prevents bacteria/limescale growth",BQ,bathrooms
273,Deva Tudor Bath/Shower Mixer Tap Chrome,175.68,Bath taps,https://www.bradfords.co.uk/dev019,https://www.bradfords.co.uk/media/catalog/product/cache/f7c81111a4a19ad296e9f8fd0fc16840/1/b/1b87f8a3bdcd5a21ab4ca4ff3b848685.jpg,Comes complete with single mode shower kit.,Bradfords,bathrooms
273,Tay Bath Shower Mixer Chrome with Shower Hose,82.14,Bath taps,https://www.builderdepot.co.uk/tay-bath-shower-mixer-chrome-with-shower-hose,"https://www.builderdepot.co.uk/media/catalog/product/K/0/K000637_s_01_ef1f.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=400&width=400&canvas=400:400","The  Tay bath shower mixer  is a great quality modern design that offers minimalistic styling and practicality. Finished in chrome , it features lever operation for effortless mixing and is supplied with a quality shower handset, hose and wall bracketKey FeaturesCeramic disc technology (minimum 0.5 bar recommended) 2 Year Manufacturers Guarantee (Subject to terms and conditions)",Builderdepot,bathrooms
273,Amwell Bath Shower Chrome Mixer Tap,120,Bath taps,https://www.homebase.co.uk/amwell-bath-shower-chrome-mixer-tap/13490269.html,https://static.thcdn.com/images/xsmall/webp//productimg/original/13490269-1544943599169769.jpg,"The Amwell high quality quarter turn bath shower mixer adds a stunning style to your bathroom to create a complete designer look. Made from solid brass to ensure great durability, this bath shower mixer features a superb finish and stunning modern looks. It incorporates ceramic disc technology to prevent leaks and drips. The effortless levers turn the handles to control both the flow and temperature of the water. A stunning handset, hose and wall bracket compliment the finish. Coordinate the look for your bathroom with a matching Amwell basin mixer. Built in Premium Quarter Turn Ceramic Disc Cartridge providing effortless flow control High Quality solid brass construction with hard wearing polished chrome finish Easy installation with step by step guide Contemporary design for any modern home Matching Basin Mixer Available",Homebase,bathrooms
273,Henlake Bath Shower Mixer Tap,120.96,Bath taps,https://www.travisperkins.co.uk/bath-taps/henlake-bath-shower-mixer-tap/p/604606,https://dam-assets.apps.travisperkins.group/KRjBp/GPID_1000301214_IMG_00.jpg?width=300&height=300,"Bathrooms From TP taps are solid brass with exceptional duragleam chrome for a lasting finish. Supplied with brass back nuts for a superior lasting fit.Height = 150 mm, Width = 215 mm, Weight = 2.98 kgSolid brass with chrome finishSuitable for both high and low pressure, gravity fed, unvented and combi systemsAir and water pressure tested to the requirements of BS EN200Compression valveDuragleam chrome coating for a lasting finishSupplied with brass back nuts for a superior lasting fitView more",TP,bathrooms
273,Wickes Waterfall Bath Shower Mixer Tap - Chrome,192,Bath taps,https://www.wickes.co.uk/Wickes-Waterfall-Bath-Shower-Mixer-Tap---Chrome/p/212338,https://media.wickes.co.uk/is/image/wickes/X0016_212338_00?$normal$,"All of our taps are constructed from solid brass for strength, durability and longevity, and built using ceramic disc cartridges for a smoother turn and longer life.Suitable for 2 tap hole baths Suitable for both high and low water pressure systems Ceramic disc valves for a longer life water tight seal Quarter turn operation for rapid on/off flow Brass back nuts for a more secure fit Height: 169mm Spout Reach: 162mm Spout Height: 103mm ",Wickes,bathrooms
274,Lucia Waterfall Basin Mixer & Bath Shower Mixer Tap Chrome,119.95,Bath taps,https://www.diy.com/departments/lucia-waterfall-basin-mixer-bath-shower-mixer-tap-chrome/5060966971047_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/chrome-waterfall-bath-shower-mixer-tap-with-round-3-way-overhead-shower-kit~5060966973195_01c_MP?wid=284&hei=284,"A beautiful matching waterfall basin and bath shower mixer tap set in a highly polished chrome finish.Comes with 1 x Basin Tap, 1 x Basin Waste, 1 x Tap Fixings, 1 x Bath Shower Mixer Tap, 1 x 1.5m Shower Hose, 1 x Shower HandsetLever operationFeatures and benefitsWaterfall Effect SpoutCrafted from the highest quality heavyweight brassHigh quality chrome polishUK standard size fittingBasin & Bath shower mixer tap setIncludes matching basin waste (bath waste sold separately)",BQ,bathrooms
274,Deva Tudor Bath/Shower Mixer Tap Chrome,175.68,Bath taps,https://www.bradfords.co.uk/dev019,https://www.bradfords.co.uk/media/catalog/product/cache/f7c81111a4a19ad296e9f8fd0fc16840/1/b/1b87f8a3bdcd5a21ab4ca4ff3b848685.jpg,Comes complete with single mode shower kit.,Bradfords,bathrooms
274,Amwell Bath Shower Chrome Mixer Tap,120,Bath taps,https://www.homebase.co.uk/amwell-bath-shower-chrome-mixer-tap/13490269.html,https://static.thcdn.com/images/xsmall/webp//productimg/original/13490269-1544943599169769.jpg,"The Amwell high quality quarter turn bath shower mixer adds a stunning style to your bathroom to create a complete designer look. Made from solid brass to ensure great durability, this bath shower mixer features a superb finish and stunning modern looks. It incorporates ceramic disc technology to prevent leaks and drips. The effortless levers turn the handles to control both the flow and temperature of the water. A stunning handset, hose and wall bracket compliment the finish. Coordinate the look for your bathroom with a matching Amwell basin mixer. Built in Premium Quarter Turn Ceramic Disc Cartridge providing effortless flow control High Quality solid brass construction with hard wearing polished chrome finish Easy installation with step by step guide Contemporary design for any modern home Matching Basin Mixer Available",Homebase,bathrooms
274,Henlake Bath Shower Mixer Tap,120.96,Bath taps,https://www.travisperkins.co.uk/bath-taps/henlake-bath-shower-mixer-tap/p/604606,https://dam-assets.apps.travisperkins.group/KRjBp/GPID_1000301214_IMG_00.jpg?width=300&height=300,"Bathrooms From TP taps are solid brass with exceptional duragleam chrome for a lasting finish. Supplied with brass back nuts for a superior lasting fit.Height = 150 mm, Width = 215 mm, Weight = 2.98 kgSolid brass with chrome finishSuitable for both high and low pressure, gravity fed, unvented and combi systemsAir and water pressure tested to the requirements of BS EN200Compression valveDuragleam chrome coating for a lasting finishSupplied with brass back nuts for a superior lasting fitView more",TP,bathrooms
274,Wickes Waterfall Bath Shower Mixer Tap - Chrome,192,Bath taps,https://www.wickes.co.uk/Wickes-Waterfall-Bath-Shower-Mixer-Tap---Chrome/p/212338,https://media.wickes.co.uk/is/image/wickes/X0016_212338_00?$normal$,"All of our taps are constructed from solid brass for strength, durability and longevity, and built using ceramic disc cartridges for a smoother turn and longer life.Suitable for 2 tap hole baths Suitable for both high and low water pressure systems Ceramic disc valves for a longer life water tight seal Quarter turn operation for rapid on/off flow Brass back nuts for a more secure fit Height: 169mm Spout Reach: 162mm Spout Height: 103mm ",Wickes,bathrooms
275,Evian Luxury Round Deck Mounted Bath Filler Tap - Chrome - Balterley,50,Bath taps,https://www.diy.com/departments/evian-luxury-round-deck-mounted-bath-filler-tap-chrome-balterley/5056211843610_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-kellan-contemporary-bath-filler-tap~3663602665342_01bq?wid=284&hei=284,"Contemporary design with round lever handles, the Evian deck mounted bath filler tap is an elegant addition to any modern bathroom design. The Evian range of brassware has a range of tap options for consistency in your bathroom, and with easy to use lever handles in a bright Chrome finish, this is a bath filler tap to endure.Waste sold separatelyGuarantee - 5 yearsFeatures and benefitsManufactured from high quality brass internals, with ceramic disc technology for longer tap life, and the filler design mixes the water flow for the perfect water temperature. With excellent flow rates at lower pressures.Matching brassware availableContemporary round designChrome finishExcellent flow ratesManufactured from high quality brassCeramic disc technologyDeck mounted bath filler tap",BQ,bathrooms
275,Deck Mixer Tap Chrome,45,Bath taps,https://www.homebase.co.uk/deck-mixer-tap-chrome/12830484.html,https://static.thcdn.com/images/xsmall/webp//productimg/original/12830484-1074831907389299.jpg,Functional and stylish chrome tap Solid brass construction 1/4 turn ceramic disc valve Swivel dual flow spout Inlet connection: 1/2 male Weight: 1.60kg,Homebase,bathrooms
275,Swirl  Tap Chrome,49.98,Bath taps,https://www.screwfix.com/p/swirl-tap-chrome/76769,https://media.screwfix.com/is/image/ae235/76769_P?$autoprodblock$=&wid=136&hei=136&dpr=on,"Divine mono mixer kitchen tap. Chrome-plated brass.Dual Lever Operation1/2"" Ceramic Disc ValvesDeck-Mounted with Single SpoutModern DesignFlow StraightenerSuitable for High & Low Pressure Systems2 Year Manufacturer's Guarantee (T&Cs Apply)M10 Inlet Size54mm Wide At Base",Screwfix,bathrooms
275,Remi Chrome Bath Filler Tap,86,Bath taps,https://www.wickes.co.uk/Remi-Chrome-Bath-Filler-Tap/p/229422,https://media.wickes.co.uk/is/image/wickes/GPID_1100659123_00?$normal$,"The Remi Chrome Bath Filler Tap  is a contemporary tap with subtle curved edges. Featuring a simple and stylish design, perfect for every bathroom, this tap is suitable for high and low pressure systems and 2 tap hole baths, and features a beautiful chrome finish that is easy to clean.Suitable for 2 tap hole baths Suitable for both high and low water pressure systems 3/4 Ceramic Disc (CD) valve operation Chrome finish WRAS approved 5 year guarantee ",Wickes,bathrooms
276,Round Thermostatic Bath Shower Mixer Bar Valve Tap (Kit Not Included) - Chrome,80,Bath taps,https://www.diy.com/departments/round-thermostatic-bath-shower-mixer-bar-valve-tap-kit-not-included-chrome/5056211843528_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/evian-luxury-round-deck-mounted-bath-filler-tap-chrome-balterley~5056211843610_01c_MP?wid=284&hei=284,"Combining high quality manufacturing and design, this thermostatic bath shower mixer is a reliable and functional bath shower mixer tap. The thermostatic tap has anti-scald technology to prevent temperature fluctuation and scalding in the event of cold water shutdown.Guarantee - 5 yearsFeatures and benefitsManufactured from high quality brass in a chrome finish. With coloured details on the handles to denote flow and temperature control. Shower kit not included. With ceramic disc technology for a longer tap life, and a smoother operation.Operating pressure of 1Manufactured from high quality brassRound designKit not includedDeck mountedThermostatic anti-scald temperature controlCeramic disc technology for longer tap lifeBath shower mixer bar valve tap",BQ,bathrooms
276,Stroma Thermostatic Bath Shower Mixer Valve Chrome,75.54,Bath taps,https://www.builderdepot.co.uk/alliance-stroma-thermostatic-bath-shower-mixer-valve-chrome,"https://www.builderdepot.co.uk/media/catalog/product/k/0/k003527_s_01_9fc1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=400&width=400&canvas=400:400",The Stoma Wall Mounted Thermostatic Bath Shower Mixer  offers quality and practicality for a great value. It features a thermostatic function for precise temperature control and a high-quality body for added rigidity. The Stoma bath shower mixer valve is suitable for all plumbing systems and comes supplied with quality fixingsKey FeaturesThermostatic control150mm inlet centres1/4 turn lever controlMinimum 0.5 bar recommendedAll fixings included2 years manufacturers guarantee (Subject to terms and conditions),Builderdepot,bathrooms
276,Aber Bath Shower Mixer Tap - Chrome,100,Bath taps,https://www.homebase.co.uk/aber-bath-shower-mixer-tap-chrome/12831254.html,https://static.thcdn.com/images/xsmall/webp//productimg/original/12831254-9854831909312665.jpg,"The Aber bath shower mixer complete with shower handset, offers complete bathing and gives a fresh and trendy feel to any bathroom. Chrome finish Quarter turn ceramic disc valve",Homebase,bathrooms
276,Thermostatic Bar Mixer Shower Chrome,74.98,Bath taps,https://www.toolstation.com/thermostatic-bar-mixer-shower/p23524,https://cdn.aws.toolstation.com/images/141020-UK/250/17211.jpg,"Chrome on brass thermostatic exposed bar mixer shower.• Delivers 8Ltr per minute at 0.5bar• Minimum pressure 0.5 bar• Maximum pressure 5.0 bar• 3 spray handset, 1.5m hose • Pipe centres 150mm",Toolstation,bathrooms
276,Lowther Bath Shower Mixer Tap,99.02,Bath taps,https://www.travisperkins.co.uk/bath-taps/lowther-bath-shower-mixer-tap/p/604587,https://dam-assets.apps.travisperkins.group/KjjNG/GPID_1000301110_IMG_00.jpeg?width=300&height=300,Bathrooms From TP taps are solid brass with exceptional duragleam chrome for a lasting finish. Supplied with brass back nuts for a superior lasting fit.Solid brass with chrome finishSuitable for both high and low pressure systemsAir and water pressure tested to the requirements of BS EN200Ceramic disc valveDuragleam chrome coating for a lasting finishSupplied with brass back nuts for a superior lasting fitMatching shower control availableView more,TP,bathrooms
276,Wickes Style Thermostatic Mixer Shower - Chrome,79,Bath taps,https://www.wickes.co.uk/Wickes-Style-Thermostatic-Mixer-Shower---Chrome/p/161423,https://media.wickes.co.uk/is/image/wickes/GPID_1100206004_00?$normal$,"Our thermostatic mixer shower incorporate a cartridge that maintains water temperature to with +/- 1°C, so you can enjoy a safe and comfortable showering experience every time, even when other taps in the house are being used.Rapid speed automatic safety shut down if cold or hot water supplies fail High grade chrome finish Designed for safety and comfort with a fully adjustable riser rail handset Built in or exposed valves included for choice ",Wickes,bathrooms
277,Chrome Bath Shower Mixer & Basin Sink Mixer Tap Set Modern Bathroom Set,65.95,Bath taps,https://www.diy.com/departments/chrome-bath-shower-mixer-basin-sink-mixer-tap-set-modern-bathroom-set/5051752079504_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/round-thermostatic-bath-shower-mixer-bar-valve-tap-kit-not-included-chrome~5056211843528_01c_MP?wid=284&hei=284,"A stylish single lever basin tap & bath shower mixer set finished in a highly polished chrome.

Basin waste included, bath waste sold separately.Comes with 1 x Basin Tap, 1 x Bath Shower Mixer Tap, 1 x Basin Waste, 1 x Shower Handset, 1 x 1.5 Shower Hose 1 x Tap Fixings, 2 x Flexi HosesLever operationFeatures and benefitsIncludes Wall Bracket, Shower Hose and HandsetEasy to Install and MaintainManufactured from Solid Brass with a Chrome FinisRequires minimum 0.5 bar pressure1/4 Turn Ceramic Disc TechnologySuitable for use with combi boilers/mains fed systems",BQ,bathrooms
277,Skara Bath Shower Mixer & Kit Chrome,58.14,Bath taps,https://www.builderdepot.co.uk/alliance-h2o-skala-bath-shower-mixer-kit-chrome,"https://www.builderdepot.co.uk/media/catalog/product/K/0/K000613_s_01_6309.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=400&width=400&canvas=400:400","The Skara bath shower mixer is a great solution and ideal for quick and easy replacements of your old worn out bath shower mixer. It offers great quality and value,  finished in chrome and comes complete with all fixings ready for fast installationKey FeaturesStandard brass valve operation Suitable for low pressure (Minimum 0.1 bar required)Suitable for all plumbing systemsComplies with BS5412, EN2002 Year Manufacturers Guarantee (Subject to terms and conditions)",Builderdepot,bathrooms
277,Amwell Basin Mixer Chrome Tap,60,Bath taps,https://www.homebase.co.uk/amwell-basin-mixer-chrome-tap/13490265.html,https://static.thcdn.com/images/xsmall/original//productimg/original/13490265-2834943599477659.jpg,"The Amwell high quality single lever basin mixer adds a stunning style to your bathroom to create a complete designer look. Made from solid brass to ensure great durability, this basin mixer features a superb finish and stunning modern looks. It incorporates ceramic disc technology to prevent leaks and drips. The effortless lever handle controls both the flow and temperature of the water. Coordinate the look for your bathroom with a matching Amwell bath filler or Amwell bath/shower mixer. Single Lever Premium Ceramic Disc valve provides effortless flow & temperature control High Quality solid brass construction with hard wearing polished chrome finish Easy installation with step by step guide Contemporary design for any modern home Matching Bath filler or Bath Shower Mixer Available",Homebase,bathrooms
277,Lowther Bath Shower Mixer Tap,99.02,Bath taps,https://www.travisperkins.co.uk/bath-taps/lowther-bath-shower-mixer-tap/p/604587,https://dam-assets.apps.travisperkins.group/KjjNG/GPID_1000301110_IMG_00.jpeg?width=300&height=300,Bathrooms From TP taps are solid brass with exceptional duragleam chrome for a lasting finish. Supplied with brass back nuts for a superior lasting fit.Solid brass with chrome finishSuitable for both high and low pressure systemsAir and water pressure tested to the requirements of BS EN200Ceramic disc valveDuragleam chrome coating for a lasting finishSupplied with brass back nuts for a superior lasting fitMatching shower control availableView more,TP,bathrooms
277,Wickes Medino Chrome Bath Shower Mixer Tap,65,Bath taps,https://www.wickes.co.uk/Wickes-Medino-Chrome-Bath-Shower-Mixer-Tap/p/161601,https://media.wickes.co.uk/is/image/wickes/GPID_1100203057_00?$normal$,"The Medino Chrome Bath Shower Mixer Tap is great value lever taps with a modern rounded design and a high quality chrome finish which is perfect for any bathroom. Used for 2 tap hole baths and suitable for both high and low water pressure systems, this tap also comes with a 5 year parts guarantee for your peace of mind.Suitable for 2 tap hole baths Suitable for both high and low water pressure systems Metal back nuts for a more secure fit Ceramic disc valves for a longer life water tight seal Quarter turn operation for rapid on and off flow Includes a 1500mm double interlock hose for 360 degree flexibility and durability and a single mode shower handset Finish your look with your choice of waste available separately If you would like to purchase other taps with the same style, simply type ""Medino Taps"" into the product search to view the entire range Fitting instructions are included 5 year parts guarantee ",Wickes,bathrooms
278,GoodHome Kellan Bath Shower mixer Tap,105,Bath taps,https://www.diy.com/departments/goodhome-kellan-bath-shower-mixer-tap/3663602665359_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/chrome-bath-shower-mixer-basin-sink-mixer-tap-set-modern-bathroom-set~5051752079504_01c_MP?wid=284&hei=284,"Comes with Hand shower and hoseOperation: ¼ turnHose suppliedGuarantee - 10 yearsFeatures and benefitsThis modern style chrome bath shower mixer from the Kellan collection requires no additional purchases. This tap is suitable for high and low pressure water systems.Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many yearsHigh and low pressure - Suitable for all boiler systemsMinimum bar pressure - 0.3 barThis identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",BQ,bathrooms
278,Glenoe Bath Shower Mixer Tap - Chrome,90,Bath taps,https://www.homebase.co.uk/glenoe-bath-shower-mixer-tap-chrome/12831263.html,https://static.thcdn.com/images/xsmall/webp//productimg/original/12831263-1824831910146740.jpg,"The Glenoe bath shower mixer, complete with slim shower handset and bracket will add clean lines and a modern feel to any bathroom. Chrome finish Quarter turn ceramic disc valve",Homebase,bathrooms
278,Lowther Bath Shower Mixer Tap,99.02,Bath taps,https://www.travisperkins.co.uk/bath-taps/lowther-bath-shower-mixer-tap/p/604587,https://dam-assets.apps.travisperkins.group/KjjNG/GPID_1000301110_IMG_00.jpeg?width=300&height=300,Bathrooms From TP taps are solid brass with exceptional duragleam chrome for a lasting finish. Supplied with brass back nuts for a superior lasting fit.Solid brass with chrome finishSuitable for both high and low pressure systemsAir and water pressure tested to the requirements of BS EN200Ceramic disc valveDuragleam chrome coating for a lasting finishSupplied with brass back nuts for a superior lasting fitMatching shower control availableView more,TP,bathrooms
279,"GoodHome Annagh Combi boiler, gravity-fed & mains pressure water systems Bath Shower mixer Tap",64,Bath taps,https://www.diy.com/departments/goodhome-annagh-combi-boiler-gravity-fed-mains-pressure-water-systems-bath-shower-mixer-tap/3663602673774_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-kellan-bath-shower-mixer-tap~3663602665359_01bq?wid=284&hei=284,"Comes with Bath shower mixer (3/4＂CD valve), 2x fixing kits, shower head, shower holder, hoses and instruction manualOperation: ¼ turnHose not suppliedGuarantee - 10 yearsFeatures and benefitsThis traditional style chrome bath shower mixer from the Annagh collection requires no additional purchases. This tap is suitable for high and low pressure water systems.Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many yearsHigh and low pressure - Suitable for all boiler systemsMinimum bar pressure - 0.2 barThis identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",BQ,bathrooms
279,Lowther Bath Shower Mixer Tap,99.02,Bath taps,https://www.travisperkins.co.uk/bath-taps/lowther-bath-shower-mixer-tap/p/604587,https://dam-assets.apps.travisperkins.group/KjjNG/GPID_1000301110_IMG_00.jpeg?width=300&height=300,Bathrooms From TP taps are solid brass with exceptional duragleam chrome for a lasting finish. Supplied with brass back nuts for a superior lasting fit.Solid brass with chrome finishSuitable for both high and low pressure systemsAir and water pressure tested to the requirements of BS EN200Ceramic disc valveDuragleam chrome coating for a lasting finishSupplied with brass back nuts for a superior lasting fitMatching shower control availableView more,TP,bathrooms
280,GoodHome Netley Bath Shower mixer Tap,53,Bath taps,https://www.diy.com/departments/goodhome-netley-bath-shower-mixer-tap/3663602665113_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-annagh-combi-boiler-gravity-fed-mains-pressure-water-systems-bath-shower-mixer-tap~3663602673774_01bq?wid=284&hei=284,"Comes with 2x fixing kit, bath shower mixer (Quarter turn valve 1/2 standard cartridge), shower head, shower holder and hosesHose suppliedGuarantee - 10 yearsFeatures and benefitsThis traditional style chrome bath shower mixer from the Netley collection requires no additional purchases. This tap is suitable for high and low pressure water systems.Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many yearsHigh and low pressure - Suitable for all boiler systemsMinimum bar pressure - 0.2 barThis identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",BQ,bathrooms
281,GoodHome Osani Bath Filler Tap,110,Bath taps,https://www.diy.com/departments/goodhome-osani-bath-filler-tap/3663602665304_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/modern-chrome-waterfall-bath-filler-mixer-tap-bathroom-round~5060966971030_01c_MP?wid=284&hei=284,"Comes with 2x rubber washers, 2x plastic backnuts, Bath filler (cartridge 30 mm) 2x Fixing kit and instruction manualOperation: ¼ turnGuarantee - 10 yearsFeatures and benefitsThis modern style chrome bath mixer from the Osani collection is suitable for high pressure water systems.Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many yearsHigh pressure - Suitable for combi-boiler or pumped systemsMinimum bar pressure - 1 barThis identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",BQ,bathrooms
282,GoodHome Brean Bath Shower mixer Tap,105,Bath taps,https://www.diy.com/departments/goodhome-brean-bath-shower-mixer-tap/3663602665106_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-osani-bath-filler-tap~3663602665304_01bq?wid=284&hei=284,"Comes with 2x fixing kit, bath shower mixer (Quarter turn valve 1/2 standard cartridge), shower head, shower holder and hosesHose suppliedGuarantee - 10 yearsFeatures and benefitsThis traditional style chrome bath shower mixer from the Brean collection requires no additional purchases. This tap is suitable for high and low pressure water systems.Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many yearsHigh and low pressure - Suitable for all boiler systemsMinimum bar pressure - 0.3 barThis identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",BQ,bathrooms
282,Aber Bath Shower Mixer Tap - Chrome,100,Bath taps,https://www.homebase.co.uk/aber-bath-shower-mixer-tap-chrome/12831254.html,https://static.thcdn.com/images/xsmall/webp//productimg/original/12831254-9854831909312665.jpg,"The Aber bath shower mixer complete with shower handset, offers complete bathing and gives a fresh and trendy feel to any bathroom. Chrome finish Quarter turn ceramic disc valve",Homebase,bathrooms
282,Lowther Bath Shower Mixer Tap,99.02,Bath taps,https://www.travisperkins.co.uk/bath-taps/lowther-bath-shower-mixer-tap/p/604587,https://dam-assets.apps.travisperkins.group/KjjNG/GPID_1000301110_IMG_00.jpeg?width=300&height=300,Bathrooms From TP taps are solid brass with exceptional duragleam chrome for a lasting finish. Supplied with brass back nuts for a superior lasting fit.Solid brass with chrome finishSuitable for both high and low pressure systemsAir and water pressure tested to the requirements of BS EN200Ceramic disc valveDuragleam chrome coating for a lasting finishSupplied with brass back nuts for a superior lasting fitMatching shower control availableView more,TP,bathrooms
